0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
107:lift hoist2 crate0 crate2 depot0
108:lift hoist2 crate0 crate3 depot0
109:lift hoist2 crate0 pallet0 depot0
110:lift hoist2 crate0 pallet1 depot0
111:lift hoist2 crate0 pallet2 depot0
112:lift hoist2 crate1 crate0 depot0
113:lift hoist2 crate1 crate2 depot0
114:lift hoist2 crate1 crate3 depot0
115:lift hoist2 crate1 pallet0 depot0
116:lift hoist2 crate1 pallet1 depot0
117:lift hoist2 crate1 pallet2 depot0
118:lift hoist2 crate2 crate0 depot0
119:lift hoist2 crate2 crate1 depot0
120:lift hoist2 crate2 crate3 depot0
121:lift hoist2 crate2 pallet0 depot0
122:lift hoist2 crate2 pallet1 depot0
123:lift hoist2 crate2 pallet2 depot0
124:lift hoist2 crate3 crate0 depot0
125:lift hoist2 crate3 crate1 depot0
126:lift hoist2 crate3 crate2 depot0
127:lift hoist2 crate3 pallet0 depot0
128:lift hoist2 crate3 pallet1 depot0
129:lift hoist2 crate3 pallet2 depot0
130:load hoist0 crate0 truck0 depot0
131:load hoist0 crate0 truck1 depot0
132:load hoist0 crate0 truck2 depot0
133:load hoist0 crate1 truck0 depot0
134:load hoist0 crate1 truck1 depot0
135:load hoist0 crate1 truck2 depot0
136:load hoist0 crate2 truck0 depot0
137:load hoist0 crate2 truck1 depot0
138:load hoist0 crate2 truck2 depot0
139:load hoist0 crate3 truck0 depot0
140:load hoist0 crate3 truck1 depot0
141:load hoist0 crate3 truck2 depot0
142:load hoist1 crate0 truck0 distributor0
143:load hoist1 crate0 truck1 distributor0
144:load hoist1 crate0 truck2 distributor0
145:load hoist1 crate1 truck0 distributor0
146:load hoist1 crate1 truck1 distributor0
147:load hoist1 crate1 truck2 distributor0
148:load hoist1 crate2 truck0 distributor0
149:load hoist1 crate2 truck1 distributor0
150:load hoist1 crate2 truck2 distributor0
151:load hoist1 crate3 truck0 distributor0
152:load hoist1 crate3 truck1 distributor0
153:load hoist1 crate3 truck2 distributor0
154:load hoist2 crate0 truck0 depot0
155:load hoist2 crate0 truck1 depot0
156:load hoist2 crate0 truck2 depot0
157:load hoist2 crate1 truck0 depot0
158:load hoist2 crate1 truck1 depot0
159:load hoist2 crate1 truck2 depot0
160:load hoist2 crate2 truck0 depot0
161:load hoist2 crate2 truck1 depot0
162:load hoist2 crate2 truck2 depot0
163:load hoist2 crate3 truck0 depot0
164:load hoist2 crate3 truck1 depot0
165:load hoist2 crate3 truck2 depot0
166:unload hoist0 crate0 truck0 depot0
167:unload hoist0 crate0 truck1 depot0
168:unload hoist0 crate0 truck2 depot0
169:unload hoist0 crate1 truck0 depot0
170:unload hoist0 crate1 truck1 depot0
171:unload hoist0 crate1 truck2 depot0
172:unload hoist0 crate2 truck0 depot0
173:unload hoist0 crate2 truck1 depot0
174:unload hoist0 crate2 truck2 depot0
175:unload hoist0 crate3 truck0 depot0
176:unload hoist0 crate3 truck1 depot0
177:unload hoist0 crate3 truck2 depot0
178:unload hoist1 crate0 truck0 distributor0
179:unload hoist1 crate0 truck1 distributor0
180:unload hoist1 crate0 truck2 distributor0
181:unload hoist1 crate1 truck0 distributor0
182:unload hoist1 crate1 truck1 distributor0
183:unload hoist1 crate1 truck2 distributor0
184:unload hoist1 crate2 truck0 distributor0
185:unload hoist1 crate2 truck1 distributor0
186:unload hoist1 crate2 truck2 distributor0
187:unload hoist1 crate3 truck0 distributor0
188:unload hoist1 crate3 truck1 distributor0
189:unload hoist1 crate3 truck2 distributor0
190:unload hoist2 crate0 truck0 depot0
191:unload hoist2 crate0 truck1 depot0
192:unload hoist2 crate0 truck2 depot0
193:unload hoist2 crate1 truck0 depot0
194:unload hoist2 crate1 truck1 depot0
195:unload hoist2 crate1 truck2 depot0
196:unload hoist2 crate2 truck0 depot0
197:unload hoist2 crate2 truck1 depot0
198:unload hoist2 crate2 truck2 depot0
199:unload hoist2 crate3 truck0 depot0
200:unload hoist2 crate3 truck1 depot0
201:unload hoist2 crate3 truck2 depot0
