0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
121:load hoist1 crate0 truck1 distributor0
122:load hoist1 crate1 truck0 distributor0
123:load hoist1 crate1 truck1 distributor0
124:load hoist1 crate2 truck0 distributor0
125:load hoist1 crate2 truck1 distributor0
126:load hoist1 crate3 truck0 distributor0
127:load hoist1 crate3 truck1 distributor0
128:load hoist2 crate0 truck0 depot0
129:load hoist2 crate0 truck1 depot0
130:load hoist2 crate1 truck0 depot0
131:load hoist2 crate1 truck1 depot0
132:load hoist2 crate2 truck0 depot0
133:load hoist2 crate2 truck1 depot0
134:load hoist2 crate3 truck0 depot0
135:load hoist2 crate3 truck1 depot0
136:unload hoist0 crate0 truck0 depot0
137:unload hoist0 crate0 truck1 depot0
138:unload hoist0 crate1 truck0 depot0
139:unload hoist0 crate1 truck1 depot0
140:unload hoist0 crate2 truck0 depot0
141:unload hoist0 crate2 truck1 depot0
142:unload hoist0 crate3 truck0 depot0
143:unload hoist0 crate3 truck1 depot0
144:unload hoist1 crate0 truck0 distributor0
145:unload hoist1 crate0 truck1 distributor0
146:unload hoist1 crate1 truck0 distributor0
147:unload hoist1 crate1 truck1 distributor0
148:unload hoist1 crate2 truck0 distributor0
149:unload hoist1 crate2 truck1 distributor0
150:unload hoist1 crate3 truck0 distributor0
151:unload hoist1 crate3 truck1 distributor0
152:unload hoist2 crate0 truck0 depot0
153:unload hoist2 crate0 truck1 depot0
154:unload hoist2 crate1 truck0 depot0
155:unload hoist2 crate1 truck1 depot0
156:unload hoist2 crate2 truck0 depot0
157:unload hoist2 crate2 truck1 depot0
158:unload hoist2 crate3 truck0 depot0
159:unload hoist2 crate3 truck1 depot0
