0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
108:lift hoist0 crate0 crate5 depot0
109:lift hoist0 crate0 crate6 depot0
110:lift hoist0 crate0 pallet0 depot0
111:lift hoist0 crate0 pallet1 depot0
112:lift hoist0 crate1 crate0 depot0
113:lift hoist0 crate1 crate2 depot0
114:lift hoist0 crate1 crate3 depot0
115:lift hoist0 crate1 crate4 depot0
116:lift hoist0 crate1 crate5 depot0
117:lift hoist0 crate1 crate6 depot0
118:lift hoist0 crate1 pallet0 depot0
119:lift hoist0 crate1 pallet1 depot0
120:lift hoist0 crate2 crate0 depot0
121:lift hoist0 crate2 crate1 depot0
122:lift hoist0 crate2 crate3 depot0
123:lift hoist0 crate2 crate4 depot0
124:lift hoist0 crate2 crate5 depot0
125:lift hoist0 crate2 crate6 depot0
126:lift hoist0 crate2 pallet0 depot0
127:lift hoist0 crate2 pallet1 depot0
128:lift hoist0 crate3 crate0 depot0
129:lift hoist0 crate3 crate1 depot0
130:lift hoist0 crate3 crate2 depot0
131:lift hoist0 crate3 crate4 depot0
132:lift hoist0 crate3 crate5 depot0
133:lift hoist0 crate3 crate6 depot0
134:lift hoist0 crate3 pallet0 depot0
135:lift hoist0 crate3 pallet1 depot0
136:lift hoist0 crate4 crate0 depot0
137:lift hoist0 crate4 crate1 depot0
138:lift hoist0 crate4 crate2 depot0
139:lift hoist0 crate4 crate3 depot0
140:lift hoist0 crate4 crate5 depot0
141:lift hoist0 crate4 crate6 depot0
142:lift hoist0 crate4 pallet0 depot0
143:lift hoist0 crate4 pallet1 depot0
144:lift hoist0 crate5 crate0 depot0
145:lift hoist0 crate5 crate1 depot0
146:lift hoist0 crate5 crate2 depot0
147:lift hoist0 crate5 crate3 depot0
148:lift hoist0 crate5 crate4 depot0
149:lift hoist0 crate5 crate6 depot0
150:lift hoist0 crate5 pallet0 depot0
151:lift hoist0 crate5 pallet1 depot0
152:lift hoist0 crate6 crate0 depot0
153:lift hoist0 crate6 crate1 depot0
154:lift hoist0 crate6 crate2 depot0
155:lift hoist0 crate6 crate3 depot0
156:lift hoist0 crate6 crate4 depot0
157:lift hoist0 crate6 crate5 depot0
158:lift hoist0 crate6 pallet0 depot0
159:lift hoist0 crate6 pallet1 depot0
160:lift hoist1 crate0 crate1 distributor0
161:lift hoist1 crate0 crate2 distributor0
162:lift hoist1 crate0 crate3 distributor0
163:lift hoist1 crate0 crate4 distributor0
164:lift hoist1 crate0 crate5 distributor0
165:lift hoist1 crate0 crate6 distributor0
166:lift hoist1 crate0 pallet0 distributor0
167:lift hoist1 crate0 pallet1 distributor0
168:lift hoist1 crate1 crate0 distributor0
169:lift hoist1 crate1 crate2 distributor0
170:lift hoist1 crate1 crate3 distributor0
171:lift hoist1 crate1 crate4 distributor0
172:lift hoist1 crate1 crate5 distributor0
173:lift hoist1 crate1 crate6 distributor0
174:lift hoist1 crate1 pallet0 distributor0
175:lift hoist1 crate1 pallet1 distributor0
176:lift hoist1 crate2 crate0 distributor0
177:lift hoist1 crate2 crate1 distributor0
178:lift hoist1 crate2 crate3 distributor0
179:lift hoist1 crate2 crate4 distributor0
180:lift hoist1 crate2 crate5 distributor0
181:lift hoist1 crate2 crate6 distributor0
182:lift hoist1 crate2 pallet0 distributor0
183:lift hoist1 crate2 pallet1 distributor0
184:lift hoist1 crate3 crate0 distributor0
185:lift hoist1 crate3 crate1 distributor0
186:lift hoist1 crate3 crate2 distributor0
187:lift hoist1 crate3 crate4 distributor0
188:lift hoist1 crate3 crate5 distributor0
189:lift hoist1 crate3 crate6 distributor0
190:lift hoist1 crate3 pallet0 distributor0
191:lift hoist1 crate3 pallet1 distributor0
192:lift hoist1 crate4 crate0 distributor0
193:lift hoist1 crate4 crate1 distributor0
194:lift hoist1 crate4 crate2 distributor0
195:lift hoist1 crate4 crate3 distributor0
196:lift hoist1 crate4 crate5 distributor0
197:lift hoist1 crate4 crate6 distributor0
198:lift hoist1 crate4 pallet0 distributor0
199:lift hoist1 crate4 pallet1 distributor0
200:lift hoist1 crate5 crate0 distributor0
201:lift hoist1 crate5 crate1 distributor0
202:lift hoist1 crate5 crate2 distributor0
203:lift hoist1 crate5 crate3 distributor0
204:lift hoist1 crate5 crate4 distributor0
205:lift hoist1 crate5 crate6 distributor0
206:lift hoist1 crate5 pallet0 distributor0
207:lift hoist1 crate5 pallet1 distributor0
208:lift hoist1 crate6 crate0 distributor0
209:lift hoist1 crate6 crate1 distributor0
210:lift hoist1 crate6 crate2 distributor0
211:lift hoist1 crate6 crate3 distributor0
212:lift hoist1 crate6 crate4 distributor0
213:lift hoist1 crate6 crate5 distributor0
214:lift hoist1 crate6 pallet0 distributor0
215:lift hoist1 crate6 pallet1 distributor0
216:load hoist0 crate0 truck0 depot0
217:load hoist0 crate0 truck1 depot0
218:load hoist0 crate0 truck2 depot0
219:load hoist0 crate1 truck0 depot0
220:load hoist0 crate1 truck1 depot0
221:load hoist0 crate1 truck2 depot0
222:load hoist0 crate2 truck0 depot0
223:load hoist0 crate2 truck1 depot0
224:load hoist0 crate2 truck2 depot0
225:load hoist0 crate3 truck0 depot0
226:load hoist0 crate3 truck1 depot0
227:load hoist0 crate3 truck2 depot0
228:load hoist0 crate4 truck0 depot0
229:load hoist0 crate4 truck1 depot0
230:load hoist0 crate4 truck2 depot0
231:load hoist0 crate5 truck0 depot0
232:load hoist0 crate5 truck1 depot0
233:load hoist0 crate5 truck2 depot0
234:load hoist0 crate6 truck0 depot0
235:load hoist0 crate6 truck1 depot0
236:load hoist0 crate6 truck2 depot0
237:load hoist1 crate0 truck0 distributor0
238:load hoist1 crate0 truck1 distributor0
239:load hoist1 crate0 truck2 distributor0
240:load hoist1 crate1 truck0 distributor0
241:load hoist1 crate1 truck1 distributor0
242:load hoist1 crate1 truck2 distributor0
243:load hoist1 crate2 truck0 distributor0
244:load hoist1 crate2 truck1 distributor0
245:load hoist1 crate2 truck2 distributor0
246:load hoist1 crate3 truck0 distributor0
247:load hoist1 crate3 truck1 distributor0
248:load hoist1 crate3 truck2 distributor0
249:load hoist1 crate4 truck0 distributor0
250:load hoist1 crate4 truck1 distributor0
251:load hoist1 crate4 truck2 distributor0
252:load hoist1 crate5 truck0 distributor0
253:load hoist1 crate5 truck1 distributor0
254:load hoist1 crate5 truck2 distributor0
255:load hoist1 crate6 truck0 distributor0
256:load hoist1 crate6 truck1 distributor0
257:load hoist1 crate6 truck2 distributor0
258:unload hoist0 crate0 truck0 depot0
259:unload hoist0 crate0 truck1 depot0
260:unload hoist0 crate0 truck2 depot0
261:unload hoist0 crate1 truck0 depot0
262:unload hoist0 crate1 truck1 depot0
263:unload hoist0 crate1 truck2 depot0
264:unload hoist0 crate2 truck0 depot0
265:unload hoist0 crate2 truck1 depot0
266:unload hoist0 crate2 truck2 depot0
267:unload hoist0 crate3 truck0 depot0
268:unload hoist0 crate3 truck1 depot0
269:unload hoist0 crate3 truck2 depot0
270:unload hoist0 crate4 truck0 depot0
271:unload hoist0 crate4 truck1 depot0
272:unload hoist0 crate4 truck2 depot0
273:unload hoist0 crate5 truck0 depot0
274:unload hoist0 crate5 truck1 depot0
275:unload hoist0 crate5 truck2 depot0
276:unload hoist0 crate6 truck0 depot0
277:unload hoist0 crate6 truck1 depot0
278:unload hoist0 crate6 truck2 depot0
279:unload hoist1 crate0 truck0 distributor0
280:unload hoist1 crate0 truck1 distributor0
281:unload hoist1 crate0 truck2 distributor0
282:unload hoist1 crate1 truck0 distributor0
283:unload hoist1 crate1 truck1 distributor0
284:unload hoist1 crate1 truck2 distributor0
285:unload hoist1 crate2 truck0 distributor0
286:unload hoist1 crate2 truck1 distributor0
287:unload hoist1 crate2 truck2 distributor0
288:unload hoist1 crate3 truck0 distributor0
289:unload hoist1 crate3 truck1 distributor0
290:unload hoist1 crate3 truck2 distributor0
291:unload hoist1 crate4 truck0 distributor0
292:unload hoist1 crate4 truck1 distributor0
293:unload hoist1 crate4 truck2 distributor0
294:unload hoist1 crate5 truck0 distributor0
295:unload hoist1 crate5 truck1 distributor0
296:unload hoist1 crate5 truck2 distributor0
297:unload hoist1 crate6 truck0 distributor0
298:unload hoist1 crate6 truck1 distributor0
299:unload hoist1 crate6 truck2 distributor0
