0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot0 distributor1
3:drive truck0 depot1 depot0
4:drive truck0 depot1 distributor0
5:drive truck0 depot1 distributor1
6:drive truck0 distributor0 depot0
7:drive truck0 distributor0 depot1
8:drive truck0 distributor0 distributor1
9:drive truck0 distributor1 depot0
10:drive truck0 distributor1 depot1
11:drive truck0 distributor1 distributor0
12:drive truck1 depot0 depot1
13:drive truck1 depot0 distributor0
14:drive truck1 depot0 distributor1
15:drive truck1 depot1 depot0
16:drive truck1 depot1 distributor0
17:drive truck1 depot1 distributor1
18:drive truck1 distributor0 depot0
19:drive truck1 distributor0 depot1
20:drive truck1 distributor0 distributor1
21:drive truck1 distributor1 depot0
22:drive truck1 distributor1 depot1
23:drive truck1 distributor1 distributor0
24:drive truck2 depot0 depot1
25:drive truck2 depot0 distributor0
26:drive truck2 depot0 distributor1
27:drive truck2 depot1 depot0
28:drive truck2 depot1 distributor0
29:drive truck2 depot1 distributor1
30:drive truck2 distributor0 depot0
31:drive truck2 distributor0 depot1
32:drive truck2 distributor0 distributor1
33:drive truck2 distributor1 depot0
34:drive truck2 distributor1 depot1
35:drive truck2 distributor1 distributor0
250:lift hoist0 crate1 pallet2 depot0
251:lift hoist0 crate1 pallet3 depot0
252:lift hoist0 crate2 crate0 depot0
253:lift hoist0 crate2 crate1 depot0
254:lift hoist0 crate2 crate3 depot0
255:lift hoist0 crate2 crate4 depot0
256:lift hoist0 crate2 crate5 depot0
257:lift hoist0 crate2 crate6 depot0
258:lift hoist0 crate2 pallet0 depot0
259:lift hoist0 crate2 pallet1 depot0
260:lift hoist0 crate2 pallet2 depot0
261:lift hoist0 crate2 pallet3 depot0
262:lift hoist0 crate3 crate0 depot0
263:lift hoist0 crate3 crate1 depot0
264:lift hoist0 crate3 crate2 depot0
265:lift hoist0 crate3 crate4 depot0
266:lift hoist0 crate3 crate5 depot0
267:lift hoist0 crate3 crate6 depot0
268:lift hoist0 crate3 pallet0 depot0
269:lift hoist0 crate3 pallet1 depot0
270:lift hoist0 crate3 pallet2 depot0
271:lift hoist0 crate3 pallet3 depot0
272:lift hoist0 crate4 crate0 depot0
273:lift hoist0 crate4 crate1 depot0
274:lift hoist0 crate4 crate2 depot0
275:lift hoist0 crate4 crate3 depot0
276:lift hoist0 crate4 crate5 depot0
277:lift hoist0 crate4 crate6 depot0
278:lift hoist0 crate4 pallet0 depot0
279:lift hoist0 crate4 pallet1 depot0
280:lift hoist0 crate4 pallet2 depot0
281:lift hoist0 crate4 pallet3 depot0
282:lift hoist0 crate5 crate0 depot0
283:lift hoist0 crate5 crate1 depot0
284:lift hoist0 crate5 crate2 depot0
285:lift hoist0 crate5 crate3 depot0
286:lift hoist0 crate5 crate4 depot0
287:lift hoist0 crate5 crate6 depot0
288:lift hoist0 crate5 pallet0 depot0
289:lift hoist0 crate5 pallet1 depot0
290:lift hoist0 crate5 pallet2 depot0
291:lift hoist0 crate5 pallet3 depot0
292:lift hoist0 crate6 crate0 depot0
293:lift hoist0 crate6 crate1 depot0
294:lift hoist0 crate6 crate2 depot0
295:lift hoist0 crate6 crate3 depot0
296:lift hoist0 crate6 crate4 depot0
297:lift hoist0 crate6 crate5 depot0
298:lift hoist0 crate6 pallet0 depot0
299:lift hoist0 crate6 pallet1 depot0
300:lift hoist0 crate6 pallet2 depot0
301:lift hoist0 crate6 pallet3 depot0
302:lift hoist1 crate0 crate1 depot1
303:lift hoist1 crate0 crate2 depot1
304:lift hoist1 crate0 crate3 depot1
305:lift hoist1 crate0 crate4 depot1
306:lift hoist1 crate0 crate5 depot1
307:lift hoist1 crate0 crate6 depot1
308:lift hoist1 crate0 pallet0 depot1
309:lift hoist1 crate0 pallet1 depot1
310:lift hoist1 crate0 pallet2 depot1
311:lift hoist1 crate0 pallet3 depot1
312:lift hoist1 crate1 crate0 depot1
313:lift hoist1 crate1 crate2 depot1
314:lift hoist1 crate1 crate3 depot1
315:lift hoist1 crate1 crate4 depot1
316:lift hoist1 crate1 crate5 depot1
317:lift hoist1 crate1 crate6 depot1
318:lift hoist1 crate1 pallet0 depot1
319:lift hoist1 crate1 pallet1 depot1
320:lift hoist1 crate1 pallet2 depot1
321:lift hoist1 crate1 pallet3 depot1
322:lift hoist1 crate2 crate0 depot1
323:lift hoist1 crate2 crate1 depot1
324:lift hoist1 crate2 crate3 depot1
325:lift hoist1 crate2 crate4 depot1
326:lift hoist1 crate2 crate5 depot1
327:lift hoist1 crate2 crate6 depot1
328:lift hoist1 crate2 pallet0 depot1
329:lift hoist1 crate2 pallet1 depot1
330:lift hoist1 crate2 pallet2 depot1
331:lift hoist1 crate2 pallet3 depot1
332:lift hoist1 crate3 crate0 depot1
333:lift hoist1 crate3 crate1 depot1
334:lift hoist1 crate3 crate2 depot1
335:lift hoist1 crate3 crate4 depot1
336:lift hoist1 crate3 crate5 depot1
337:lift hoist1 crate3 crate6 depot1
338:lift hoist1 crate3 pallet0 depot1
339:lift hoist1 crate3 pallet1 depot1
340:lift hoist1 crate3 pallet2 depot1
341:lift hoist1 crate3 pallet3 depot1
342:lift hoist1 crate4 crate0 depot1
343:lift hoist1 crate4 crate1 depot1
344:lift hoist1 crate4 crate2 depot1
345:lift hoist1 crate4 crate3 depot1
346:lift hoist1 crate4 crate5 depot1
347:lift hoist1 crate4 crate6 depot1
348:lift hoist1 crate4 pallet0 depot1
349:lift hoist1 crate4 pallet1 depot1
350:lift hoist1 crate4 pallet2 depot1
351:lift hoist1 crate4 pallet3 depot1
352:lift hoist1 crate5 crate0 depot1
353:lift hoist1 crate5 crate1 depot1
354:lift hoist1 crate5 crate2 depot1
355:lift hoist1 crate5 crate3 depot1
356:lift hoist1 crate5 crate4 depot1
357:lift hoist1 crate5 crate6 depot1
358:lift hoist1 crate5 pallet0 depot1
359:lift hoist1 crate5 pallet1 depot1
360:lift hoist1 crate5 pallet2 depot1
361:lift hoist1 crate5 pallet3 depot1
362:lift hoist1 crate6 crate0 depot1
363:lift hoist1 crate6 crate1 depot1
364:lift hoist1 crate6 crate2 depot1
365:lift hoist1 crate6 crate3 depot1
366:lift hoist1 crate6 crate4 depot1
367:lift hoist1 crate6 crate5 depot1
368:lift hoist1 crate6 pallet0 depot1
369:lift hoist1 crate6 pallet1 depot1
370:lift hoist1 crate6 pallet2 depot1
371:lift hoist1 crate6 pallet3 depot1
372:lift hoist2 crate0 crate1 distributor0
373:lift hoist2 crate0 crate2 distributor0
374:lift hoist2 crate0 crate3 distributor0
375:lift hoist2 crate0 crate4 distributor0
376:lift hoist2 crate0 crate5 distributor0
377:lift hoist2 crate0 crate6 distributor0
378:lift hoist2 crate0 pallet0 distributor0
379:lift hoist2 crate0 pallet1 distributor0
380:lift hoist2 crate0 pallet2 distributor0
381:lift hoist2 crate0 pallet3 distributor0
382:lift hoist2 crate1 crate0 distributor0
383:lift hoist2 crate1 crate2 distributor0
384:lift hoist2 crate1 crate3 distributor0
385:lift hoist2 crate1 crate4 distributor0
386:lift hoist2 crate1 crate5 distributor0
387:lift hoist2 crate1 crate6 distributor0
388:lift hoist2 crate1 pallet0 distributor0
389:lift hoist2 crate1 pallet1 distributor0
390:lift hoist2 crate1 pallet2 distributor0
391:lift hoist2 crate1 pallet3 distributor0
392:lift hoist2 crate2 crate0 distributor0
393:lift hoist2 crate2 crate1 distributor0
394:lift hoist2 crate2 crate3 distributor0
395:lift hoist2 crate2 crate4 distributor0
396:lift hoist2 crate2 crate5 distributor0
397:lift hoist2 crate2 crate6 distributor0
398:lift hoist2 crate2 pallet0 distributor0
399:lift hoist2 crate2 pallet1 distributor0
400:lift hoist2 crate2 pallet2 distributor0
401:lift hoist2 crate2 pallet3 distributor0
402:lift hoist2 crate3 crate0 distributor0
403:lift hoist2 crate3 crate1 distributor0
404:lift hoist2 crate3 crate2 distributor0
405:lift hoist2 crate3 crate4 distributor0
406:lift hoist2 crate3 crate5 distributor0
407:lift hoist2 crate3 crate6 distributor0
408:lift hoist2 crate3 pallet0 distributor0
409:lift hoist2 crate3 pallet1 distributor0
410:lift hoist2 crate3 pallet2 distributor0
411:lift hoist2 crate3 pallet3 distributor0
412:lift hoist2 crate4 crate0 distributor0
413:lift hoist2 crate4 crate1 distributor0
414:lift hoist2 crate4 crate2 distributor0
415:lift hoist2 crate4 crate3 distributor0
416:lift hoist2 crate4 crate5 distributor0
417:lift hoist2 crate4 crate6 distributor0
418:lift hoist2 crate4 pallet0 distributor0
419:lift hoist2 crate4 pallet1 distributor0
420:lift hoist2 crate4 pallet2 distributor0
421:lift hoist2 crate4 pallet3 distributor0
422:lift hoist2 crate5 crate0 distributor0
423:lift hoist2 crate5 crate1 distributor0
424:lift hoist2 crate5 crate2 distributor0
425:lift hoist2 crate5 crate3 distributor0
426:lift hoist2 crate5 crate4 distributor0
427:lift hoist2 crate5 crate6 distributor0
428:lift hoist2 crate5 pallet0 distributor0
429:lift hoist2 crate5 pallet1 distributor0
430:lift hoist2 crate5 pallet2 distributor0
431:lift hoist2 crate5 pallet3 distributor0
432:lift hoist2 crate6 crate0 distributor0
433:lift hoist2 crate6 crate1 distributor0
434:lift hoist2 crate6 crate2 distributor0
435:lift hoist2 crate6 crate3 distributor0
436:lift hoist2 crate6 crate4 distributor0
437:lift hoist2 crate6 crate5 distributor0
438:lift hoist2 crate6 pallet0 distributor0
439:lift hoist2 crate6 pallet1 distributor0
440:lift hoist2 crate6 pallet2 distributor0
441:lift hoist2 crate6 pallet3 distributor0
442:lift hoist3 crate0 crate1 distributor1
443:lift hoist3 crate0 crate2 distributor1
444:lift hoist3 crate0 crate3 distributor1
445:lift hoist3 crate0 crate4 distributor1
446:lift hoist3 crate0 crate5 distributor1
447:lift hoist3 crate0 crate6 distributor1
448:lift hoist3 crate0 pallet0 distributor1
449:lift hoist3 crate0 pallet1 distributor1
450:lift hoist3 crate0 pallet2 distributor1
451:lift hoist3 crate0 pallet3 distributor1
452:lift hoist3 crate1 crate0 distributor1
453:lift hoist3 crate1 crate2 distributor1
454:lift hoist3 crate1 crate3 distributor1
455:lift hoist3 crate1 crate4 distributor1
456:lift hoist3 crate1 crate5 distributor1
457:lift hoist3 crate1 crate6 distributor1
458:lift hoist3 crate1 pallet0 distributor1
459:lift hoist3 crate1 pallet1 distributor1
460:lift hoist3 crate1 pallet2 distributor1
461:lift hoist3 crate1 pallet3 distributor1
462:lift hoist3 crate2 crate0 distributor1
463:lift hoist3 crate2 crate1 distributor1
464:lift hoist3 crate2 crate3 distributor1
465:lift hoist3 crate2 crate4 distributor1
466:lift hoist3 crate2 crate5 distributor1
467:lift hoist3 crate2 crate6 distributor1
468:lift hoist3 crate2 pallet0 distributor1
469:lift hoist3 crate2 pallet1 distributor1
470:lift hoist3 crate2 pallet2 distributor1
471:lift hoist3 crate2 pallet3 distributor1
472:lift hoist3 crate3 crate0 distributor1
473:lift hoist3 crate3 crate1 distributor1
474:lift hoist3 crate3 crate2 distributor1
475:lift hoist3 crate3 crate4 distributor1
476:lift hoist3 crate3 crate5 distributor1
477:lift hoist3 crate3 crate6 distributor1
478:lift hoist3 crate3 pallet0 distributor1
479:lift hoist3 crate3 pallet1 distributor1
480:lift hoist3 crate3 pallet2 distributor1
481:lift hoist3 crate3 pallet3 distributor1
482:lift hoist3 crate4 crate0 distributor1
483:lift hoist3 crate4 crate1 distributor1
484:lift hoist3 crate4 crate2 distributor1
485:lift hoist3 crate4 crate3 distributor1
486:lift hoist3 crate4 crate5 distributor1
487:lift hoist3 crate4 crate6 distributor1
488:lift hoist3 crate4 pallet0 distributor1
489:lift hoist3 crate4 pallet1 distributor1
490:lift hoist3 crate4 pallet2 distributor1
491:lift hoist3 crate4 pallet3 distributor1
492:lift hoist3 crate5 crate0 distributor1
493:lift hoist3 crate5 crate1 distributor1
494:lift hoist3 crate5 crate2 distributor1
495:lift hoist3 crate5 crate3 distributor1
496:lift hoist3 crate5 crate4 distributor1
497:lift hoist3 crate5 crate6 distributor1
498:lift hoist3 crate5 pallet0 distributor1
499:lift hoist3 crate5 pallet1 distributor1
500:lift hoist3 crate5 pallet2 distributor1
501:lift hoist3 crate5 pallet3 distributor1
502:lift hoist3 crate6 crate0 distributor1
503:lift hoist3 crate6 crate1 distributor1
504:lift hoist3 crate6 crate2 distributor1
505:lift hoist3 crate6 crate3 distributor1
506:lift hoist3 crate6 crate4 distributor1
507:lift hoist3 crate6 crate5 distributor1
508:lift hoist3 crate6 pallet0 distributor1
509:lift hoist3 crate6 pallet1 distributor1
510:lift hoist3 crate6 pallet2 distributor1
511:lift hoist3 crate6 pallet3 distributor1
512:load hoist0 crate0 truck0 depot0
513:load hoist0 crate0 truck1 depot0
514:load hoist0 crate0 truck2 depot0
515:load hoist0 crate1 truck0 depot0
516:load hoist0 crate1 truck1 depot0
517:load hoist0 crate1 truck2 depot0
518:load hoist0 crate2 truck0 depot0
519:load hoist0 crate2 truck1 depot0
520:load hoist0 crate2 truck2 depot0
521:load hoist0 crate3 truck0 depot0
522:load hoist0 crate3 truck1 depot0
523:load hoist0 crate3 truck2 depot0
524:load hoist0 crate4 truck0 depot0
525:load hoist0 crate4 truck1 depot0
526:load hoist0 crate4 truck2 depot0
527:load hoist0 crate5 truck0 depot0
528:load hoist0 crate5 truck1 depot0
529:load hoist0 crate5 truck2 depot0
530:load hoist0 crate6 truck0 depot0
531:load hoist0 crate6 truck1 depot0
532:load hoist0 crate6 truck2 depot0
533:load hoist1 crate0 truck0 depot1
534:load hoist1 crate0 truck1 depot1
535:load hoist1 crate0 truck2 depot1
536:load hoist1 crate1 truck0 depot1
537:load hoist1 crate1 truck1 depot1
538:load hoist1 crate1 truck2 depot1
539:load hoist1 crate2 truck0 depot1
540:load hoist1 crate2 truck1 depot1
541:load hoist1 crate2 truck2 depot1
542:load hoist1 crate3 truck0 depot1
543:load hoist1 crate3 truck1 depot1
544:load hoist1 crate3 truck2 depot1
545:load hoist1 crate4 truck0 depot1
546:load hoist1 crate4 truck1 depot1
547:load hoist1 crate4 truck2 depot1
548:load hoist1 crate5 truck0 depot1
549:load hoist1 crate5 truck1 depot1
550:load hoist1 crate5 truck2 depot1
551:load hoist1 crate6 truck0 depot1
552:load hoist1 crate6 truck1 depot1
553:load hoist1 crate6 truck2 depot1
554:load hoist2 crate0 truck0 distributor0
555:load hoist2 crate0 truck1 distributor0
556:load hoist2 crate0 truck2 distributor0
557:load hoist2 crate1 truck0 distributor0
558:load hoist2 crate1 truck1 distributor0
559:load hoist2 crate1 truck2 distributor0
560:load hoist2 crate2 truck0 distributor0
561:load hoist2 crate2 truck1 distributor0
562:load hoist2 crate2 truck2 distributor0
563:load hoist2 crate3 truck0 distributor0
564:load hoist2 crate3 truck1 distributor0
565:load hoist2 crate3 truck2 distributor0
566:load hoist2 crate4 truck0 distributor0
567:load hoist2 crate4 truck1 distributor0
568:load hoist2 crate4 truck2 distributor0
569:load hoist2 crate5 truck0 distributor0
570:load hoist2 crate5 truck1 distributor0
571:load hoist2 crate5 truck2 distributor0
572:load hoist2 crate6 truck0 distributor0
573:load hoist2 crate6 truck1 distributor0
574:load hoist2 crate6 truck2 distributor0
575:load hoist3 crate0 truck0 distributor1
576:load hoist3 crate0 truck1 distributor1
577:load hoist3 crate0 truck2 distributor1
578:load hoist3 crate1 truck0 distributor1
579:load hoist3 crate1 truck1 distributor1
580:load hoist3 crate1 truck2 distributor1
581:load hoist3 crate2 truck0 distributor1
582:load hoist3 crate2 truck1 distributor1
583:load hoist3 crate2 truck2 distributor1
584:load hoist3 crate3 truck0 distributor1
585:load hoist3 crate3 truck1 distributor1
586:load hoist3 crate3 truck2 distributor1
587:load hoist3 crate4 truck0 distributor1
588:load hoist3 crate4 truck1 distributor1
589:load hoist3 crate4 truck2 distributor1
590:load hoist3 crate5 truck0 distributor1
591:load hoist3 crate5 truck1 distributor1
592:load hoist3 crate5 truck2 distributor1
593:load hoist3 crate6 truck0 distributor1
594:load hoist3 crate6 truck1 distributor1
595:load hoist3 crate6 truck2 distributor1
596:unload hoist0 crate0 truck0 depot0
597:unload hoist0 crate0 truck1 depot0
598:unload hoist0 crate0 truck2 depot0
599:unload hoist0 crate1 truck0 depot0
600:unload hoist0 crate1 truck1 depot0
601:unload hoist0 crate1 truck2 depot0
602:unload hoist0 crate2 truck0 depot0
603:unload hoist0 crate2 truck1 depot0
604:unload hoist0 crate2 truck2 depot0
605:unload hoist0 crate3 truck0 depot0
606:unload hoist0 crate3 truck1 depot0
607:unload hoist0 crate3 truck2 depot0
608:unload hoist0 crate4 truck0 depot0
609:unload hoist0 crate4 truck1 depot0
610:unload hoist0 crate4 truck2 depot0
611:unload hoist0 crate5 truck0 depot0
612:unload hoist0 crate5 truck1 depot0
613:unload hoist0 crate5 truck2 depot0
614:unload hoist0 crate6 truck0 depot0
615:unload hoist0 crate6 truck1 depot0
616:unload hoist0 crate6 truck2 depot0
617:unload hoist1 crate0 truck0 depot1
618:unload hoist1 crate0 truck1 depot1
619:unload hoist1 crate0 truck2 depot1
620:unload hoist1 crate1 truck0 depot1
621:unload hoist1 crate1 truck1 depot1
622:unload hoist1 crate1 truck2 depot1
623:unload hoist1 crate2 truck0 depot1
624:unload hoist1 crate2 truck1 depot1
625:unload hoist1 crate2 truck2 depot1
626:unload hoist1 crate3 truck0 depot1
627:unload hoist1 crate3 truck1 depot1
