0:drive truck0 depot0 distributor0
1:drive truck0 depot0 distributor1
2:drive truck0 distributor0 depot0
3:drive truck0 distributor0 distributor1
4:drive truck0 distributor1 depot0
5:drive truck0 distributor1 distributor0
6:drive truck1 depot0 distributor0
7:drive truck1 depot0 distributor1
8:drive truck1 distributor0 depot0
9:drive truck1 distributor0 distributor1
10:drive truck1 distributor1 depot0
11:drive truck1 distributor1 distributor0
12:drive truck2 depot0 distributor0
13:drive truck2 depot0 distributor1
14:drive truck2 distributor0 depot0
15:drive truck2 distributor0 distributor1
16:drive truck2 distributor1 depot0
17:drive truck2 distributor1 distributor0
83:drop hoist1 crate0 crate2 distributor0
84:drop hoist1 crate0 crate3 distributor0
85:drop hoist1 crate0 crate4 distributor0
86:drop hoist1 crate0 crate5 distributor0
87:drop hoist1 crate0 crate6 distributor0
88:drop hoist1 crate0 crate7 distributor0
89:drop hoist1 crate0 pallet1 distributor0
90:drop hoist1 crate1 crate0 distributor0
91:drop hoist1 crate1 crate2 distributor0
92:drop hoist1 crate1 crate3 distributor0
93:drop hoist1 crate1 crate4 distributor0
94:drop hoist1 crate1 crate5 distributor0
95:drop hoist1 crate1 crate6 distributor0
96:drop hoist1 crate1 crate7 distributor0
97:drop hoist1 crate1 pallet1 distributor0
98:drop hoist1 crate2 crate0 distributor0
99:drop hoist1 crate2 crate1 distributor0
100:drop hoist1 crate2 crate3 distributor0
101:drop hoist1 crate2 crate4 distributor0
102:drop hoist1 crate2 crate5 distributor0
103:drop hoist1 crate2 crate6 distributor0
104:drop hoist1 crate2 crate7 distributor0
105:drop hoist1 crate2 pallet1 distributor0
106:drop hoist1 crate3 crate0 distributor0
107:drop hoist1 crate3 crate1 distributor0
108:drop hoist1 crate3 crate2 distributor0
109:drop hoist1 crate3 crate4 distributor0
110:drop hoist1 crate3 crate5 distributor0
111:drop hoist1 crate3 crate6 distributor0
112:drop hoist1 crate3 crate7 distributor0
113:drop hoist1 crate3 pallet1 distributor0
114:drop hoist1 crate4 crate0 distributor0
115:drop hoist1 crate4 crate1 distributor0
116:drop hoist1 crate4 crate2 distributor0
117:drop hoist1 crate4 crate3 distributor0
118:drop hoist1 crate4 crate5 distributor0
119:drop hoist1 crate4 crate6 distributor0
120:drop hoist1 crate4 crate7 distributor0
121:drop hoist1 crate4 pallet1 distributor0
122:drop hoist1 crate5 crate0 distributor0
123:drop hoist1 crate5 crate1 distributor0
124:drop hoist1 crate5 crate2 distributor0
125:drop hoist1 crate5 crate3 distributor0
126:drop hoist1 crate5 crate4 distributor0
127:drop hoist1 crate5 crate6 distributor0
128:drop hoist1 crate5 crate7 distributor0
129:drop hoist1 crate5 pallet1 distributor0
130:drop hoist1 crate6 crate0 distributor0
131:drop hoist1 crate6 crate1 distributor0
132:drop hoist1 crate6 crate2 distributor0
133:drop hoist1 crate6 crate3 distributor0
134:drop hoist1 crate6 crate4 distributor0
135:drop hoist1 crate6 crate5 distributor0
136:drop hoist1 crate6 crate7 distributor0
137:drop hoist1 crate6 pallet1 distributor0
138:drop hoist1 crate7 crate0 distributor0
139:drop hoist1 crate7 crate1 distributor0
140:drop hoist1 crate7 crate2 distributor0
141:drop hoist1 crate7 crate3 distributor0
142:drop hoist1 crate7 crate4 distributor0
143:drop hoist1 crate7 crate5 distributor0
144:drop hoist1 crate7 crate6 distributor0
145:drop hoist1 crate7 pallet1 distributor0
146:drop hoist2 crate0 crate1 distributor1
147:drop hoist2 crate0 crate2 distributor1
148:drop hoist2 crate0 crate3 distributor1
149:drop hoist2 crate0 crate4 distributor1
150:drop hoist2 crate0 crate5 distributor1
151:drop hoist2 crate0 crate6 distributor1
152:drop hoist2 crate0 crate7 distributor1
153:drop hoist2 crate0 pallet2 distributor1
154:drop hoist2 crate1 crate0 distributor1
155:drop hoist2 crate1 crate2 distributor1
156:drop hoist2 crate1 crate3 distributor1
157:drop hoist2 crate1 crate4 distributor1
158:drop hoist2 crate1 crate5 distributor1
159:drop hoist2 crate1 crate6 distributor1
160:drop hoist2 crate1 crate7 distributor1
161:drop hoist2 crate1 pallet2 distributor1
162:drop hoist2 crate2 crate0 distributor1
163:drop hoist2 crate2 crate1 distributor1
164:drop hoist2 crate2 crate3 distributor1
165:drop hoist2 crate2 crate4 distributor1
166:drop hoist2 crate2 crate5 distributor1
167:drop hoist2 crate2 crate6 distributor1
168:drop hoist2 crate2 crate7 distributor1
169:drop hoist2 crate2 pallet2 distributor1
170:drop hoist2 crate3 crate0 distributor1
171:drop hoist2 crate3 crate1 distributor1
172:drop hoist2 crate3 crate2 distributor1
173:drop hoist2 crate3 crate4 distributor1
174:drop hoist2 crate3 crate5 distributor1
175:drop hoist2 crate3 crate6 distributor1
176:drop hoist2 crate3 crate7 distributor1
177:drop hoist2 crate3 pallet2 distributor1
178:drop hoist2 crate4 crate0 distributor1
179:drop hoist2 crate4 crate1 distributor1
180:drop hoist2 crate4 crate2 distributor1
181:drop hoist2 crate4 crate3 distributor1
182:drop hoist2 crate4 crate5 distributor1
183:drop hoist2 crate4 crate6 distributor1
184:drop hoist2 crate4 crate7 distributor1
185:drop hoist2 crate4 pallet2 distributor1
186:drop hoist2 crate5 crate0 distributor1
187:drop hoist2 crate5 crate1 distributor1
188:drop hoist2 crate5 crate2 distributor1
189:drop hoist2 crate5 crate3 distributor1
190:drop hoist2 crate5 crate4 distributor1
191:drop hoist2 crate5 crate6 distributor1
192:drop hoist2 crate5 crate7 distributor1
193:drop hoist2 crate5 pallet2 distributor1
194:drop hoist2 crate6 crate0 distributor1
195:drop hoist2 crate6 crate1 distributor1
196:drop hoist2 crate6 crate2 distributor1
197:drop hoist2 crate6 crate3 distributor1
198:drop hoist2 crate6 crate4 distributor1
199:drop hoist2 crate6 crate5 distributor1
200:drop hoist2 crate6 crate7 distributor1
201:drop hoist2 crate6 pallet2 distributor1
202:drop hoist2 crate7 crate0 distributor1
203:drop hoist2 crate7 crate1 distributor1
204:drop hoist2 crate7 crate2 distributor1
205:drop hoist2 crate7 crate3 distributor1
206:drop hoist2 crate7 crate4 distributor1
207:drop hoist2 crate7 crate5 distributor1
208:drop hoist2 crate7 crate6 distributor1
209:drop hoist2 crate7 pallet2 distributor1
210:lift hoist0 crate0 crate1 depot0
211:lift hoist0 crate0 crate2 depot0
212:lift hoist0 crate0 crate3 depot0
213:lift hoist0 crate0 crate4 depot0
214:lift hoist0 crate0 crate5 depot0
215:lift hoist0 crate0 crate6 depot0
216:lift hoist0 crate0 crate7 depot0
217:lift hoist0 crate0 pallet0 depot0
218:lift hoist0 crate0 pallet1 depot0
219:lift hoist0 crate0 pallet2 depot0
220:lift hoist0 crate1 crate0 depot0
221:lift hoist0 crate1 crate2 depot0
222:lift hoist0 crate1 crate3 depot0
223:lift hoist0 crate1 crate4 depot0
224:lift hoist0 crate1 crate5 depot0
225:lift hoist0 crate1 crate6 depot0
226:lift hoist0 crate1 crate7 depot0
227:lift hoist0 crate1 pallet0 depot0
228:lift hoist0 crate1 pallet1 depot0
229:lift hoist0 crate1 pallet2 depot0
230:lift hoist0 crate2 crate0 depot0
231:lift hoist0 crate2 crate1 depot0
232:lift hoist0 crate2 crate3 depot0
233:lift hoist0 crate2 crate4 depot0
234:lift hoist0 crate2 crate5 depot0
235:lift hoist0 crate2 crate6 depot0
236:lift hoist0 crate2 crate7 depot0
237:lift hoist0 crate2 pallet0 depot0
238:lift hoist0 crate2 pallet1 depot0
239:lift hoist0 crate2 pallet2 depot0
240:lift hoist0 crate3 crate0 depot0
241:lift hoist0 crate3 crate1 depot0
242:lift hoist0 crate3 crate2 depot0
243:lift hoist0 crate3 crate4 depot0
244:lift hoist0 crate3 crate5 depot0
245:lift hoist0 crate3 crate6 depot0
246:lift hoist0 crate3 crate7 depot0
247:lift hoist0 crate3 pallet0 depot0
248:lift hoist0 crate3 pallet1 depot0
249:lift hoist0 crate3 pallet2 depot0
250:lift hoist0 crate4 crate0 depot0
251:lift hoist0 crate4 crate1 depot0
252:lift hoist0 crate4 crate2 depot0
253:lift hoist0 crate4 crate3 depot0
254:lift hoist0 crate4 crate5 depot0
255:lift hoist0 crate4 crate6 depot0
256:lift hoist0 crate4 crate7 depot0
257:lift hoist0 crate4 pallet0 depot0
258:lift hoist0 crate4 pallet1 depot0
259:lift hoist0 crate4 pallet2 depot0
260:lift hoist0 crate5 crate0 depot0
261:lift hoist0 crate5 crate1 depot0
262:lift hoist0 crate5 crate2 depot0
263:lift hoist0 crate5 crate3 depot0
264:lift hoist0 crate5 crate4 depot0
265:lift hoist0 crate5 crate6 depot0
266:lift hoist0 crate5 crate7 depot0
267:lift hoist0 crate5 pallet0 depot0
268:lift hoist0 crate5 pallet1 depot0
269:lift hoist0 crate5 pallet2 depot0
270:lift hoist0 crate6 crate0 depot0
271:lift hoist0 crate6 crate1 depot0
272:lift hoist0 crate6 crate2 depot0
273:lift hoist0 crate6 crate3 depot0
274:lift hoist0 crate6 crate4 depot0
275:lift hoist0 crate6 crate5 depot0
276:lift hoist0 crate6 crate7 depot0
277:lift hoist0 crate6 pallet0 depot0
278:lift hoist0 crate6 pallet1 depot0
279:lift hoist0 crate6 pallet2 depot0
280:lift hoist0 crate7 crate0 depot0
281:lift hoist0 crate7 crate1 depot0
282:lift hoist0 crate7 crate2 depot0
283:lift hoist0 crate7 crate3 depot0
284:lift hoist0 crate7 crate4 depot0
285:lift hoist0 crate7 crate5 depot0
286:lift hoist0 crate7 crate6 depot0
287:lift hoist0 crate7 pallet0 depot0
288:lift hoist0 crate7 pallet1 depot0
289:lift hoist0 crate7 pallet2 depot0
290:lift hoist1 crate0 crate1 distributor0
291:lift hoist1 crate0 crate2 distributor0
292:lift hoist1 crate0 crate3 distributor0
293:lift hoist1 crate0 crate4 distributor0
294:lift hoist1 crate0 crate5 distributor0
295:lift hoist1 crate0 crate6 distributor0
296:lift hoist1 crate0 crate7 distributor0
297:lift hoist1 crate0 pallet0 distributor0
298:lift hoist1 crate0 pallet1 distributor0
299:lift hoist1 crate0 pallet2 distributor0
300:lift hoist1 crate1 crate0 distributor0
301:lift hoist1 crate1 crate2 distributor0
302:lift hoist1 crate1 crate3 distributor0
303:lift hoist1 crate1 crate4 distributor0
304:lift hoist1 crate1 crate5 distributor0
305:lift hoist1 crate1 crate6 distributor0
306:lift hoist1 crate1 crate7 distributor0
307:lift hoist1 crate1 pallet0 distributor0
308:lift hoist1 crate1 pallet1 distributor0
309:lift hoist1 crate1 pallet2 distributor0
310:lift hoist1 crate2 crate0 distributor0
311:lift hoist1 crate2 crate1 distributor0
312:lift hoist1 crate2 crate3 distributor0
313:lift hoist1 crate2 crate4 distributor0
314:lift hoist1 crate2 crate5 distributor0
315:lift hoist1 crate2 crate6 distributor0
316:lift hoist1 crate2 crate7 distributor0
317:lift hoist1 crate2 pallet0 distributor0
318:lift hoist1 crate2 pallet1 distributor0
319:lift hoist1 crate2 pallet2 distributor0
320:lift hoist1 crate3 crate0 distributor0
321:lift hoist1 crate3 crate1 distributor0
322:lift hoist1 crate3 crate2 distributor0
323:lift hoist1 crate3 crate4 distributor0
324:lift hoist1 crate3 crate5 distributor0
325:lift hoist1 crate3 crate6 distributor0
326:lift hoist1 crate3 crate7 distributor0
327:lift hoist1 crate3 pallet0 distributor0
328:lift hoist1 crate3 pallet1 distributor0
329:lift hoist1 crate3 pallet2 distributor0
330:lift hoist1 crate4 crate0 distributor0
331:lift hoist1 crate4 crate1 distributor0
332:lift hoist1 crate4 crate2 distributor0
333:lift hoist1 crate4 crate3 distributor0
334:lift hoist1 crate4 crate5 distributor0
335:lift hoist1 crate4 crate6 distributor0
336:lift hoist1 crate4 crate7 distributor0
337:lift hoist1 crate4 pallet0 distributor0
338:lift hoist1 crate4 pallet1 distributor0
339:lift hoist1 crate4 pallet2 distributor0
340:lift hoist1 crate5 crate0 distributor0
341:lift hoist1 crate5 crate1 distributor0
342:lift hoist1 crate5 crate2 distributor0
343:lift hoist1 crate5 crate3 distributor0
344:lift hoist1 crate5 crate4 distributor0
345:lift hoist1 crate5 crate6 distributor0
346:lift hoist1 crate5 crate7 distributor0
347:lift hoist1 crate5 pallet0 distributor0
348:lift hoist1 crate5 pallet1 distributor0
349:lift hoist1 crate5 pallet2 distributor0
350:lift hoist1 crate6 crate0 distributor0
351:lift hoist1 crate6 crate1 distributor0
352:lift hoist1 crate6 crate2 distributor0
353:lift hoist1 crate6 crate3 distributor0
354:lift hoist1 crate6 crate4 distributor0
355:lift hoist1 crate6 crate5 distributor0
356:lift hoist1 crate6 crate7 distributor0
357:lift hoist1 crate6 pallet0 distributor0
358:lift hoist1 crate6 pallet1 distributor0
359:lift hoist1 crate6 pallet2 distributor0
360:lift hoist1 crate7 crate0 distributor0
361:lift hoist1 crate7 crate1 distributor0
362:lift hoist1 crate7 crate2 distributor0
363:lift hoist1 crate7 crate3 distributor0
364:lift hoist1 crate7 crate4 distributor0
365:lift hoist1 crate7 crate5 distributor0
366:lift hoist1 crate7 crate6 distributor0
367:lift hoist1 crate7 pallet0 distributor0
368:lift hoist1 crate7 pallet1 distributor0
369:lift hoist1 crate7 pallet2 distributor0
370:lift hoist2 crate0 crate1 distributor1
371:lift hoist2 crate0 crate2 distributor1
372:lift hoist2 crate0 crate3 distributor1
373:lift hoist2 crate0 crate4 distributor1
374:lift hoist2 crate0 crate5 distributor1
375:lift hoist2 crate0 crate6 distributor1
376:lift hoist2 crate0 crate7 distributor1
377:lift hoist2 crate0 pallet0 distributor1
378:lift hoist2 crate0 pallet1 distributor1
379:lift hoist2 crate0 pallet2 distributor1
380:lift hoist2 crate1 crate0 distributor1
381:lift hoist2 crate1 crate2 distributor1
382:lift hoist2 crate1 crate3 distributor1
383:lift hoist2 crate1 crate4 distributor1
384:lift hoist2 crate1 crate5 distributor1
385:lift hoist2 crate1 crate6 distributor1
386:lift hoist2 crate1 crate7 distributor1
387:lift hoist2 crate1 pallet0 distributor1
388:lift hoist2 crate1 pallet1 distributor1
389:lift hoist2 crate1 pallet2 distributor1
390:lift hoist2 crate2 crate0 distributor1
391:lift hoist2 crate2 crate1 distributor1
392:lift hoist2 crate2 crate3 distributor1
393:lift hoist2 crate2 crate4 distributor1
394:lift hoist2 crate2 crate5 distributor1
395:lift hoist2 crate2 crate6 distributor1
396:lift hoist2 crate2 crate7 distributor1
397:lift hoist2 crate2 pallet0 distributor1
398:lift hoist2 crate2 pallet1 distributor1
399:lift hoist2 crate2 pallet2 distributor1
400:lift hoist2 crate3 crate0 distributor1
401:lift hoist2 crate3 crate1 distributor1
402:lift hoist2 crate3 crate2 distributor1
403:lift hoist2 crate3 crate4 distributor1
404:lift hoist2 crate3 crate5 distributor1
405:lift hoist2 crate3 crate6 distributor1
406:lift hoist2 crate3 crate7 distributor1
407:lift hoist2 crate3 pallet0 distributor1
408:lift hoist2 crate3 pallet1 distributor1
409:lift hoist2 crate3 pallet2 distributor1
410:lift hoist2 crate4 crate0 distributor1
411:lift hoist2 crate4 crate1 distributor1
412:lift hoist2 crate4 crate2 distributor1
413:lift hoist2 crate4 crate3 distributor1
414:lift hoist2 crate4 crate5 distributor1
415:lift hoist2 crate4 crate6 distributor1
416:lift hoist2 crate4 crate7 distributor1
417:lift hoist2 crate4 pallet0 distributor1
418:lift hoist2 crate4 pallet1 distributor1
419:lift hoist2 crate4 pallet2 distributor1
420:lift hoist2 crate5 crate0 distributor1
421:lift hoist2 crate5 crate1 distributor1
422:lift hoist2 crate5 crate2 distributor1
423:lift hoist2 crate5 crate3 distributor1
424:lift hoist2 crate5 crate4 distributor1
425:lift hoist2 crate5 crate6 distributor1
426:lift hoist2 crate5 crate7 distributor1
427:lift hoist2 crate5 pallet0 distributor1
428:lift hoist2 crate5 pallet1 distributor1
429:lift hoist2 crate5 pallet2 distributor1
430:lift hoist2 crate6 crate0 distributor1
431:lift hoist2 crate6 crate1 distributor1
432:lift hoist2 crate6 crate2 distributor1
433:lift hoist2 crate6 crate3 distributor1
434:lift hoist2 crate6 crate4 distributor1
435:lift hoist2 crate6 crate5 distributor1
436:lift hoist2 crate6 crate7 distributor1
437:lift hoist2 crate6 pallet0 distributor1
438:lift hoist2 crate6 pallet1 distributor1
439:lift hoist2 crate6 pallet2 distributor1
440:lift hoist2 crate7 crate0 distributor1
441:lift hoist2 crate7 crate1 distributor1
442:lift hoist2 crate7 crate2 distributor1
443:lift hoist2 crate7 crate3 distributor1
444:lift hoist2 crate7 crate4 distributor1
445:lift hoist2 crate7 crate5 distributor1
446:lift hoist2 crate7 crate6 distributor1
447:lift hoist2 crate7 pallet0 distributor1
448:lift hoist2 crate7 pallet1 distributor1
449:lift hoist2 crate7 pallet2 distributor1
450:load hoist0 crate0 truck0 depot0
451:load hoist0 crate0 truck1 depot0
452:load hoist0 crate0 truck2 depot0
453:load hoist0 crate1 truck0 depot0
454:load hoist0 crate1 truck1 depot0
455:load hoist0 crate1 truck2 depot0
456:load hoist0 crate2 truck0 depot0
457:load hoist0 crate2 truck1 depot0
458:load hoist0 crate2 truck2 depot0
459:load hoist0 crate3 truck0 depot0
460:load hoist0 crate3 truck1 depot0
461:load hoist0 crate3 truck2 depot0
462:load hoist0 crate4 truck0 depot0
463:load hoist0 crate4 truck1 depot0
464:load hoist0 crate4 truck2 depot0
465:load hoist0 crate5 truck0 depot0
466:load hoist0 crate5 truck1 depot0
467:load hoist0 crate5 truck2 depot0
468:load hoist0 crate6 truck0 depot0
469:load hoist0 crate6 truck1 depot0
470:load hoist0 crate6 truck2 depot0
471:load hoist0 crate7 truck0 depot0
472:load hoist0 crate7 truck1 depot0
473:load hoist0 crate7 truck2 depot0
474:load hoist1 crate0 truck0 distributor0
475:load hoist1 crate0 truck1 distributor0
476:load hoist1 crate0 truck2 distributor0
477:load hoist1 crate1 truck0 distributor0
478:load hoist1 crate1 truck1 distributor0
479:load hoist1 crate1 truck2 distributor0
480:load hoist1 crate2 truck0 distributor0
481:load hoist1 crate2 truck1 distributor0
482:load hoist1 crate2 truck2 distributor0
483:load hoist1 crate3 truck0 distributor0
484:load hoist1 crate3 truck1 distributor0
485:load hoist1 crate3 truck2 distributor0
486:load hoist1 crate4 truck0 distributor0
487:load hoist1 crate4 truck1 distributor0
488:load hoist1 crate4 truck2 distributor0
489:load hoist1 crate5 truck0 distributor0
490:load hoist1 crate5 truck1 distributor0
491:load hoist1 crate5 truck2 distributor0
492:load hoist1 crate6 truck0 distributor0
493:load hoist1 crate6 truck1 distributor0
494:load hoist1 crate6 truck2 distributor0
495:load hoist1 crate7 truck0 distributor0
496:load hoist1 crate7 truck1 distributor0
497:load hoist1 crate7 truck2 distributor0
498:load hoist2 crate0 truck0 distributor1
499:load hoist2 crate0 truck1 distributor1
500:load hoist2 crate0 truck2 distributor1
501:load hoist2 crate1 truck0 distributor1
502:load hoist2 crate1 truck1 distributor1
503:load hoist2 crate1 truck2 distributor1
504:load hoist2 crate2 truck0 distributor1
505:load hoist2 crate2 truck1 distributor1
506:load hoist2 crate2 truck2 distributor1
507:load hoist2 crate3 truck0 distributor1
508:load hoist2 crate3 truck1 distributor1
509:load hoist2 crate3 truck2 distributor1
510:load hoist2 crate4 truck0 distributor1
511:load hoist2 crate4 truck1 distributor1
512:load hoist2 crate4 truck2 distributor1
513:load hoist2 crate5 truck0 distributor1
514:load hoist2 crate5 truck1 distributor1
515:load hoist2 crate5 truck2 distributor1
516:load hoist2 crate6 truck0 distributor1
517:load hoist2 crate6 truck1 distributor1
518:load hoist2 crate6 truck2 distributor1
519:load hoist2 crate7 truck0 distributor1
520:load hoist2 crate7 truck1 distributor1
521:load hoist2 crate7 truck2 distributor1
522:unload hoist0 crate0 truck0 depot0
523:unload hoist0 crate0 truck1 depot0
524:unload hoist0 crate0 truck2 depot0
525:unload hoist0 crate1 truck0 depot0
526:unload hoist0 crate1 truck1 depot0
527:unload hoist0 crate1 truck2 depot0
528:unload hoist0 crate2 truck0 depot0
529:unload hoist0 crate2 truck1 depot0
530:unload hoist0 crate2 truck2 depot0
531:unload hoist0 crate3 truck0 depot0
532:unload hoist0 crate3 truck1 depot0
533:unload hoist0 crate3 truck2 depot0
534:unload hoist0 crate4 truck0 depot0
535:unload hoist0 crate4 truck1 depot0
536:unload hoist0 crate4 truck2 depot0
537:unload hoist0 crate5 truck0 depot0
538:unload hoist0 crate5 truck1 depot0
539:unload hoist0 crate5 truck2 depot0
540:unload hoist0 crate6 truck0 depot0
541:unload hoist0 crate6 truck1 depot0
542:unload hoist0 crate6 truck2 depot0
543:unload hoist0 crate7 truck0 depot0
544:unload hoist0 crate7 truck1 depot0
545:unload hoist0 crate7 truck2 depot0
546:unload hoist1 crate0 truck0 distributor0
547:unload hoist1 crate0 truck1 distributor0
548:unload hoist1 crate0 truck2 distributor0
549:unload hoist1 crate1 truck0 distributor0
550:unload hoist1 crate1 truck1 distributor0
551:unload hoist1 crate1 truck2 distributor0
552:unload hoist1 crate2 truck0 distributor0
553:unload hoist1 crate2 truck1 distributor0
554:unload hoist1 crate2 truck2 distributor0
555:unload hoist1 crate3 truck0 distributor0
556:unload hoist1 crate3 truck1 distributor0
557:unload hoist1 crate3 truck2 distributor0
558:unload hoist1 crate4 truck0 distributor0
559:unload hoist1 crate4 truck1 distributor0
560:unload hoist1 crate4 truck2 distributor0
561:unload hoist1 crate5 truck0 distributor0
562:unload hoist1 crate5 truck1 distributor0
563:unload hoist1 crate5 truck2 distributor0
564:unload hoist1 crate6 truck0 distributor0
565:unload hoist1 crate6 truck1 distributor0
566:unload hoist1 crate6 truck2 distributor0
567:unload hoist1 crate7 truck0 distributor0
568:unload hoist1 crate7 truck1 distributor0
569:unload hoist1 crate7 truck2 distributor0
570:unload hoist2 crate0 truck0 distributor1
571:unload hoist2 crate0 truck1 distributor1
572:unload hoist2 crate0 truck2 distributor1
573:unload hoist2 crate1 truck0 distributor1
574:unload hoist2 crate1 truck1 distributor1
575:unload hoist2 crate1 truck2 distributor1
576:unload hoist2 crate2 truck0 distributor1
577:unload hoist2 crate2 truck1 distributor1
578:unload hoist2 crate2 truck2 distributor1
579:unload hoist2 crate3 truck0 distributor1
580:unload hoist2 crate3 truck1 distributor1
581:unload hoist2 crate3 truck2 distributor1
582:unload hoist2 crate4 truck0 distributor1
583:unload hoist2 crate4 truck1 distributor1
584:unload hoist2 crate4 truck2 distributor1
585:unload hoist2 crate5 truck0 distributor1
586:unload hoist2 crate5 truck1 distributor1
587:unload hoist2 crate5 truck2 distributor1
588:unload hoist2 crate6 truck0 distributor1
589:unload hoist2 crate6 truck1 distributor1
590:unload hoist2 crate6 truck2 distributor1
591:unload hoist2 crate7 truck0 distributor1
592:unload hoist2 crate7 truck1 distributor1
593:unload hoist2 crate7 truck2 distributor1
