0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
121:drop hoist1 crate6 crate5 distributor0
122:drop hoist1 crate6 crate7 distributor0
123:drop hoist1 crate6 pallet1 distributor0
124:drop hoist1 crate7 crate0 distributor0
125:drop hoist1 crate7 crate1 distributor0
126:drop hoist1 crate7 crate2 distributor0
127:drop hoist1 crate7 crate3 distributor0
128:drop hoist1 crate7 crate4 distributor0
129:drop hoist1 crate7 crate5 distributor0
130:drop hoist1 crate7 crate6 distributor0
131:drop hoist1 crate7 pallet1 distributor0
132:drop hoist2 crate0 crate1 depot0
133:drop hoist2 crate0 crate2 depot0
134:drop hoist2 crate0 crate3 depot0
135:drop hoist2 crate0 crate4 depot0
136:drop hoist2 crate0 crate5 depot0
137:drop hoist2 crate0 crate6 depot0
138:drop hoist2 crate0 crate7 depot0
139:drop hoist2 crate0 pallet0 depot0
140:drop hoist2 crate1 crate0 depot0
141:drop hoist2 crate1 crate2 depot0
142:drop hoist2 crate1 crate3 depot0
143:drop hoist2 crate1 crate4 depot0
144:drop hoist2 crate1 crate5 depot0
145:drop hoist2 crate1 crate6 depot0
146:drop hoist2 crate1 crate7 depot0
147:drop hoist2 crate1 pallet0 depot0
148:drop hoist2 crate2 crate0 depot0
149:drop hoist2 crate2 crate1 depot0
150:drop hoist2 crate2 crate3 depot0
151:drop hoist2 crate2 crate4 depot0
152:drop hoist2 crate2 crate5 depot0
153:drop hoist2 crate2 crate6 depot0
154:drop hoist2 crate2 crate7 depot0
155:drop hoist2 crate2 pallet0 depot0
156:drop hoist2 crate3 crate0 depot0
157:drop hoist2 crate3 crate1 depot0
158:drop hoist2 crate3 crate2 depot0
159:drop hoist2 crate3 crate4 depot0
160:drop hoist2 crate3 crate5 depot0
161:drop hoist2 crate3 crate6 depot0
162:drop hoist2 crate3 crate7 depot0
163:drop hoist2 crate3 pallet0 depot0
164:drop hoist2 crate4 crate0 depot0
165:drop hoist2 crate4 crate1 depot0
166:drop hoist2 crate4 crate2 depot0
167:drop hoist2 crate4 crate3 depot0
168:drop hoist2 crate4 crate5 depot0
169:drop hoist2 crate4 crate6 depot0
170:drop hoist2 crate4 crate7 depot0
171:drop hoist2 crate4 pallet0 depot0
172:drop hoist2 crate5 crate0 depot0
173:drop hoist2 crate5 crate1 depot0
174:drop hoist2 crate5 crate2 depot0
175:drop hoist2 crate5 crate3 depot0
176:drop hoist2 crate5 crate4 depot0
177:drop hoist2 crate5 crate6 depot0
178:drop hoist2 crate5 crate7 depot0
179:drop hoist2 crate5 pallet0 depot0
180:drop hoist2 crate6 crate0 depot0
181:drop hoist2 crate6 crate1 depot0
182:drop hoist2 crate6 crate2 depot0
183:drop hoist2 crate6 crate3 depot0
184:drop hoist2 crate6 crate4 depot0
185:drop hoist2 crate6 crate5 depot0
186:drop hoist2 crate6 crate7 depot0
187:drop hoist2 crate6 pallet0 depot0
188:drop hoist2 crate7 crate0 depot0
189:drop hoist2 crate7 crate1 depot0
190:drop hoist2 crate7 crate2 depot0
191:drop hoist2 crate7 crate3 depot0
192:drop hoist2 crate7 crate4 depot0
193:drop hoist2 crate7 crate5 depot0
194:drop hoist2 crate7 crate6 depot0
195:drop hoist2 crate7 pallet0 depot0
196:lift hoist0 crate0 crate1 depot0
197:lift hoist0 crate0 crate2 depot0
198:lift hoist0 crate0 crate3 depot0
199:lift hoist0 crate0 crate4 depot0
200:lift hoist0 crate0 crate5 depot0
201:lift hoist0 crate0 crate6 depot0
202:lift hoist0 crate0 crate7 depot0
203:lift hoist0 crate0 pallet0 depot0
204:lift hoist0 crate0 pallet1 depot0
205:lift hoist0 crate1 crate0 depot0
206:lift hoist0 crate1 crate2 depot0
207:lift hoist0 crate1 crate3 depot0
208:lift hoist0 crate1 crate4 depot0
209:lift hoist0 crate1 crate5 depot0
210:lift hoist0 crate1 crate6 depot0
211:lift hoist0 crate1 crate7 depot0
212:lift hoist0 crate1 pallet0 depot0
213:lift hoist0 crate1 pallet1 depot0
214:lift hoist0 crate2 crate0 depot0
215:lift hoist0 crate2 crate1 depot0
216:lift hoist0 crate2 crate3 depot0
217:lift hoist0 crate2 crate4 depot0
218:lift hoist0 crate2 crate5 depot0
219:lift hoist0 crate2 crate6 depot0
220:lift hoist0 crate2 crate7 depot0
221:lift hoist0 crate2 pallet0 depot0
222:lift hoist0 crate2 pallet1 depot0
223:lift hoist0 crate3 crate0 depot0
224:lift hoist0 crate3 crate1 depot0
225:lift hoist0 crate3 crate2 depot0
226:lift hoist0 crate3 crate4 depot0
227:lift hoist0 crate3 crate5 depot0
228:lift hoist0 crate3 crate6 depot0
229:lift hoist0 crate3 crate7 depot0
230:lift hoist0 crate3 pallet0 depot0
231:lift hoist0 crate3 pallet1 depot0
232:lift hoist0 crate4 crate0 depot0
233:lift hoist0 crate4 crate1 depot0
234:lift hoist0 crate4 crate2 depot0
235:lift hoist0 crate4 crate3 depot0
236:lift hoist0 crate4 crate5 depot0
237:lift hoist0 crate4 crate6 depot0
238:lift hoist0 crate4 crate7 depot0
239:lift hoist0 crate4 pallet0 depot0
240:lift hoist0 crate4 pallet1 depot0
241:lift hoist0 crate5 crate0 depot0
242:lift hoist0 crate5 crate1 depot0
243:lift hoist0 crate5 crate2 depot0
244:lift hoist0 crate5 crate3 depot0
245:lift hoist0 crate5 crate4 depot0
246:lift hoist0 crate5 crate6 depot0
247:lift hoist0 crate5 crate7 depot0
248:lift hoist0 crate5 pallet0 depot0
249:lift hoist0 crate5 pallet1 depot0
250:lift hoist0 crate6 crate0 depot0
251:lift hoist0 crate6 crate1 depot0
252:lift hoist0 crate6 crate2 depot0
253:lift hoist0 crate6 crate3 depot0
254:lift hoist0 crate6 crate4 depot0
255:lift hoist0 crate6 crate5 depot0
256:lift hoist0 crate6 crate7 depot0
257:lift hoist0 crate6 pallet0 depot0
258:lift hoist0 crate6 pallet1 depot0
259:lift hoist0 crate7 crate0 depot0
260:lift hoist0 crate7 crate1 depot0
261:lift hoist0 crate7 crate2 depot0
262:lift hoist0 crate7 crate3 depot0
263:lift hoist0 crate7 crate4 depot0
264:lift hoist0 crate7 crate5 depot0
265:lift hoist0 crate7 crate6 depot0
266:lift hoist0 crate7 pallet0 depot0
267:lift hoist0 crate7 pallet1 depot0
268:lift hoist1 crate0 crate1 distributor0
269:lift hoist1 crate0 crate2 distributor0
270:lift hoist1 crate0 crate3 distributor0
271:lift hoist1 crate0 crate4 distributor0
272:lift hoist1 crate0 crate5 distributor0
273:lift hoist1 crate0 crate6 distributor0
274:lift hoist1 crate0 crate7 distributor0
275:lift hoist1 crate0 pallet0 distributor0
276:lift hoist1 crate0 pallet1 distributor0
277:lift hoist1 crate1 crate0 distributor0
278:lift hoist1 crate1 crate2 distributor0
279:lift hoist1 crate1 crate3 distributor0
280:lift hoist1 crate1 crate4 distributor0
281:lift hoist1 crate1 crate5 distributor0
282:lift hoist1 crate1 crate6 distributor0
283:lift hoist1 crate1 crate7 distributor0
284:lift hoist1 crate1 pallet0 distributor0
285:lift hoist1 crate1 pallet1 distributor0
286:lift hoist1 crate2 crate0 distributor0
287:lift hoist1 crate2 crate1 distributor0
288:lift hoist1 crate2 crate3 distributor0
289:lift hoist1 crate2 crate4 distributor0
290:lift hoist1 crate2 crate5 distributor0
291:lift hoist1 crate2 crate6 distributor0
292:lift hoist1 crate2 crate7 distributor0
293:lift hoist1 crate2 pallet0 distributor0
294:lift hoist1 crate2 pallet1 distributor0
295:lift hoist1 crate3 crate0 distributor0
296:lift hoist1 crate3 crate1 distributor0
297:lift hoist1 crate3 crate2 distributor0
298:lift hoist1 crate3 crate4 distributor0
299:lift hoist1 crate3 crate5 distributor0
300:lift hoist1 crate3 crate6 distributor0
301:lift hoist1 crate3 crate7 distributor0
302:lift hoist1 crate3 pallet0 distributor0
303:lift hoist1 crate3 pallet1 distributor0
304:lift hoist1 crate4 crate0 distributor0
305:lift hoist1 crate4 crate1 distributor0
306:lift hoist1 crate4 crate2 distributor0
307:lift hoist1 crate4 crate3 distributor0
308:lift hoist1 crate4 crate5 distributor0
309:lift hoist1 crate4 crate6 distributor0
310:lift hoist1 crate4 crate7 distributor0
311:lift hoist1 crate4 pallet0 distributor0
312:lift hoist1 crate4 pallet1 distributor0
313:lift hoist1 crate5 crate0 distributor0
314:lift hoist1 crate5 crate1 distributor0
315:lift hoist1 crate5 crate2 distributor0
316:lift hoist1 crate5 crate3 distributor0
317:lift hoist1 crate5 crate4 distributor0
318:lift hoist1 crate5 crate6 distributor0
319:lift hoist1 crate5 crate7 distributor0
320:lift hoist1 crate5 pallet0 distributor0
321:lift hoist1 crate5 pallet1 distributor0
322:lift hoist1 crate6 crate0 distributor0
323:lift hoist1 crate6 crate1 distributor0
324:lift hoist1 crate6 crate2 distributor0
325:lift hoist1 crate6 crate3 distributor0
326:lift hoist1 crate6 crate4 distributor0
327:lift hoist1 crate6 crate5 distributor0
328:lift hoist1 crate6 crate7 distributor0
329:lift hoist1 crate6 pallet0 distributor0
330:lift hoist1 crate6 pallet1 distributor0
331:lift hoist1 crate7 crate0 distributor0
332:lift hoist1 crate7 crate1 distributor0
333:lift hoist1 crate7 crate2 distributor0
334:lift hoist1 crate7 crate3 distributor0
335:lift hoist1 crate7 crate4 distributor0
336:lift hoist1 crate7 crate5 distributor0
337:lift hoist1 crate7 crate6 distributor0
338:lift hoist1 crate7 pallet0 distributor0
339:lift hoist1 crate7 pallet1 distributor0
340:lift hoist2 crate0 crate1 depot0
341:lift hoist2 crate0 crate2 depot0
342:lift hoist2 crate0 crate3 depot0
343:lift hoist2 crate0 crate4 depot0
344:lift hoist2 crate0 crate5 depot0
345:lift hoist2 crate0 crate6 depot0
346:lift hoist2 crate0 crate7 depot0
347:lift hoist2 crate0 pallet0 depot0
348:lift hoist2 crate0 pallet1 depot0
349:lift hoist2 crate1 crate0 depot0
350:lift hoist2 crate1 crate2 depot0
351:lift hoist2 crate1 crate3 depot0
352:lift hoist2 crate1 crate4 depot0
353:lift hoist2 crate1 crate5 depot0
354:lift hoist2 crate1 crate6 depot0
355:lift hoist2 crate1 crate7 depot0
356:lift hoist2 crate1 pallet0 depot0
357:lift hoist2 crate1 pallet1 depot0
358:lift hoist2 crate2 crate0 depot0
359:lift hoist2 crate2 crate1 depot0
360:lift hoist2 crate2 crate3 depot0
361:lift hoist2 crate2 crate4 depot0
362:lift hoist2 crate2 crate5 depot0
363:lift hoist2 crate2 crate6 depot0
364:lift hoist2 crate2 crate7 depot0
365:lift hoist2 crate2 pallet0 depot0
366:lift hoist2 crate2 pallet1 depot0
367:lift hoist2 crate3 crate0 depot0
368:lift hoist2 crate3 crate1 depot0
369:lift hoist2 crate3 crate2 depot0
370:lift hoist2 crate3 crate4 depot0
371:lift hoist2 crate3 crate5 depot0
372:lift hoist2 crate3 crate6 depot0
373:lift hoist2 crate3 crate7 depot0
374:lift hoist2 crate3 pallet0 depot0
375:lift hoist2 crate3 pallet1 depot0
376:lift hoist2 crate4 crate0 depot0
377:lift hoist2 crate4 crate1 depot0
378:lift hoist2 crate4 crate2 depot0
379:lift hoist2 crate4 crate3 depot0
380:lift hoist2 crate4 crate5 depot0
381:lift hoist2 crate4 crate6 depot0
382:lift hoist2 crate4 crate7 depot0
383:lift hoist2 crate4 pallet0 depot0
384:lift hoist2 crate4 pallet1 depot0
385:lift hoist2 crate5 crate0 depot0
386:lift hoist2 crate5 crate1 depot0
387:lift hoist2 crate5 crate2 depot0
388:lift hoist2 crate5 crate3 depot0
389:lift hoist2 crate5 crate4 depot0
390:lift hoist2 crate5 crate6 depot0
391:lift hoist2 crate5 crate7 depot0
392:lift hoist2 crate5 pallet0 depot0
393:lift hoist2 crate5 pallet1 depot0
394:lift hoist2 crate6 crate0 depot0
395:lift hoist2 crate6 crate1 depot0
396:lift hoist2 crate6 crate2 depot0
397:lift hoist2 crate6 crate3 depot0
398:lift hoist2 crate6 crate4 depot0
399:lift hoist2 crate6 crate5 depot0
400:lift hoist2 crate6 crate7 depot0
401:lift hoist2 crate6 pallet0 depot0
402:lift hoist2 crate6 pallet1 depot0
403:lift hoist2 crate7 crate0 depot0
404:lift hoist2 crate7 crate1 depot0
405:lift hoist2 crate7 crate2 depot0
406:lift hoist2 crate7 crate3 depot0
407:lift hoist2 crate7 crate4 depot0
408:lift hoist2 crate7 crate5 depot0
409:lift hoist2 crate7 crate6 depot0
410:lift hoist2 crate7 pallet0 depot0
411:lift hoist2 crate7 pallet1 depot0
412:load hoist0 crate0 truck0 depot0
413:load hoist0 crate0 truck1 depot0
414:load hoist0 crate1 truck0 depot0
415:load hoist0 crate1 truck1 depot0
416:load hoist0 crate2 truck0 depot0
417:load hoist0 crate2 truck1 depot0
418:load hoist0 crate3 truck0 depot0
419:load hoist0 crate3 truck1 depot0
420:load hoist0 crate4 truck0 depot0
421:load hoist0 crate4 truck1 depot0
422:load hoist0 crate5 truck0 depot0
423:load hoist0 crate5 truck1 depot0
424:load hoist0 crate6 truck0 depot0
425:load hoist0 crate6 truck1 depot0
426:load hoist0 crate7 truck0 depot0
427:load hoist0 crate7 truck1 depot0
428:load hoist1 crate0 truck0 distributor0
429:load hoist1 crate0 truck1 distributor0
430:load hoist1 crate1 truck0 distributor0
431:load hoist1 crate1 truck1 distributor0
432:load hoist1 crate2 truck0 distributor0
433:load hoist1 crate2 truck1 distributor0
434:load hoist1 crate3 truck0 distributor0
435:load hoist1 crate3 truck1 distributor0
436:load hoist1 crate4 truck0 distributor0
437:load hoist1 crate4 truck1 distributor0
438:load hoist1 crate5 truck0 distributor0
439:load hoist1 crate5 truck1 distributor0
440:load hoist1 crate6 truck0 distributor0
441:load hoist1 crate6 truck1 distributor0
442:load hoist1 crate7 truck0 distributor0
443:load hoist1 crate7 truck1 distributor0
444:load hoist2 crate0 truck0 depot0
445:load hoist2 crate0 truck1 depot0
446:load hoist2 crate1 truck0 depot0
447:load hoist2 crate1 truck1 depot0
448:load hoist2 crate2 truck0 depot0
449:load hoist2 crate2 truck1 depot0
450:load hoist2 crate3 truck0 depot0
451:load hoist2 crate3 truck1 depot0
452:load hoist2 crate4 truck0 depot0
453:load hoist2 crate4 truck1 depot0
454:load hoist2 crate5 truck0 depot0
455:load hoist2 crate5 truck1 depot0
456:load hoist2 crate6 truck0 depot0
457:load hoist2 crate6 truck1 depot0
458:load hoist2 crate7 truck0 depot0
459:load hoist2 crate7 truck1 depot0
460:unload hoist0 crate0 truck0 depot0
461:unload hoist0 crate0 truck1 depot0
462:unload hoist0 crate1 truck0 depot0
463:unload hoist0 crate1 truck1 depot0
464:unload hoist0 crate2 truck0 depot0
465:unload hoist0 crate2 truck1 depot0
466:unload hoist0 crate3 truck0 depot0
467:unload hoist0 crate3 truck1 depot0
468:unload hoist0 crate4 truck0 depot0
469:unload hoist0 crate4 truck1 depot0
470:unload hoist0 crate5 truck0 depot0
471:unload hoist0 crate5 truck1 depot0
472:unload hoist0 crate6 truck0 depot0
473:unload hoist0 crate6 truck1 depot0
474:unload hoist0 crate7 truck0 depot0
475:unload hoist0 crate7 truck1 depot0
476:unload hoist1 crate0 truck0 distributor0
477:unload hoist1 crate0 truck1 distributor0
478:unload hoist1 crate1 truck0 distributor0
479:unload hoist1 crate1 truck1 distributor0
480:unload hoist1 crate2 truck0 distributor0
481:unload hoist1 crate2 truck1 distributor0
482:unload hoist1 crate3 truck0 distributor0
483:unload hoist1 crate3 truck1 distributor0
484:unload hoist1 crate4 truck0 distributor0
485:unload hoist1 crate4 truck1 distributor0
486:unload hoist1 crate5 truck0 distributor0
487:unload hoist1 crate5 truck1 distributor0
488:unload hoist1 crate6 truck0 distributor0
489:unload hoist1 crate6 truck1 distributor0
490:unload hoist1 crate7 truck0 distributor0
491:unload hoist1 crate7 truck1 distributor0
492:unload hoist2 crate0 truck0 depot0
493:unload hoist2 crate0 truck1 depot0
494:unload hoist2 crate1 truck0 depot0
495:unload hoist2 crate1 truck1 depot0
496:unload hoist2 crate2 truck0 depot0
497:unload hoist2 crate2 truck1 depot0
498:unload hoist2 crate3 truck0 depot0
499:unload hoist2 crate3 truck1 depot0
500:unload hoist2 crate4 truck0 depot0
501:unload hoist2 crate4 truck1 depot0
502:unload hoist2 crate5 truck0 depot0
503:unload hoist2 crate5 truck1 depot0
504:unload hoist2 crate6 truck0 depot0
505:unload hoist2 crate6 truck1 depot0
506:unload hoist2 crate7 truck0 depot0
507:unload hoist2 crate7 truck1 depot0
