0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
108:unload hoist0 crate0 truck0 depot0
109:unload hoist0 crate0 truck1 depot0
110:unload hoist0 crate0 truck2 depot0
111:unload hoist0 crate1 truck0 depot0
112:unload hoist0 crate1 truck1 depot0
113:unload hoist0 crate1 truck2 depot0
114:unload hoist0 crate2 truck0 depot0
115:unload hoist0 crate2 truck1 depot0
116:unload hoist0 crate2 truck2 depot0
117:unload hoist1 crate0 truck0 distributor0
118:unload hoist1 crate0 truck1 distributor0
119:unload hoist1 crate0 truck2 distributor0
120:unload hoist1 crate1 truck0 distributor0
121:unload hoist1 crate1 truck1 distributor0
122:unload hoist1 crate1 truck2 distributor0
123:unload hoist1 crate2 truck0 distributor0
124:unload hoist1 crate2 truck1 distributor0
125:unload hoist1 crate2 truck2 distributor0
126:unload hoist2 crate0 truck0 distributor0
127:unload hoist2 crate0 truck1 distributor0
128:unload hoist2 crate0 truck2 distributor0
129:unload hoist2 crate1 truck0 distributor0
130:unload hoist2 crate1 truck1 distributor0
131:unload hoist2 crate1 truck2 distributor0
132:unload hoist2 crate2 truck0 distributor0
133:unload hoist2 crate2 truck1 distributor0
134:unload hoist2 crate2 truck2 distributor0
