0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
109:lift hoist0 crate4 crate3 depot0
110:lift hoist0 crate4 crate5 depot0
111:lift hoist0 crate4 pallet0 depot0
112:lift hoist0 crate4 pallet1 depot0
113:lift hoist0 crate5 crate0 depot0
114:lift hoist0 crate5 crate1 depot0
115:lift hoist0 crate5 crate2 depot0
116:lift hoist0 crate5 crate3 depot0
117:lift hoist0 crate5 crate4 depot0
118:lift hoist0 crate5 pallet0 depot0
119:lift hoist0 crate5 pallet1 depot0
120:lift hoist1 crate0 crate1 distributor0
121:lift hoist1 crate0 crate2 distributor0
122:lift hoist1 crate0 crate3 distributor0
123:lift hoist1 crate0 crate4 distributor0
124:lift hoist1 crate0 crate5 distributor0
125:lift hoist1 crate0 pallet0 distributor0
126:lift hoist1 crate0 pallet1 distributor0
127:lift hoist1 crate1 crate0 distributor0
128:lift hoist1 crate1 crate2 distributor0
129:lift hoist1 crate1 crate3 distributor0
130:lift hoist1 crate1 crate4 distributor0
131:lift hoist1 crate1 crate5 distributor0
132:lift hoist1 crate1 pallet0 distributor0
133:lift hoist1 crate1 pallet1 distributor0
134:lift hoist1 crate2 crate0 distributor0
135:lift hoist1 crate2 crate1 distributor0
136:lift hoist1 crate2 crate3 distributor0
137:lift hoist1 crate2 crate4 distributor0
138:lift hoist1 crate2 crate5 distributor0
139:lift hoist1 crate2 pallet0 distributor0
140:lift hoist1 crate2 pallet1 distributor0
141:lift hoist1 crate3 crate0 distributor0
142:lift hoist1 crate3 crate1 distributor0
143:lift hoist1 crate3 crate2 distributor0
144:lift hoist1 crate3 crate4 distributor0
145:lift hoist1 crate3 crate5 distributor0
146:lift hoist1 crate3 pallet0 distributor0
147:lift hoist1 crate3 pallet1 distributor0
148:lift hoist1 crate4 crate0 distributor0
149:lift hoist1 crate4 crate1 distributor0
150:lift hoist1 crate4 crate2 distributor0
151:lift hoist1 crate4 crate3 distributor0
152:lift hoist1 crate4 crate5 distributor0
153:lift hoist1 crate4 pallet0 distributor0
154:lift hoist1 crate4 pallet1 distributor0
155:lift hoist1 crate5 crate0 distributor0
156:lift hoist1 crate5 crate1 distributor0
157:lift hoist1 crate5 crate2 distributor0
158:lift hoist1 crate5 crate3 distributor0
159:lift hoist1 crate5 crate4 distributor0
160:lift hoist1 crate5 pallet0 distributor0
161:lift hoist1 crate5 pallet1 distributor0
162:load hoist0 crate0 truck0 depot0
163:load hoist0 crate0 truck1 depot0
164:load hoist0 crate0 truck2 depot0
165:load hoist0 crate1 truck0 depot0
166:load hoist0 crate1 truck1 depot0
167:load hoist0 crate1 truck2 depot0
168:load hoist0 crate2 truck0 depot0
169:load hoist0 crate2 truck1 depot0
170:load hoist0 crate2 truck2 depot0
171:load hoist0 crate3 truck0 depot0
172:load hoist0 crate3 truck1 depot0
173:load hoist0 crate3 truck2 depot0
174:load hoist0 crate4 truck0 depot0
175:load hoist0 crate4 truck1 depot0
176:load hoist0 crate4 truck2 depot0
177:load hoist0 crate5 truck0 depot0
178:load hoist0 crate5 truck1 depot0
179:load hoist0 crate5 truck2 depot0
180:load hoist1 crate0 truck0 distributor0
181:load hoist1 crate0 truck1 distributor0
182:load hoist1 crate0 truck2 distributor0
183:load hoist1 crate1 truck0 distributor0
184:load hoist1 crate1 truck1 distributor0
185:load hoist1 crate1 truck2 distributor0
186:load hoist1 crate2 truck0 distributor0
187:load hoist1 crate2 truck1 distributor0
188:load hoist1 crate2 truck2 distributor0
189:load hoist1 crate3 truck0 distributor0
190:load hoist1 crate3 truck1 distributor0
191:load hoist1 crate3 truck2 distributor0
192:load hoist1 crate4 truck0 distributor0
193:load hoist1 crate4 truck1 distributor0
194:load hoist1 crate4 truck2 distributor0
195:load hoist1 crate5 truck0 distributor0
196:load hoist1 crate5 truck1 distributor0
197:load hoist1 crate5 truck2 distributor0
198:unload hoist0 crate0 truck0 depot0
199:unload hoist0 crate0 truck1 depot0
200:unload hoist0 crate0 truck2 depot0
201:unload hoist0 crate1 truck0 depot0
202:unload hoist0 crate1 truck1 depot0
203:unload hoist0 crate1 truck2 depot0
204:unload hoist0 crate2 truck0 depot0
205:unload hoist0 crate2 truck1 depot0
206:unload hoist0 crate2 truck2 depot0
207:unload hoist0 crate3 truck0 depot0
208:unload hoist0 crate3 truck1 depot0
209:unload hoist0 crate3 truck2 depot0
210:unload hoist0 crate4 truck0 depot0
211:unload hoist0 crate4 truck1 depot0
212:unload hoist0 crate4 truck2 depot0
213:unload hoist0 crate5 truck0 depot0
214:unload hoist0 crate5 truck1 depot0
215:unload hoist0 crate5 truck2 depot0
216:unload hoist1 crate0 truck0 distributor0
217:unload hoist1 crate0 truck1 distributor0
218:unload hoist1 crate0 truck2 distributor0
219:unload hoist1 crate1 truck0 distributor0
220:unload hoist1 crate1 truck1 distributor0
221:unload hoist1 crate1 truck2 distributor0
222:unload hoist1 crate2 truck0 distributor0
223:unload hoist1 crate2 truck1 distributor0
224:unload hoist1 crate2 truck2 distributor0
225:unload hoist1 crate3 truck0 distributor0
226:unload hoist1 crate3 truck1 distributor0
227:unload hoist1 crate3 truck2 distributor0
228:unload hoist1 crate4 truck0 distributor0
229:unload hoist1 crate4 truck1 distributor0
230:unload hoist1 crate4 truck2 distributor0
231:unload hoist1 crate5 truck0 distributor0
232:unload hoist1 crate5 truck1 distributor0
233:unload hoist1 crate5 truck2 distributor0
