0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot1 depot0
3:drive truck0 depot1 distributor0
4:drive truck0 distributor0 depot0
5:drive truck0 distributor0 depot1
6:drive truck1 depot0 depot1
7:drive truck1 depot0 distributor0
8:drive truck1 depot1 depot0
9:drive truck1 depot1 distributor0
10:drive truck1 distributor0 depot0
11:drive truck1 distributor0 depot1
156:unload hoist0 crate0 truck0 depot0
157:unload hoist0 crate0 truck1 depot0
158:unload hoist0 crate1 truck0 depot0
159:unload hoist0 crate1 truck1 depot0
160:unload hoist0 crate2 truck0 depot0
161:unload hoist0 crate2 truck1 depot0
162:unload hoist0 crate3 truck0 depot0
163:unload hoist0 crate3 truck1 depot0
164:unload hoist1 crate0 truck0 depot1
165:unload hoist1 crate0 truck1 depot1
166:unload hoist1 crate1 truck0 depot1
167:unload hoist1 crate1 truck1 depot1
168:unload hoist1 crate2 truck0 depot1
169:unload hoist1 crate2 truck1 depot1
170:unload hoist1 crate3 truck0 depot1
171:unload hoist1 crate3 truck1 depot1
172:unload hoist2 crate0 truck0 distributor0
173:unload hoist2 crate0 truck1 distributor0
174:unload hoist2 crate1 truck0 distributor0
175:unload hoist2 crate1 truck1 distributor0
176:unload hoist2 crate2 truck0 distributor0
177:unload hoist2 crate2 truck1 distributor0
178:unload hoist2 crate3 truck0 distributor0
179:unload hoist2 crate3 truck1 distributor0
