0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot1 depot0
3:drive truck0 depot1 distributor0
4:drive truck0 distributor0 depot0
5:drive truck0 distributor0 depot1
6:drive truck1 depot0 depot1
7:drive truck1 depot0 distributor0
8:drive truck1 depot1 depot0
9:drive truck1 depot1 distributor0
10:drive truck1 distributor0 depot0
11:drive truck1 distributor0 depot1
156:lift hoist1 crate4 pallet2 depot1
157:lift hoist2 crate0 crate1 distributor0
158:lift hoist2 crate0 crate2 distributor0
159:lift hoist2 crate0 crate3 distributor0
160:lift hoist2 crate0 crate4 distributor0
161:lift hoist2 crate0 pallet0 distributor0
162:lift hoist2 crate0 pallet1 distributor0
163:lift hoist2 crate0 pallet2 distributor0
164:lift hoist2 crate1 crate0 distributor0
165:lift hoist2 crate1 crate2 distributor0
166:lift hoist2 crate1 crate3 distributor0
167:lift hoist2 crate1 crate4 distributor0
168:lift hoist2 crate1 pallet0 distributor0
169:lift hoist2 crate1 pallet1 distributor0
170:lift hoist2 crate1 pallet2 distributor0
171:lift hoist2 crate2 crate0 distributor0
172:lift hoist2 crate2 crate1 distributor0
173:lift hoist2 crate2 crate3 distributor0
174:lift hoist2 crate2 crate4 distributor0
175:lift hoist2 crate2 pallet0 distributor0
176:lift hoist2 crate2 pallet1 distributor0
177:lift hoist2 crate2 pallet2 distributor0
178:lift hoist2 crate3 crate0 distributor0
179:lift hoist2 crate3 crate1 distributor0
180:lift hoist2 crate3 crate2 distributor0
181:lift hoist2 crate3 crate4 distributor0
182:lift hoist2 crate3 pallet0 distributor0
183:lift hoist2 crate3 pallet1 distributor0
184:lift hoist2 crate3 pallet2 distributor0
185:lift hoist2 crate4 crate0 distributor0
186:lift hoist2 crate4 crate1 distributor0
187:lift hoist2 crate4 crate2 distributor0
188:lift hoist2 crate4 crate3 distributor0
189:lift hoist2 crate4 pallet0 distributor0
190:lift hoist2 crate4 pallet1 distributor0
191:lift hoist2 crate4 pallet2 distributor0
192:load hoist0 crate0 truck0 depot0
193:load hoist0 crate0 truck1 depot0
194:load hoist0 crate1 truck0 depot0
195:load hoist0 crate1 truck1 depot0
196:load hoist0 crate2 truck0 depot0
197:load hoist0 crate2 truck1 depot0
198:load hoist0 crate3 truck0 depot0
199:load hoist0 crate3 truck1 depot0
200:load hoist0 crate4 truck0 depot0
201:load hoist0 crate4 truck1 depot0
202:load hoist1 crate0 truck0 depot1
203:load hoist1 crate0 truck1 depot1
204:load hoist1 crate1 truck0 depot1
205:load hoist1 crate1 truck1 depot1
206:load hoist1 crate2 truck0 depot1
207:load hoist1 crate2 truck1 depot1
208:load hoist1 crate3 truck0 depot1
209:load hoist1 crate3 truck1 depot1
210:load hoist1 crate4 truck0 depot1
211:load hoist1 crate4 truck1 depot1
212:load hoist2 crate0 truck0 distributor0
213:load hoist2 crate0 truck1 distributor0
214:load hoist2 crate1 truck0 distributor0
215:load hoist2 crate1 truck1 distributor0
216:load hoist2 crate2 truck0 distributor0
217:load hoist2 crate2 truck1 distributor0
218:load hoist2 crate3 truck0 distributor0
219:load hoist2 crate3 truck1 distributor0
220:load hoist2 crate4 truck0 distributor0
221:load hoist2 crate4 truck1 distributor0
222:unload hoist0 crate0 truck0 depot0
223:unload hoist0 crate0 truck1 depot0
224:unload hoist0 crate1 truck0 depot0
225:unload hoist0 crate1 truck1 depot0
226:unload hoist0 crate2 truck0 depot0
227:unload hoist0 crate2 truck1 depot0
228:unload hoist0 crate3 truck0 depot0
229:unload hoist0 crate3 truck1 depot0
230:unload hoist0 crate4 truck0 depot0
231:unload hoist0 crate4 truck1 depot0
232:unload hoist1 crate0 truck0 depot1
233:unload hoist1 crate0 truck1 depot1
234:unload hoist1 crate1 truck0 depot1
235:unload hoist1 crate1 truck1 depot1
236:unload hoist1 crate2 truck0 depot1
237:unload hoist1 crate2 truck1 depot1
238:unload hoist1 crate3 truck0 depot1
239:unload hoist1 crate3 truck1 depot1
240:unload hoist1 crate4 truck0 depot1
241:unload hoist1 crate4 truck1 depot1
242:unload hoist2 crate0 truck0 distributor0
243:unload hoist2 crate0 truck1 distributor0
244:unload hoist2 crate1 truck0 distributor0
245:unload hoist2 crate1 truck1 distributor0
246:unload hoist2 crate2 truck0 distributor0
247:unload hoist2 crate2 truck1 distributor0
248:unload hoist2 crate3 truck0 distributor0
249:unload hoist2 crate3 truck1 distributor0
250:unload hoist2 crate4 truck0 distributor0
251:unload hoist2 crate4 truck1 distributor0
