101:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 right l1 l2
102:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 left l0 l1
103:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 left l1 l2
104:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 right l0 l1
105:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 right l1 l2
106:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 left l0 l1
107:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 left l1 l2
108:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 right l0 l1
109:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 right l1 l2
110:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 left l0 l1
111:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 left l1 l2
112:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 right l0 l1
113:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 right l1 l2
114:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l0 l1
115:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l1 l2
116:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l0 l1
117:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l1 l2
118:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l0 l1
119:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l1 l2
120:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l0 l1
121:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l1 l2
122:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l0 l1
123:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l1 l2
124:pour-shot-to-used-shaker shot2 ingredient1 shaker1 right l0 l1
125:pour-shot-to-used-shaker shot2 ingredient1 shaker1 right l1 l2
126:pour-shot-to-used-shaker shot2 ingredient2 shaker1 left l0 l1
127:pour-shot-to-used-shaker shot2 ingredient2 shaker1 left l1 l2
128:pour-shot-to-used-shaker shot2 ingredient2 shaker1 right l0 l1
129:pour-shot-to-used-shaker shot2 ingredient2 shaker1 right l1 l2
130:refill-shot shot1 ingredient1 left right dispenser1
131:refill-shot shot1 ingredient1 right left dispenser1
132:refill-shot shot1 ingredient2 left right dispenser2
133:refill-shot shot1 ingredient2 right left dispenser2
134:refill-shot shot2 ingredient1 left right dispenser1
135:refill-shot shot2 ingredient1 right left dispenser1
136:refill-shot shot2 ingredient2 left right dispenser2
137:refill-shot shot2 ingredient2 right left dispenser2
138:shake cocktail1 ingredient1 ingredient2 shaker1 left right
139:shake cocktail1 ingredient1 ingredient2 shaker1 right left
140:shake cocktail2 ingredient2 ingredient1 shaker1 left right
141:shake cocktail2 ingredient2 ingredient1 shaker1 right left
