0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
108:lift hoist0 crate4 crate3 depot0
109:lift hoist0 crate4 pallet0 depot0
110:lift hoist0 crate4 pallet1 depot0
111:lift hoist1 crate0 crate1 distributor0
112:lift hoist1 crate0 crate2 distributor0
113:lift hoist1 crate0 crate3 distributor0
114:lift hoist1 crate0 crate4 distributor0
115:lift hoist1 crate0 pallet0 distributor0
116:lift hoist1 crate0 pallet1 distributor0
117:lift hoist1 crate1 crate0 distributor0
118:lift hoist1 crate1 crate2 distributor0
119:lift hoist1 crate1 crate3 distributor0
120:lift hoist1 crate1 crate4 distributor0
121:lift hoist1 crate1 pallet0 distributor0
122:lift hoist1 crate1 pallet1 distributor0
123:lift hoist1 crate2 crate0 distributor0
124:lift hoist1 crate2 crate1 distributor0
125:lift hoist1 crate2 crate3 distributor0
126:lift hoist1 crate2 crate4 distributor0
127:lift hoist1 crate2 pallet0 distributor0
128:lift hoist1 crate2 pallet1 distributor0
129:lift hoist1 crate3 crate0 distributor0
130:lift hoist1 crate3 crate1 distributor0
131:lift hoist1 crate3 crate2 distributor0
132:lift hoist1 crate3 crate4 distributor0
133:lift hoist1 crate3 pallet0 distributor0
134:lift hoist1 crate3 pallet1 distributor0
135:lift hoist1 crate4 crate0 distributor0
136:lift hoist1 crate4 crate1 distributor0
137:lift hoist1 crate4 crate2 distributor0
138:lift hoist1 crate4 crate3 distributor0
139:lift hoist1 crate4 pallet0 distributor0
140:lift hoist1 crate4 pallet1 distributor0
141:lift hoist2 crate0 crate1 distributor0
142:lift hoist2 crate0 crate2 distributor0
143:lift hoist2 crate0 crate3 distributor0
144:lift hoist2 crate0 crate4 distributor0
145:lift hoist2 crate0 pallet0 distributor0
146:lift hoist2 crate0 pallet1 distributor0
147:lift hoist2 crate1 crate0 distributor0
148:lift hoist2 crate1 crate2 distributor0
149:lift hoist2 crate1 crate3 distributor0
150:lift hoist2 crate1 crate4 distributor0
151:lift hoist2 crate1 pallet0 distributor0
152:lift hoist2 crate1 pallet1 distributor0
153:lift hoist2 crate2 crate0 distributor0
154:lift hoist2 crate2 crate1 distributor0
155:lift hoist2 crate2 crate3 distributor0
156:lift hoist2 crate2 crate4 distributor0
157:lift hoist2 crate2 pallet0 distributor0
158:lift hoist2 crate2 pallet1 distributor0
159:lift hoist2 crate3 crate0 distributor0
160:lift hoist2 crate3 crate1 distributor0
161:lift hoist2 crate3 crate2 distributor0
162:lift hoist2 crate3 crate4 distributor0
163:lift hoist2 crate3 pallet0 distributor0
164:lift hoist2 crate3 pallet1 distributor0
165:lift hoist2 crate4 crate0 distributor0
166:lift hoist2 crate4 crate1 distributor0
167:lift hoist2 crate4 crate2 distributor0
168:lift hoist2 crate4 crate3 distributor0
169:lift hoist2 crate4 pallet0 distributor0
170:lift hoist2 crate4 pallet1 distributor0
171:load hoist0 crate0 truck0 depot0
172:load hoist0 crate0 truck1 depot0
173:load hoist0 crate0 truck2 depot0
174:load hoist0 crate1 truck0 depot0
175:load hoist0 crate1 truck1 depot0
176:load hoist0 crate1 truck2 depot0
177:load hoist0 crate2 truck0 depot0
178:load hoist0 crate2 truck1 depot0
179:load hoist0 crate2 truck2 depot0
180:load hoist0 crate3 truck0 depot0
181:load hoist0 crate3 truck1 depot0
182:load hoist0 crate3 truck2 depot0
183:load hoist0 crate4 truck0 depot0
184:load hoist0 crate4 truck1 depot0
185:load hoist0 crate4 truck2 depot0
186:load hoist1 crate0 truck0 distributor0
187:load hoist1 crate0 truck1 distributor0
188:load hoist1 crate0 truck2 distributor0
189:load hoist1 crate1 truck0 distributor0
190:load hoist1 crate1 truck1 distributor0
191:load hoist1 crate1 truck2 distributor0
192:load hoist1 crate2 truck0 distributor0
193:load hoist1 crate2 truck1 distributor0
194:load hoist1 crate2 truck2 distributor0
195:load hoist1 crate3 truck0 distributor0
196:load hoist1 crate3 truck1 distributor0
197:load hoist1 crate3 truck2 distributor0
198:load hoist1 crate4 truck0 distributor0
199:load hoist1 crate4 truck1 distributor0
200:load hoist1 crate4 truck2 distributor0
201:load hoist2 crate0 truck0 distributor0
202:load hoist2 crate0 truck1 distributor0
203:load hoist2 crate0 truck2 distributor0
204:load hoist2 crate1 truck0 distributor0
205:load hoist2 crate1 truck1 distributor0
206:load hoist2 crate1 truck2 distributor0
207:load hoist2 crate2 truck0 distributor0
208:load hoist2 crate2 truck1 distributor0
209:load hoist2 crate2 truck2 distributor0
210:load hoist2 crate3 truck0 distributor0
211:load hoist2 crate3 truck1 distributor0
212:load hoist2 crate3 truck2 distributor0
213:load hoist2 crate4 truck0 distributor0
214:load hoist2 crate4 truck1 distributor0
215:load hoist2 crate4 truck2 distributor0
216:unload hoist0 crate0 truck0 depot0
217:unload hoist0 crate0 truck1 depot0
218:unload hoist0 crate0 truck2 depot0
219:unload hoist0 crate1 truck0 depot0
220:unload hoist0 crate1 truck1 depot0
221:unload hoist0 crate1 truck2 depot0
222:unload hoist0 crate2 truck0 depot0
223:unload hoist0 crate2 truck1 depot0
224:unload hoist0 crate2 truck2 depot0
225:unload hoist0 crate3 truck0 depot0
226:unload hoist0 crate3 truck1 depot0
227:unload hoist0 crate3 truck2 depot0
228:unload hoist0 crate4 truck0 depot0
229:unload hoist0 crate4 truck1 depot0
230:unload hoist0 crate4 truck2 depot0
231:unload hoist1 crate0 truck0 distributor0
232:unload hoist1 crate0 truck1 distributor0
233:unload hoist1 crate0 truck2 distributor0
234:unload hoist1 crate1 truck0 distributor0
235:unload hoist1 crate1 truck1 distributor0
236:unload hoist1 crate1 truck2 distributor0
237:unload hoist1 crate2 truck0 distributor0
238:unload hoist1 crate2 truck1 distributor0
239:unload hoist1 crate2 truck2 distributor0
240:unload hoist1 crate3 truck0 distributor0
241:unload hoist1 crate3 truck1 distributor0
242:unload hoist1 crate3 truck2 distributor0
243:unload hoist1 crate4 truck0 distributor0
244:unload hoist1 crate4 truck1 distributor0
245:unload hoist1 crate4 truck2 distributor0
246:unload hoist2 crate0 truck0 distributor0
247:unload hoist2 crate0 truck1 distributor0
248:unload hoist2 crate0 truck2 distributor0
249:unload hoist2 crate1 truck0 distributor0
250:unload hoist2 crate1 truck1 distributor0
251:unload hoist2 crate1 truck2 distributor0
252:unload hoist2 crate2 truck0 distributor0
253:unload hoist2 crate2 truck1 distributor0
254:unload hoist2 crate2 truck2 distributor0
255:unload hoist2 crate3 truck0 distributor0
256:unload hoist2 crate3 truck1 distributor0
257:unload hoist2 crate3 truck2 distributor0
258:unload hoist2 crate4 truck0 distributor0
259:unload hoist2 crate4 truck1 distributor0
260:unload hoist2 crate4 truck2 distributor0
