0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot1 depot0
3:drive truck0 depot1 distributor0
4:drive truck0 distributor0 depot0
5:drive truck0 distributor0 depot1
6:drive truck1 depot0 depot1
7:drive truck1 depot0 distributor0
8:drive truck1 depot1 depot0
9:drive truck1 depot1 distributor0
10:drive truck1 distributor0 depot0
11:drive truck1 distributor0 depot1
12:drive truck2 depot0 depot1
13:drive truck2 depot0 distributor0
14:drive truck2 depot1 depot0
15:drive truck2 depot1 distributor0
16:drive truck2 distributor0 depot0
17:drive truck2 distributor0 depot1
84:drop hoist1 crate2 crate4 depot1
85:drop hoist1 crate2 crate5 depot1
86:drop hoist1 crate2 crate6 depot1
87:drop hoist1 crate2 pallet1 depot1
88:drop hoist1 crate3 crate0 depot1
89:drop hoist1 crate3 crate1 depot1
90:drop hoist1 crate3 crate2 depot1
91:drop hoist1 crate3 crate4 depot1
92:drop hoist1 crate3 crate5 depot1
93:drop hoist1 crate3 crate6 depot1
94:drop hoist1 crate3 pallet1 depot1
95:drop hoist1 crate4 crate0 depot1
96:drop hoist1 crate4 crate1 depot1
97:drop hoist1 crate4 crate2 depot1
98:drop hoist1 crate4 crate3 depot1
99:drop hoist1 crate4 crate5 depot1
100:drop hoist1 crate4 crate6 depot1
101:drop hoist1 crate4 pallet1 depot1
102:drop hoist1 crate5 crate0 depot1
103:drop hoist1 crate5 crate1 depot1
104:drop hoist1 crate5 crate2 depot1
105:drop hoist1 crate5 crate3 depot1
106:drop hoist1 crate5 crate4 depot1
107:drop hoist1 crate5 crate6 depot1
108:drop hoist1 crate5 pallet1 depot1
109:drop hoist1 crate6 crate0 depot1
110:drop hoist1 crate6 crate1 depot1
111:drop hoist1 crate6 crate2 depot1
112:drop hoist1 crate6 crate3 depot1
113:drop hoist1 crate6 crate4 depot1
114:drop hoist1 crate6 crate5 depot1
115:drop hoist1 crate6 pallet1 depot1
116:drop hoist2 crate0 crate1 distributor0
117:drop hoist2 crate0 crate2 distributor0
118:drop hoist2 crate0 crate3 distributor0
119:drop hoist2 crate0 crate4 distributor0
120:drop hoist2 crate0 crate5 distributor0
121:drop hoist2 crate0 crate6 distributor0
122:drop hoist2 crate0 pallet2 distributor0
123:drop hoist2 crate1 crate0 distributor0
124:drop hoist2 crate1 crate2 distributor0
125:drop hoist2 crate1 crate3 distributor0
126:drop hoist2 crate1 crate4 distributor0
127:drop hoist2 crate1 crate5 distributor0
128:drop hoist2 crate1 crate6 distributor0
129:drop hoist2 crate1 pallet2 distributor0
130:drop hoist2 crate2 crate0 distributor0
131:drop hoist2 crate2 crate1 distributor0
132:drop hoist2 crate2 crate3 distributor0
133:drop hoist2 crate2 crate4 distributor0
134:drop hoist2 crate2 crate5 distributor0
135:drop hoist2 crate2 crate6 distributor0
136:drop hoist2 crate2 pallet2 distributor0
137:drop hoist2 crate3 crate0 distributor0
138:drop hoist2 crate3 crate1 distributor0
139:drop hoist2 crate3 crate2 distributor0
140:drop hoist2 crate3 crate4 distributor0
141:drop hoist2 crate3 crate5 distributor0
142:drop hoist2 crate3 crate6 distributor0
143:drop hoist2 crate3 pallet2 distributor0
144:drop hoist2 crate4 crate0 distributor0
145:drop hoist2 crate4 crate1 distributor0
146:drop hoist2 crate4 crate2 distributor0
147:drop hoist2 crate4 crate3 distributor0
148:drop hoist2 crate4 crate5 distributor0
149:drop hoist2 crate4 crate6 distributor0
150:drop hoist2 crate4 pallet2 distributor0
151:drop hoist2 crate5 crate0 distributor0
152:drop hoist2 crate5 crate1 distributor0
153:drop hoist2 crate5 crate2 distributor0
154:drop hoist2 crate5 crate3 distributor0
155:drop hoist2 crate5 crate4 distributor0
156:drop hoist2 crate5 crate6 distributor0
157:drop hoist2 crate5 pallet2 distributor0
158:drop hoist2 crate6 crate0 distributor0
159:drop hoist2 crate6 crate1 distributor0
160:drop hoist2 crate6 crate2 distributor0
161:drop hoist2 crate6 crate3 distributor0
162:drop hoist2 crate6 crate4 distributor0
163:drop hoist2 crate6 crate5 distributor0
164:drop hoist2 crate6 pallet2 distributor0
165:lift hoist0 crate0 crate1 depot0
166:lift hoist0 crate0 crate2 depot0
167:lift hoist0 crate0 crate3 depot0
168:lift hoist0 crate0 crate4 depot0
169:lift hoist0 crate0 crate5 depot0
170:lift hoist0 crate0 crate6 depot0
171:lift hoist0 crate0 pallet0 depot0
172:lift hoist0 crate0 pallet1 depot0
173:lift hoist0 crate0 pallet2 depot0
174:lift hoist0 crate1 crate0 depot0
175:lift hoist0 crate1 crate2 depot0
176:lift hoist0 crate1 crate3 depot0
177:lift hoist0 crate1 crate4 depot0
178:lift hoist0 crate1 crate5 depot0
179:lift hoist0 crate1 crate6 depot0
180:lift hoist0 crate1 pallet0 depot0
181:lift hoist0 crate1 pallet1 depot0
182:lift hoist0 crate1 pallet2 depot0
183:lift hoist0 crate2 crate0 depot0
184:lift hoist0 crate2 crate1 depot0
185:lift hoist0 crate2 crate3 depot0
186:lift hoist0 crate2 crate4 depot0
187:lift hoist0 crate2 crate5 depot0
188:lift hoist0 crate2 crate6 depot0
189:lift hoist0 crate2 pallet0 depot0
190:lift hoist0 crate2 pallet1 depot0
191:lift hoist0 crate2 pallet2 depot0
192:lift hoist0 crate3 crate0 depot0
193:lift hoist0 crate3 crate1 depot0
194:lift hoist0 crate3 crate2 depot0
195:lift hoist0 crate3 crate4 depot0
196:lift hoist0 crate3 crate5 depot0
197:lift hoist0 crate3 crate6 depot0
198:lift hoist0 crate3 pallet0 depot0
199:lift hoist0 crate3 pallet1 depot0
200:lift hoist0 crate3 pallet2 depot0
201:lift hoist0 crate4 crate0 depot0
202:lift hoist0 crate4 crate1 depot0
203:lift hoist0 crate4 crate2 depot0
204:lift hoist0 crate4 crate3 depot0
205:lift hoist0 crate4 crate5 depot0
206:lift hoist0 crate4 crate6 depot0
207:lift hoist0 crate4 pallet0 depot0
208:lift hoist0 crate4 pallet1 depot0
209:lift hoist0 crate4 pallet2 depot0
210:lift hoist0 crate5 crate0 depot0
211:lift hoist0 crate5 crate1 depot0
212:lift hoist0 crate5 crate2 depot0
213:lift hoist0 crate5 crate3 depot0
214:lift hoist0 crate5 crate4 depot0
215:lift hoist0 crate5 crate6 depot0
216:lift hoist0 crate5 pallet0 depot0
217:lift hoist0 crate5 pallet1 depot0
218:lift hoist0 crate5 pallet2 depot0
219:lift hoist0 crate6 crate0 depot0
220:lift hoist0 crate6 crate1 depot0
221:lift hoist0 crate6 crate2 depot0
222:lift hoist0 crate6 crate3 depot0
223:lift hoist0 crate6 crate4 depot0
224:lift hoist0 crate6 crate5 depot0
225:lift hoist0 crate6 pallet0 depot0
226:lift hoist0 crate6 pallet1 depot0
227:lift hoist0 crate6 pallet2 depot0
228:lift hoist1 crate0 crate1 depot1
229:lift hoist1 crate0 crate2 depot1
230:lift hoist1 crate0 crate3 depot1
231:lift hoist1 crate0 crate4 depot1
232:lift hoist1 crate0 crate5 depot1
233:lift hoist1 crate0 crate6 depot1
234:lift hoist1 crate0 pallet0 depot1
235:lift hoist1 crate0 pallet1 depot1
236:lift hoist1 crate0 pallet2 depot1
237:lift hoist1 crate1 crate0 depot1
238:lift hoist1 crate1 crate2 depot1
239:lift hoist1 crate1 crate3 depot1
240:lift hoist1 crate1 crate4 depot1
241:lift hoist1 crate1 crate5 depot1
242:lift hoist1 crate1 crate6 depot1
243:lift hoist1 crate1 pallet0 depot1
244:lift hoist1 crate1 pallet1 depot1
245:lift hoist1 crate1 pallet2 depot1
246:lift hoist1 crate2 crate0 depot1
247:lift hoist1 crate2 crate1 depot1
248:lift hoist1 crate2 crate3 depot1
249:lift hoist1 crate2 crate4 depot1
250:lift hoist1 crate2 crate5 depot1
251:lift hoist1 crate2 crate6 depot1
252:lift hoist1 crate2 pallet0 depot1
253:lift hoist1 crate2 pallet1 depot1
254:lift hoist1 crate2 pallet2 depot1
255:lift hoist1 crate3 crate0 depot1
256:lift hoist1 crate3 crate1 depot1
257:lift hoist1 crate3 crate2 depot1
258:lift hoist1 crate3 crate4 depot1
259:lift hoist1 crate3 crate5 depot1
260:lift hoist1 crate3 crate6 depot1
261:lift hoist1 crate3 pallet0 depot1
262:lift hoist1 crate3 pallet1 depot1
263:lift hoist1 crate3 pallet2 depot1
264:lift hoist1 crate4 crate0 depot1
265:lift hoist1 crate4 crate1 depot1
266:lift hoist1 crate4 crate2 depot1
267:lift hoist1 crate4 crate3 depot1
268:lift hoist1 crate4 crate5 depot1
269:lift hoist1 crate4 crate6 depot1
270:lift hoist1 crate4 pallet0 depot1
271:lift hoist1 crate4 pallet1 depot1
272:lift hoist1 crate4 pallet2 depot1
273:lift hoist1 crate5 crate0 depot1
274:lift hoist1 crate5 crate1 depot1
275:lift hoist1 crate5 crate2 depot1
276:lift hoist1 crate5 crate3 depot1
277:lift hoist1 crate5 crate4 depot1
278:lift hoist1 crate5 crate6 depot1
279:lift hoist1 crate5 pallet0 depot1
280:lift hoist1 crate5 pallet1 depot1
281:lift hoist1 crate5 pallet2 depot1
282:lift hoist1 crate6 crate0 depot1
283:lift hoist1 crate6 crate1 depot1
284:lift hoist1 crate6 crate2 depot1
285:lift hoist1 crate6 crate3 depot1
286:lift hoist1 crate6 crate4 depot1
287:lift hoist1 crate6 crate5 depot1
288:lift hoist1 crate6 pallet0 depot1
289:lift hoist1 crate6 pallet1 depot1
290:lift hoist1 crate6 pallet2 depot1
291:lift hoist2 crate0 crate1 distributor0
292:lift hoist2 crate0 crate2 distributor0
293:lift hoist2 crate0 crate3 distributor0
294:lift hoist2 crate0 crate4 distributor0
295:lift hoist2 crate0 crate5 distributor0
296:lift hoist2 crate0 crate6 distributor0
297:lift hoist2 crate0 pallet0 distributor0
298:lift hoist2 crate0 pallet1 distributor0
299:lift hoist2 crate0 pallet2 distributor0
300:lift hoist2 crate1 crate0 distributor0
301:lift hoist2 crate1 crate2 distributor0
302:lift hoist2 crate1 crate3 distributor0
303:lift hoist2 crate1 crate4 distributor0
304:lift hoist2 crate1 crate5 distributor0
305:lift hoist2 crate1 crate6 distributor0
306:lift hoist2 crate1 pallet0 distributor0
307:lift hoist2 crate1 pallet1 distributor0
308:lift hoist2 crate1 pallet2 distributor0
309:lift hoist2 crate2 crate0 distributor0
310:lift hoist2 crate2 crate1 distributor0
311:lift hoist2 crate2 crate3 distributor0
312:lift hoist2 crate2 crate4 distributor0
313:lift hoist2 crate2 crate5 distributor0
314:lift hoist2 crate2 crate6 distributor0
315:lift hoist2 crate2 pallet0 distributor0
316:lift hoist2 crate2 pallet1 distributor0
317:lift hoist2 crate2 pallet2 distributor0
318:lift hoist2 crate3 crate0 distributor0
319:lift hoist2 crate3 crate1 distributor0
320:lift hoist2 crate3 crate2 distributor0
321:lift hoist2 crate3 crate4 distributor0
322:lift hoist2 crate3 crate5 distributor0
323:lift hoist2 crate3 crate6 distributor0
324:lift hoist2 crate3 pallet0 distributor0
325:lift hoist2 crate3 pallet1 distributor0
326:lift hoist2 crate3 pallet2 distributor0
327:lift hoist2 crate4 crate0 distributor0
328:lift hoist2 crate4 crate1 distributor0
329:lift hoist2 crate4 crate2 distributor0
330:lift hoist2 crate4 crate3 distributor0
331:lift hoist2 crate4 crate5 distributor0
332:lift hoist2 crate4 crate6 distributor0
333:lift hoist2 crate4 pallet0 distributor0
334:lift hoist2 crate4 pallet1 distributor0
335:lift hoist2 crate4 pallet2 distributor0
336:lift hoist2 crate5 crate0 distributor0
337:lift hoist2 crate5 crate1 distributor0
338:lift hoist2 crate5 crate2 distributor0
339:lift hoist2 crate5 crate3 distributor0
340:lift hoist2 crate5 crate4 distributor0
341:lift hoist2 crate5 crate6 distributor0
342:lift hoist2 crate5 pallet0 distributor0
343:lift hoist2 crate5 pallet1 distributor0
344:lift hoist2 crate5 pallet2 distributor0
345:lift hoist2 crate6 crate0 distributor0
346:lift hoist2 crate6 crate1 distributor0
347:lift hoist2 crate6 crate2 distributor0
348:lift hoist2 crate6 crate3 distributor0
349:lift hoist2 crate6 crate4 distributor0
350:lift hoist2 crate6 crate5 distributor0
351:lift hoist2 crate6 pallet0 distributor0
352:lift hoist2 crate6 pallet1 distributor0
353:lift hoist2 crate6 pallet2 distributor0
354:load hoist0 crate0 truck0 depot0
355:load hoist0 crate0 truck1 depot0
356:load hoist0 crate0 truck2 depot0
357:load hoist0 crate1 truck0 depot0
358:load hoist0 crate1 truck1 depot0
359:load hoist0 crate1 truck2 depot0
360:load hoist0 crate2 truck0 depot0
361:load hoist0 crate2 truck1 depot0
362:load hoist0 crate2 truck2 depot0
363:load hoist0 crate3 truck0 depot0
364:load hoist0 crate3 truck1 depot0
365:load hoist0 crate3 truck2 depot0
366:load hoist0 crate4 truck0 depot0
367:load hoist0 crate4 truck1 depot0
368:load hoist0 crate4 truck2 depot0
369:load hoist0 crate5 truck0 depot0
370:load hoist0 crate5 truck1 depot0
371:load hoist0 crate5 truck2 depot0
372:load hoist0 crate6 truck0 depot0
373:load hoist0 crate6 truck1 depot0
374:load hoist0 crate6 truck2 depot0
375:load hoist1 crate0 truck0 depot1
376:load hoist1 crate0 truck1 depot1
377:load hoist1 crate0 truck2 depot1
378:load hoist1 crate1 truck0 depot1
379:load hoist1 crate1 truck1 depot1
380:load hoist1 crate1 truck2 depot1
381:load hoist1 crate2 truck0 depot1
382:load hoist1 crate2 truck1 depot1
383:load hoist1 crate2 truck2 depot1
384:load hoist1 crate3 truck0 depot1
385:load hoist1 crate3 truck1 depot1
386:load hoist1 crate3 truck2 depot1
387:load hoist1 crate4 truck0 depot1
388:load hoist1 crate4 truck1 depot1
389:load hoist1 crate4 truck2 depot1
390:load hoist1 crate5 truck0 depot1
391:load hoist1 crate5 truck1 depot1
392:load hoist1 crate5 truck2 depot1
393:load hoist1 crate6 truck0 depot1
394:load hoist1 crate6 truck1 depot1
395:load hoist1 crate6 truck2 depot1
396:load hoist2 crate0 truck0 distributor0
397:load hoist2 crate0 truck1 distributor0
398:load hoist2 crate0 truck2 distributor0
399:load hoist2 crate1 truck0 distributor0
400:load hoist2 crate1 truck1 distributor0
401:load hoist2 crate1 truck2 distributor0
402:load hoist2 crate2 truck0 distributor0
403:load hoist2 crate2 truck1 distributor0
404:load hoist2 crate2 truck2 distributor0
405:load hoist2 crate3 truck0 distributor0
406:load hoist2 crate3 truck1 distributor0
407:load hoist2 crate3 truck2 distributor0
408:load hoist2 crate4 truck0 distributor0
409:load hoist2 crate4 truck1 distributor0
410:load hoist2 crate4 truck2 distributor0
411:load hoist2 crate5 truck0 distributor0
412:load hoist2 crate5 truck1 distributor0
413:load hoist2 crate5 truck2 distributor0
414:load hoist2 crate6 truck0 distributor0
415:load hoist2 crate6 truck1 distributor0
416:load hoist2 crate6 truck2 distributor0
417:unload hoist0 crate0 truck0 depot0
418:unload hoist0 crate0 truck1 depot0
419:unload hoist0 crate0 truck2 depot0
420:unload hoist0 crate1 truck0 depot0
421:unload hoist0 crate1 truck1 depot0
422:unload hoist0 crate1 truck2 depot0
423:unload hoist0 crate2 truck0 depot0
424:unload hoist0 crate2 truck1 depot0
425:unload hoist0 crate2 truck2 depot0
426:unload hoist0 crate3 truck0 depot0
427:unload hoist0 crate3 truck1 depot0
428:unload hoist0 crate3 truck2 depot0
429:unload hoist0 crate4 truck0 depot0
430:unload hoist0 crate4 truck1 depot0
431:unload hoist0 crate4 truck2 depot0
432:unload hoist0 crate5 truck0 depot0
433:unload hoist0 crate5 truck1 depot0
434:unload hoist0 crate5 truck2 depot0
435:unload hoist0 crate6 truck0 depot0
436:unload hoist0 crate6 truck1 depot0
437:unload hoist0 crate6 truck2 depot0
438:unload hoist1 crate0 truck0 depot1
439:unload hoist1 crate0 truck1 depot1
440:unload hoist1 crate0 truck2 depot1
441:unload hoist1 crate1 truck0 depot1
442:unload hoist1 crate1 truck1 depot1
443:unload hoist1 crate1 truck2 depot1
444:unload hoist1 crate2 truck0 depot1
445:unload hoist1 crate2 truck1 depot1
446:unload hoist1 crate2 truck2 depot1
447:unload hoist1 crate3 truck0 depot1
448:unload hoist1 crate3 truck1 depot1
449:unload hoist1 crate3 truck2 depot1
450:unload hoist1 crate4 truck0 depot1
451:unload hoist1 crate4 truck1 depot1
452:unload hoist1 crate4 truck2 depot1
453:unload hoist1 crate5 truck0 depot1
454:unload hoist1 crate5 truck1 depot1
455:unload hoist1 crate5 truck2 depot1
456:unload hoist1 crate6 truck0 depot1
457:unload hoist1 crate6 truck1 depot1
458:unload hoist1 crate6 truck2 depot1
459:unload hoist2 crate0 truck0 distributor0
460:unload hoist2 crate0 truck1 distributor0
461:unload hoist2 crate0 truck2 distributor0
462:unload hoist2 crate1 truck0 distributor0
463:unload hoist2 crate1 truck1 distributor0
464:unload hoist2 crate1 truck2 distributor0
465:unload hoist2 crate2 truck0 distributor0
466:unload hoist2 crate2 truck1 distributor0
467:unload hoist2 crate2 truck2 distributor0
468:unload hoist2 crate3 truck0 distributor0
469:unload hoist2 crate3 truck1 distributor0
470:unload hoist2 crate3 truck2 distributor0
471:unload hoist2 crate4 truck0 distributor0
472:unload hoist2 crate4 truck1 distributor0
473:unload hoist2 crate4 truck2 distributor0
474:unload hoist2 crate5 truck0 distributor0
475:unload hoist2 crate5 truck1 distributor0
476:unload hoist2 crate5 truck2 distributor0
477:unload hoist2 crate6 truck0 distributor0
478:unload hoist2 crate6 truck1 distributor0
479:unload hoist2 crate6 truck2 distributor0
