0:drive truck0 depot0 distributor0
1:drive truck0 depot0 distributor1
2:drive truck0 distributor0 depot0
3:drive truck0 distributor0 distributor1
4:drive truck0 distributor1 depot0
5:drive truck0 distributor1 distributor0
6:drive truck1 depot0 distributor0
7:drive truck1 depot0 distributor1
8:drive truck1 distributor0 depot0
9:drive truck1 distributor0 distributor1
10:drive truck1 distributor1 depot0
11:drive truck1 distributor1 distributor0
12:drive truck2 depot0 distributor0
13:drive truck2 depot0 distributor1
14:drive truck2 distributor0 depot0
15:drive truck2 distributor0 distributor1
16:drive truck2 distributor1 depot0
17:drive truck2 distributor1 distributor0
83:drop hoist1 crate2 crate3 distributor0
84:drop hoist1 crate2 crate4 distributor0
85:drop hoist1 crate2 crate5 distributor0
86:drop hoist1 crate2 crate6 distributor0
87:drop hoist1 crate2 pallet1 distributor0
88:drop hoist1 crate3 crate0 distributor0
89:drop hoist1 crate3 crate1 distributor0
90:drop hoist1 crate3 crate2 distributor0
91:drop hoist1 crate3 crate4 distributor0
92:drop hoist1 crate3 crate5 distributor0
93:drop hoist1 crate3 crate6 distributor0
94:drop hoist1 crate3 pallet1 distributor0
95:drop hoist1 crate4 crate0 distributor0
96:drop hoist1 crate4 crate1 distributor0
97:drop hoist1 crate4 crate2 distributor0
98:drop hoist1 crate4 crate3 distributor0
99:drop hoist1 crate4 crate5 distributor0
100:drop hoist1 crate4 crate6 distributor0
101:drop hoist1 crate4 pallet1 distributor0
102:drop hoist1 crate5 crate0 distributor0
103:drop hoist1 crate5 crate1 distributor0
104:drop hoist1 crate5 crate2 distributor0
105:drop hoist1 crate5 crate3 distributor0
106:drop hoist1 crate5 crate4 distributor0
107:drop hoist1 crate5 crate6 distributor0
108:drop hoist1 crate5 pallet1 distributor0
109:drop hoist1 crate6 crate0 distributor0
110:drop hoist1 crate6 crate1 distributor0
111:drop hoist1 crate6 crate2 distributor0
112:drop hoist1 crate6 crate3 distributor0
113:drop hoist1 crate6 crate4 distributor0
114:drop hoist1 crate6 crate5 distributor0
115:drop hoist1 crate6 pallet1 distributor0
116:drop hoist2 crate0 crate1 distributor1
117:drop hoist2 crate0 crate2 distributor1
118:drop hoist2 crate0 crate3 distributor1
119:drop hoist2 crate0 crate4 distributor1
120:drop hoist2 crate0 crate5 distributor1
121:drop hoist2 crate0 crate6 distributor1
122:drop hoist2 crate0 pallet2 distributor1
123:drop hoist2 crate1 crate0 distributor1
124:drop hoist2 crate1 crate2 distributor1
125:drop hoist2 crate1 crate3 distributor1
126:drop hoist2 crate1 crate4 distributor1
127:drop hoist2 crate1 crate5 distributor1
128:drop hoist2 crate1 crate6 distributor1
129:drop hoist2 crate1 pallet2 distributor1
130:drop hoist2 crate2 crate0 distributor1
131:drop hoist2 crate2 crate1 distributor1
132:drop hoist2 crate2 crate3 distributor1
133:drop hoist2 crate2 crate4 distributor1
134:drop hoist2 crate2 crate5 distributor1
135:drop hoist2 crate2 crate6 distributor1
136:drop hoist2 crate2 pallet2 distributor1
137:drop hoist2 crate3 crate0 distributor1
138:drop hoist2 crate3 crate1 distributor1
139:drop hoist2 crate3 crate2 distributor1
140:drop hoist2 crate3 crate4 distributor1
141:drop hoist2 crate3 crate5 distributor1
142:drop hoist2 crate3 crate6 distributor1
143:drop hoist2 crate3 pallet2 distributor1
144:drop hoist2 crate4 crate0 distributor1
145:drop hoist2 crate4 crate1 distributor1
146:drop hoist2 crate4 crate2 distributor1
147:drop hoist2 crate4 crate3 distributor1
148:drop hoist2 crate4 crate5 distributor1
149:drop hoist2 crate4 crate6 distributor1
150:drop hoist2 crate4 pallet2 distributor1
151:drop hoist2 crate5 crate0 distributor1
152:drop hoist2 crate5 crate1 distributor1
153:drop hoist2 crate5 crate2 distributor1
154:drop hoist2 crate5 crate3 distributor1
155:drop hoist2 crate5 crate4 distributor1
156:drop hoist2 crate5 crate6 distributor1
157:drop hoist2 crate5 pallet2 distributor1
158:drop hoist2 crate6 crate0 distributor1
159:drop hoist2 crate6 crate1 distributor1
160:drop hoist2 crate6 crate2 distributor1
161:drop hoist2 crate6 crate3 distributor1
162:drop hoist2 crate6 crate4 distributor1
163:drop hoist2 crate6 crate5 distributor1
164:drop hoist2 crate6 pallet2 distributor1
165:lift hoist0 crate0 crate1 depot0
166:lift hoist0 crate0 crate2 depot0
167:lift hoist0 crate0 crate3 depot0
168:lift hoist0 crate0 crate4 depot0
169:lift hoist0 crate0 crate5 depot0
170:lift hoist0 crate0 crate6 depot0
171:lift hoist0 crate0 pallet0 depot0
172:lift hoist0 crate0 pallet1 depot0
173:lift hoist0 crate0 pallet2 depot0
174:lift hoist0 crate1 crate0 depot0
175:lift hoist0 crate1 crate2 depot0
176:lift hoist0 crate1 crate3 depot0
177:lift hoist0 crate1 crate4 depot0
178:lift hoist0 crate1 crate5 depot0
179:lift hoist0 crate1 crate6 depot0
180:lift hoist0 crate1 pallet0 depot0
181:lift hoist0 crate1 pallet1 depot0
182:lift hoist0 crate1 pallet2 depot0
183:lift hoist0 crate2 crate0 depot0
184:lift hoist0 crate2 crate1 depot0
185:lift hoist0 crate2 crate3 depot0
186:lift hoist0 crate2 crate4 depot0
187:lift hoist0 crate2 crate5 depot0
188:lift hoist0 crate2 crate6 depot0
189:lift hoist0 crate2 pallet0 depot0
190:lift hoist0 crate2 pallet1 depot0
191:lift hoist0 crate2 pallet2 depot0
192:lift hoist0 crate3 crate0 depot0
193:lift hoist0 crate3 crate1 depot0
194:lift hoist0 crate3 crate2 depot0
195:lift hoist0 crate3 crate4 depot0
196:lift hoist0 crate3 crate5 depot0
197:lift hoist0 crate3 crate6 depot0
198:lift hoist0 crate3 pallet0 depot0
199:lift hoist0 crate3 pallet1 depot0
200:lift hoist0 crate3 pallet2 depot0
201:lift hoist0 crate4 crate0 depot0
202:lift hoist0 crate4 crate1 depot0
203:lift hoist0 crate4 crate2 depot0
204:lift hoist0 crate4 crate3 depot0
205:lift hoist0 crate4 crate5 depot0
206:lift hoist0 crate4 crate6 depot0
207:lift hoist0 crate4 pallet0 depot0
208:lift hoist0 crate4 pallet1 depot0
209:lift hoist0 crate4 pallet2 depot0
210:lift hoist0 crate5 crate0 depot0
211:lift hoist0 crate5 crate1 depot0
212:lift hoist0 crate5 crate2 depot0
213:lift hoist0 crate5 crate3 depot0
214:lift hoist0 crate5 crate4 depot0
215:lift hoist0 crate5 crate6 depot0
216:lift hoist0 crate5 pallet0 depot0
217:lift hoist0 crate5 pallet1 depot0
218:lift hoist0 crate5 pallet2 depot0
219:lift hoist0 crate6 crate0 depot0
220:lift hoist0 crate6 crate1 depot0
221:lift hoist0 crate6 crate2 depot0
222:lift hoist0 crate6 crate3 depot0
223:lift hoist0 crate6 crate4 depot0
224:lift hoist0 crate6 crate5 depot0
225:lift hoist0 crate6 pallet0 depot0
226:lift hoist0 crate6 pallet1 depot0
227:lift hoist0 crate6 pallet2 depot0
228:lift hoist1 crate0 crate1 distributor0
229:lift hoist1 crate0 crate2 distributor0
230:lift hoist1 crate0 crate3 distributor0
231:lift hoist1 crate0 crate4 distributor0
232:lift hoist1 crate0 crate5 distributor0
233:lift hoist1 crate0 crate6 distributor0
234:lift hoist1 crate0 pallet0 distributor0
235:lift hoist1 crate0 pallet1 distributor0
236:lift hoist1 crate0 pallet2 distributor0
237:lift hoist1 crate1 crate0 distributor0
238:lift hoist1 crate1 crate2 distributor0
239:lift hoist1 crate1 crate3 distributor0
240:lift hoist1 crate1 crate4 distributor0
241:lift hoist1 crate1 crate5 distributor0
242:lift hoist1 crate1 crate6 distributor0
243:lift hoist1 crate1 pallet0 distributor0
244:lift hoist1 crate1 pallet1 distributor0
245:lift hoist1 crate1 pallet2 distributor0
246:lift hoist1 crate2 crate0 distributor0
247:lift hoist1 crate2 crate1 distributor0
248:lift hoist1 crate2 crate3 distributor0
249:lift hoist1 crate2 crate4 distributor0
250:lift hoist1 crate2 crate5 distributor0
251:lift hoist1 crate2 crate6 distributor0
252:lift hoist1 crate2 pallet0 distributor0
253:lift hoist1 crate2 pallet1 distributor0
254:lift hoist1 crate2 pallet2 distributor0
255:lift hoist1 crate3 crate0 distributor0
256:lift hoist1 crate3 crate1 distributor0
257:lift hoist1 crate3 crate2 distributor0
258:lift hoist1 crate3 crate4 distributor0
259:lift hoist1 crate3 crate5 distributor0
260:lift hoist1 crate3 crate6 distributor0
261:lift hoist1 crate3 pallet0 distributor0
262:lift hoist1 crate3 pallet1 distributor0
263:lift hoist1 crate3 pallet2 distributor0
264:lift hoist1 crate4 crate0 distributor0
265:lift hoist1 crate4 crate1 distributor0
266:lift hoist1 crate4 crate2 distributor0
267:lift hoist1 crate4 crate3 distributor0
268:lift hoist1 crate4 crate5 distributor0
269:lift hoist1 crate4 crate6 distributor0
270:lift hoist1 crate4 pallet0 distributor0
271:lift hoist1 crate4 pallet1 distributor0
272:lift hoist1 crate4 pallet2 distributor0
273:lift hoist1 crate5 crate0 distributor0
274:lift hoist1 crate5 crate1 distributor0
275:lift hoist1 crate5 crate2 distributor0
276:lift hoist1 crate5 crate3 distributor0
277:lift hoist1 crate5 crate4 distributor0
278:lift hoist1 crate5 crate6 distributor0
279:lift hoist1 crate5 pallet0 distributor0
280:lift hoist1 crate5 pallet1 distributor0
281:lift hoist1 crate5 pallet2 distributor0
282:lift hoist1 crate6 crate0 distributor0
283:lift hoist1 crate6 crate1 distributor0
284:lift hoist1 crate6 crate2 distributor0
285:lift hoist1 crate6 crate3 distributor0
286:lift hoist1 crate6 crate4 distributor0
287:lift hoist1 crate6 crate5 distributor0
288:lift hoist1 crate6 pallet0 distributor0
289:lift hoist1 crate6 pallet1 distributor0
290:lift hoist1 crate6 pallet2 distributor0
291:lift hoist2 crate0 crate1 distributor1
292:lift hoist2 crate0 crate2 distributor1
293:lift hoist2 crate0 crate3 distributor1
294:lift hoist2 crate0 crate4 distributor1
295:lift hoist2 crate0 crate5 distributor1
296:lift hoist2 crate0 crate6 distributor1
297:lift hoist2 crate0 pallet0 distributor1
298:lift hoist2 crate0 pallet1 distributor1
299:lift hoist2 crate0 pallet2 distributor1
300:lift hoist2 crate1 crate0 distributor1
301:lift hoist2 crate1 crate2 distributor1
302:lift hoist2 crate1 crate3 distributor1
303:lift hoist2 crate1 crate4 distributor1
304:lift hoist2 crate1 crate5 distributor1
305:lift hoist2 crate1 crate6 distributor1
306:lift hoist2 crate1 pallet0 distributor1
307:lift hoist2 crate1 pallet1 distributor1
308:lift hoist2 crate1 pallet2 distributor1
309:lift hoist2 crate2 crate0 distributor1
310:lift hoist2 crate2 crate1 distributor1
311:lift hoist2 crate2 crate3 distributor1
312:lift hoist2 crate2 crate4 distributor1
313:lift hoist2 crate2 crate5 distributor1
314:lift hoist2 crate2 crate6 distributor1
315:lift hoist2 crate2 pallet0 distributor1
316:lift hoist2 crate2 pallet1 distributor1
317:lift hoist2 crate2 pallet2 distributor1
318:lift hoist2 crate3 crate0 distributor1
319:lift hoist2 crate3 crate1 distributor1
320:lift hoist2 crate3 crate2 distributor1
321:lift hoist2 crate3 crate4 distributor1
322:lift hoist2 crate3 crate5 distributor1
323:lift hoist2 crate3 crate6 distributor1
324:lift hoist2 crate3 pallet0 distributor1
325:lift hoist2 crate3 pallet1 distributor1
326:lift hoist2 crate3 pallet2 distributor1
327:lift hoist2 crate4 crate0 distributor1
328:lift hoist2 crate4 crate1 distributor1
329:lift hoist2 crate4 crate2 distributor1
330:lift hoist2 crate4 crate3 distributor1
331:lift hoist2 crate4 crate5 distributor1
332:lift hoist2 crate4 crate6 distributor1
333:lift hoist2 crate4 pallet0 distributor1
334:lift hoist2 crate4 pallet1 distributor1
335:lift hoist2 crate4 pallet2 distributor1
336:lift hoist2 crate5 crate0 distributor1
337:lift hoist2 crate5 crate1 distributor1
338:lift hoist2 crate5 crate2 distributor1
339:lift hoist2 crate5 crate3 distributor1
340:lift hoist2 crate5 crate4 distributor1
341:lift hoist2 crate5 crate6 distributor1
342:lift hoist2 crate5 pallet0 distributor1
343:lift hoist2 crate5 pallet1 distributor1
344:lift hoist2 crate5 pallet2 distributor1
345:lift hoist2 crate6 crate0 distributor1
346:lift hoist2 crate6 crate1 distributor1
347:lift hoist2 crate6 crate2 distributor1
348:lift hoist2 crate6 crate3 distributor1
349:lift hoist2 crate6 crate4 distributor1
350:lift hoist2 crate6 crate5 distributor1
351:lift hoist2 crate6 pallet0 distributor1
352:lift hoist2 crate6 pallet1 distributor1
353:lift hoist2 crate6 pallet2 distributor1
354:load hoist0 crate0 truck0 depot0
355:load hoist0 crate0 truck1 depot0
356:load hoist0 crate0 truck2 depot0
357:load hoist0 crate1 truck0 depot0
358:load hoist0 crate1 truck1 depot0
359:load hoist0 crate1 truck2 depot0
360:load hoist0 crate2 truck0 depot0
361:load hoist0 crate2 truck1 depot0
362:load hoist0 crate2 truck2 depot0
363:load hoist0 crate3 truck0 depot0
364:load hoist0 crate3 truck1 depot0
365:load hoist0 crate3 truck2 depot0
366:load hoist0 crate4 truck0 depot0
367:load hoist0 crate4 truck1 depot0
368:load hoist0 crate4 truck2 depot0
369:load hoist0 crate5 truck0 depot0
370:load hoist0 crate5 truck1 depot0
371:load hoist0 crate5 truck2 depot0
372:load hoist0 crate6 truck0 depot0
373:load hoist0 crate6 truck1 depot0
374:load hoist0 crate6 truck2 depot0
375:load hoist1 crate0 truck0 distributor0
376:load hoist1 crate0 truck1 distributor0
377:load hoist1 crate0 truck2 distributor0
378:load hoist1 crate1 truck0 distributor0
379:load hoist1 crate1 truck1 distributor0
380:load hoist1 crate1 truck2 distributor0
381:load hoist1 crate2 truck0 distributor0
382:load hoist1 crate2 truck1 distributor0
383:load hoist1 crate2 truck2 distributor0
384:load hoist1 crate3 truck0 distributor0
385:load hoist1 crate3 truck1 distributor0
386:load hoist1 crate3 truck2 distributor0
387:load hoist1 crate4 truck0 distributor0
388:load hoist1 crate4 truck1 distributor0
389:load hoist1 crate4 truck2 distributor0
390:load hoist1 crate5 truck0 distributor0
391:load hoist1 crate5 truck1 distributor0
392:load hoist1 crate5 truck2 distributor0
393:load hoist1 crate6 truck0 distributor0
394:load hoist1 crate6 truck1 distributor0
395:load hoist1 crate6 truck2 distributor0
396:load hoist2 crate0 truck0 distributor1
397:load hoist2 crate0 truck1 distributor1
398:load hoist2 crate0 truck2 distributor1
399:load hoist2 crate1 truck0 distributor1
400:load hoist2 crate1 truck1 distributor1
401:load hoist2 crate1 truck2 distributor1
402:load hoist2 crate2 truck0 distributor1
403:load hoist2 crate2 truck1 distributor1
404:load hoist2 crate2 truck2 distributor1
405:load hoist2 crate3 truck0 distributor1
406:load hoist2 crate3 truck1 distributor1
407:load hoist2 crate3 truck2 distributor1
408:load hoist2 crate4 truck0 distributor1
409:load hoist2 crate4 truck1 distributor1
410:load hoist2 crate4 truck2 distributor1
411:load hoist2 crate5 truck0 distributor1
412:load hoist2 crate5 truck1 distributor1
413:load hoist2 crate5 truck2 distributor1
414:load hoist2 crate6 truck0 distributor1
415:load hoist2 crate6 truck1 distributor1
416:load hoist2 crate6 truck2 distributor1
417:unload hoist0 crate0 truck0 depot0
418:unload hoist0 crate0 truck1 depot0
419:unload hoist0 crate0 truck2 depot0
420:unload hoist0 crate1 truck0 depot0
421:unload hoist0 crate1 truck1 depot0
422:unload hoist0 crate1 truck2 depot0
423:unload hoist0 crate2 truck0 depot0
424:unload hoist0 crate2 truck1 depot0
425:unload hoist0 crate2 truck2 depot0
426:unload hoist0 crate3 truck0 depot0
427:unload hoist0 crate3 truck1 depot0
428:unload hoist0 crate3 truck2 depot0
429:unload hoist0 crate4 truck0 depot0
430:unload hoist0 crate4 truck1 depot0
431:unload hoist0 crate4 truck2 depot0
432:unload hoist0 crate5 truck0 depot0
433:unload hoist0 crate5 truck1 depot0
434:unload hoist0 crate5 truck2 depot0
435:unload hoist0 crate6 truck0 depot0
436:unload hoist0 crate6 truck1 depot0
437:unload hoist0 crate6 truck2 depot0
438:unload hoist1 crate0 truck0 distributor0
439:unload hoist1 crate0 truck1 distributor0
440:unload hoist1 crate0 truck2 distributor0
441:unload hoist1 crate1 truck0 distributor0
442:unload hoist1 crate1 truck1 distributor0
443:unload hoist1 crate1 truck2 distributor0
444:unload hoist1 crate2 truck0 distributor0
445:unload hoist1 crate2 truck1 distributor0
446:unload hoist1 crate2 truck2 distributor0
447:unload hoist1 crate3 truck0 distributor0
448:unload hoist1 crate3 truck1 distributor0
449:unload hoist1 crate3 truck2 distributor0
450:unload hoist1 crate4 truck0 distributor0
451:unload hoist1 crate4 truck1 distributor0
452:unload hoist1 crate4 truck2 distributor0
453:unload hoist1 crate5 truck0 distributor0
454:unload hoist1 crate5 truck1 distributor0
455:unload hoist1 crate5 truck2 distributor0
456:unload hoist1 crate6 truck0 distributor0
457:unload hoist1 crate6 truck1 distributor0
458:unload hoist1 crate6 truck2 distributor0
459:unload hoist2 crate0 truck0 distributor1
460:unload hoist2 crate0 truck1 distributor1
461:unload hoist2 crate0 truck2 distributor1
462:unload hoist2 crate1 truck0 distributor1
463:unload hoist2 crate1 truck1 distributor1
464:unload hoist2 crate1 truck2 distributor1
465:unload hoist2 crate2 truck0 distributor1
466:unload hoist2 crate2 truck1 distributor1
467:unload hoist2 crate2 truck2 distributor1
468:unload hoist2 crate3 truck0 distributor1
469:unload hoist2 crate3 truck1 distributor1
470:unload hoist2 crate3 truck2 distributor1
471:unload hoist2 crate4 truck0 distributor1
472:unload hoist2 crate4 truck1 distributor1
473:unload hoist2 crate4 truck2 distributor1
474:unload hoist2 crate5 truck0 distributor1
475:unload hoist2 crate5 truck1 distributor1
476:unload hoist2 crate5 truck2 distributor1
477:unload hoist2 crate6 truck0 distributor1
478:unload hoist2 crate6 truck1 distributor1
479:unload hoist2 crate6 truck2 distributor1
