0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
121:lift hoist1 crate0 crate3 distributor0
122:lift hoist1 crate0 crate4 distributor0
123:lift hoist1 crate0 pallet0 distributor0
124:lift hoist1 crate0 pallet1 distributor0
125:lift hoist1 crate0 pallet2 distributor0
126:lift hoist1 crate1 crate0 distributor0
127:lift hoist1 crate1 crate2 distributor0
128:lift hoist1 crate1 crate3 distributor0
129:lift hoist1 crate1 crate4 distributor0
130:lift hoist1 crate1 pallet0 distributor0
131:lift hoist1 crate1 pallet1 distributor0
132:lift hoist1 crate1 pallet2 distributor0
133:lift hoist1 crate2 crate0 distributor0
134:lift hoist1 crate2 crate1 distributor0
135:lift hoist1 crate2 crate3 distributor0
136:lift hoist1 crate2 crate4 distributor0
137:lift hoist1 crate2 pallet0 distributor0
138:lift hoist1 crate2 pallet1 distributor0
139:lift hoist1 crate2 pallet2 distributor0
140:lift hoist1 crate3 crate0 distributor0
141:lift hoist1 crate3 crate1 distributor0
142:lift hoist1 crate3 crate2 distributor0
143:lift hoist1 crate3 crate4 distributor0
144:lift hoist1 crate3 pallet0 distributor0
145:lift hoist1 crate3 pallet1 distributor0
146:lift hoist1 crate3 pallet2 distributor0
147:lift hoist1 crate4 crate0 distributor0
148:lift hoist1 crate4 crate1 distributor0
149:lift hoist1 crate4 crate2 distributor0
150:lift hoist1 crate4 crate3 distributor0
151:lift hoist1 crate4 pallet0 distributor0
152:lift hoist1 crate4 pallet1 distributor0
153:lift hoist1 crate4 pallet2 distributor0
154:lift hoist2 crate0 crate1 depot0
155:lift hoist2 crate0 crate2 depot0
156:lift hoist2 crate0 crate3 depot0
157:lift hoist2 crate0 crate4 depot0
158:lift hoist2 crate0 pallet0 depot0
159:lift hoist2 crate0 pallet1 depot0
160:lift hoist2 crate0 pallet2 depot0
161:lift hoist2 crate1 crate0 depot0
162:lift hoist2 crate1 crate2 depot0
163:lift hoist2 crate1 crate3 depot0
164:lift hoist2 crate1 crate4 depot0
165:lift hoist2 crate1 pallet0 depot0
166:lift hoist2 crate1 pallet1 depot0
167:lift hoist2 crate1 pallet2 depot0
168:lift hoist2 crate2 crate0 depot0
169:lift hoist2 crate2 crate1 depot0
170:lift hoist2 crate2 crate3 depot0
171:lift hoist2 crate2 crate4 depot0
172:lift hoist2 crate2 pallet0 depot0
173:lift hoist2 crate2 pallet1 depot0
174:lift hoist2 crate2 pallet2 depot0
175:lift hoist2 crate3 crate0 depot0
176:lift hoist2 crate3 crate1 depot0
177:lift hoist2 crate3 crate2 depot0
178:lift hoist2 crate3 crate4 depot0
179:lift hoist2 crate3 pallet0 depot0
180:lift hoist2 crate3 pallet1 depot0
181:lift hoist2 crate3 pallet2 depot0
182:lift hoist2 crate4 crate0 depot0
183:lift hoist2 crate4 crate1 depot0
184:lift hoist2 crate4 crate2 depot0
185:lift hoist2 crate4 crate3 depot0
186:lift hoist2 crate4 pallet0 depot0
187:lift hoist2 crate4 pallet1 depot0
188:lift hoist2 crate4 pallet2 depot0
189:load hoist0 crate0 truck0 depot0
190:load hoist0 crate0 truck1 depot0
191:load hoist0 crate1 truck0 depot0
192:load hoist0 crate1 truck1 depot0
193:load hoist0 crate2 truck0 depot0
194:load hoist0 crate2 truck1 depot0
195:load hoist0 crate3 truck0 depot0
196:load hoist0 crate3 truck1 depot0
197:load hoist0 crate4 truck0 depot0
198:load hoist0 crate4 truck1 depot0
199:load hoist1 crate0 truck0 distributor0
200:load hoist1 crate0 truck1 distributor0
201:load hoist1 crate1 truck0 distributor0
202:load hoist1 crate1 truck1 distributor0
203:load hoist1 crate2 truck0 distributor0
204:load hoist1 crate2 truck1 distributor0
205:load hoist1 crate3 truck0 distributor0
206:load hoist1 crate3 truck1 distributor0
207:load hoist1 crate4 truck0 distributor0
208:load hoist1 crate4 truck1 distributor0
209:load hoist2 crate0 truck0 depot0
210:load hoist2 crate0 truck1 depot0
211:load hoist2 crate1 truck0 depot0
212:load hoist2 crate1 truck1 depot0
213:load hoist2 crate2 truck0 depot0
214:load hoist2 crate2 truck1 depot0
215:load hoist2 crate3 truck0 depot0
216:load hoist2 crate3 truck1 depot0
217:load hoist2 crate4 truck0 depot0
218:load hoist2 crate4 truck1 depot0
219:unload hoist0 crate0 truck0 depot0
220:unload hoist0 crate0 truck1 depot0
221:unload hoist0 crate1 truck0 depot0
222:unload hoist0 crate1 truck1 depot0
223:unload hoist0 crate2 truck0 depot0
224:unload hoist0 crate2 truck1 depot0
225:unload hoist0 crate3 truck0 depot0
226:unload hoist0 crate3 truck1 depot0
227:unload hoist0 crate4 truck0 depot0
228:unload hoist0 crate4 truck1 depot0
229:unload hoist1 crate0 truck0 distributor0
230:unload hoist1 crate0 truck1 distributor0
231:unload hoist1 crate1 truck0 distributor0
232:unload hoist1 crate1 truck1 distributor0
233:unload hoist1 crate2 truck0 distributor0
234:unload hoist1 crate2 truck1 distributor0
235:unload hoist1 crate3 truck0 distributor0
236:unload hoist1 crate3 truck1 distributor0
237:unload hoist1 crate4 truck0 distributor0
238:unload hoist1 crate4 truck1 distributor0
239:unload hoist2 crate0 truck0 depot0
240:unload hoist2 crate0 truck1 depot0
241:unload hoist2 crate1 truck0 depot0
242:unload hoist2 crate1 truck1 depot0
243:unload hoist2 crate2 truck0 depot0
244:unload hoist2 crate2 truck1 depot0
245:unload hoist2 crate3 truck0 depot0
246:unload hoist2 crate3 truck1 depot0
247:unload hoist2 crate4 truck0 depot0
248:unload hoist2 crate4 truck1 depot0
