0:drive truck0 depot0 distributor0
1:drive truck0 depot0 distributor1
2:drive truck0 distributor0 depot0
3:drive truck0 distributor0 distributor1
4:drive truck0 distributor1 depot0
5:drive truck0 distributor1 distributor0
6:drive truck1 depot0 distributor0
7:drive truck1 depot0 distributor1
8:drive truck1 distributor0 depot0
9:drive truck1 distributor0 distributor1
10:drive truck1 distributor1 depot0
11:drive truck1 distributor1 distributor0
154:lift hoist0 crate4 crate2 depot0
155:lift hoist0 crate4 crate3 depot0
156:lift hoist0 crate4 crate5 depot0
157:lift hoist0 crate4 pallet0 depot0
158:lift hoist0 crate4 pallet1 depot0
159:lift hoist0 crate4 pallet2 depot0
160:lift hoist0 crate5 crate0 depot0
161:lift hoist0 crate5 crate1 depot0
162:lift hoist0 crate5 crate2 depot0
163:lift hoist0 crate5 crate3 depot0
164:lift hoist0 crate5 crate4 depot0
165:lift hoist0 crate5 pallet0 depot0
166:lift hoist0 crate5 pallet1 depot0
167:lift hoist0 crate5 pallet2 depot0
168:lift hoist1 crate0 crate1 distributor0
169:lift hoist1 crate0 crate2 distributor0
170:lift hoist1 crate0 crate3 distributor0
171:lift hoist1 crate0 crate4 distributor0
172:lift hoist1 crate0 crate5 distributor0
173:lift hoist1 crate0 pallet0 distributor0
174:lift hoist1 crate0 pallet1 distributor0
175:lift hoist1 crate0 pallet2 distributor0
176:lift hoist1 crate1 crate0 distributor0
177:lift hoist1 crate1 crate2 distributor0
178:lift hoist1 crate1 crate3 distributor0
179:lift hoist1 crate1 crate4 distributor0
180:lift hoist1 crate1 crate5 distributor0
181:lift hoist1 crate1 pallet0 distributor0
182:lift hoist1 crate1 pallet1 distributor0
183:lift hoist1 crate1 pallet2 distributor0
184:lift hoist1 crate2 crate0 distributor0
185:lift hoist1 crate2 crate1 distributor0
186:lift hoist1 crate2 crate3 distributor0
187:lift hoist1 crate2 crate4 distributor0
188:lift hoist1 crate2 crate5 distributor0
189:lift hoist1 crate2 pallet0 distributor0
190:lift hoist1 crate2 pallet1 distributor0
191:lift hoist1 crate2 pallet2 distributor0
192:lift hoist1 crate3 crate0 distributor0
193:lift hoist1 crate3 crate1 distributor0
194:lift hoist1 crate3 crate2 distributor0
195:lift hoist1 crate3 crate4 distributor0
196:lift hoist1 crate3 crate5 distributor0
197:lift hoist1 crate3 pallet0 distributor0
198:lift hoist1 crate3 pallet1 distributor0
199:lift hoist1 crate3 pallet2 distributor0
200:lift hoist1 crate4 crate0 distributor0
201:lift hoist1 crate4 crate1 distributor0
202:lift hoist1 crate4 crate2 distributor0
203:lift hoist1 crate4 crate3 distributor0
204:lift hoist1 crate4 crate5 distributor0
205:lift hoist1 crate4 pallet0 distributor0
206:lift hoist1 crate4 pallet1 distributor0
207:lift hoist1 crate4 pallet2 distributor0
208:lift hoist1 crate5 crate0 distributor0
209:lift hoist1 crate5 crate1 distributor0
210:lift hoist1 crate5 crate2 distributor0
211:lift hoist1 crate5 crate3 distributor0
212:lift hoist1 crate5 crate4 distributor0
213:lift hoist1 crate5 pallet0 distributor0
214:lift hoist1 crate5 pallet1 distributor0
215:lift hoist1 crate5 pallet2 distributor0
216:lift hoist2 crate0 crate1 distributor1
217:lift hoist2 crate0 crate2 distributor1
218:lift hoist2 crate0 crate3 distributor1
219:lift hoist2 crate0 crate4 distributor1
220:lift hoist2 crate0 crate5 distributor1
221:lift hoist2 crate0 pallet0 distributor1
222:lift hoist2 crate0 pallet1 distributor1
223:lift hoist2 crate0 pallet2 distributor1
224:lift hoist2 crate1 crate0 distributor1
225:lift hoist2 crate1 crate2 distributor1
226:lift hoist2 crate1 crate3 distributor1
227:lift hoist2 crate1 crate4 distributor1
228:lift hoist2 crate1 crate5 distributor1
229:lift hoist2 crate1 pallet0 distributor1
230:lift hoist2 crate1 pallet1 distributor1
231:lift hoist2 crate1 pallet2 distributor1
232:lift hoist2 crate2 crate0 distributor1
233:lift hoist2 crate2 crate1 distributor1
234:lift hoist2 crate2 crate3 distributor1
235:lift hoist2 crate2 crate4 distributor1
236:lift hoist2 crate2 crate5 distributor1
237:lift hoist2 crate2 pallet0 distributor1
238:lift hoist2 crate2 pallet1 distributor1
239:lift hoist2 crate2 pallet2 distributor1
240:lift hoist2 crate3 crate0 distributor1
241:lift hoist2 crate3 crate1 distributor1
242:lift hoist2 crate3 crate2 distributor1
243:lift hoist2 crate3 crate4 distributor1
244:lift hoist2 crate3 crate5 distributor1
245:lift hoist2 crate3 pallet0 distributor1
246:lift hoist2 crate3 pallet1 distributor1
247:lift hoist2 crate3 pallet2 distributor1
248:lift hoist2 crate4 crate0 distributor1
249:lift hoist2 crate4 crate1 distributor1
250:lift hoist2 crate4 crate2 distributor1
251:lift hoist2 crate4 crate3 distributor1
252:lift hoist2 crate4 crate5 distributor1
253:lift hoist2 crate4 pallet0 distributor1
254:lift hoist2 crate4 pallet1 distributor1
255:lift hoist2 crate4 pallet2 distributor1
256:lift hoist2 crate5 crate0 distributor1
257:lift hoist2 crate5 crate1 distributor1
258:lift hoist2 crate5 crate2 distributor1
259:lift hoist2 crate5 crate3 distributor1
260:lift hoist2 crate5 crate4 distributor1
261:lift hoist2 crate5 pallet0 distributor1
262:lift hoist2 crate5 pallet1 distributor1
263:lift hoist2 crate5 pallet2 distributor1
264:load hoist0 crate0 truck0 depot0
265:load hoist0 crate0 truck1 depot0
266:load hoist0 crate1 truck0 depot0
267:load hoist0 crate1 truck1 depot0
268:load hoist0 crate2 truck0 depot0
269:load hoist0 crate2 truck1 depot0
270:load hoist0 crate3 truck0 depot0
271:load hoist0 crate3 truck1 depot0
272:load hoist0 crate4 truck0 depot0
273:load hoist0 crate4 truck1 depot0
274:load hoist0 crate5 truck0 depot0
275:load hoist0 crate5 truck1 depot0
276:load hoist1 crate0 truck0 distributor0
277:load hoist1 crate0 truck1 distributor0
278:load hoist1 crate1 truck0 distributor0
279:load hoist1 crate1 truck1 distributor0
280:load hoist1 crate2 truck0 distributor0
281:load hoist1 crate2 truck1 distributor0
282:load hoist1 crate3 truck0 distributor0
283:load hoist1 crate3 truck1 distributor0
284:load hoist1 crate4 truck0 distributor0
285:load hoist1 crate4 truck1 distributor0
286:load hoist1 crate5 truck0 distributor0
287:load hoist1 crate5 truck1 distributor0
288:load hoist2 crate0 truck0 distributor1
289:load hoist2 crate0 truck1 distributor1
290:load hoist2 crate1 truck0 distributor1
291:load hoist2 crate1 truck1 distributor1
292:load hoist2 crate2 truck0 distributor1
293:load hoist2 crate2 truck1 distributor1
294:load hoist2 crate3 truck0 distributor1
295:load hoist2 crate3 truck1 distributor1
296:load hoist2 crate4 truck0 distributor1
297:load hoist2 crate4 truck1 distributor1
298:load hoist2 crate5 truck0 distributor1
299:load hoist2 crate5 truck1 distributor1
300:unload hoist0 crate0 truck0 depot0
301:unload hoist0 crate0 truck1 depot0
302:unload hoist0 crate1 truck0 depot0
303:unload hoist0 crate1 truck1 depot0
304:unload hoist0 crate2 truck0 depot0
305:unload hoist0 crate2 truck1 depot0
306:unload hoist0 crate3 truck0 depot0
307:unload hoist0 crate3 truck1 depot0
308:unload hoist0 crate4 truck0 depot0
309:unload hoist0 crate4 truck1 depot0
310:unload hoist0 crate5 truck0 depot0
311:unload hoist0 crate5 truck1 depot0
312:unload hoist1 crate0 truck0 distributor0
313:unload hoist1 crate0 truck1 distributor0
314:unload hoist1 crate1 truck0 distributor0
315:unload hoist1 crate1 truck1 distributor0
316:unload hoist1 crate2 truck0 distributor0
317:unload hoist1 crate2 truck1 distributor0
318:unload hoist1 crate3 truck0 distributor0
319:unload hoist1 crate3 truck1 distributor0
320:unload hoist1 crate4 truck0 distributor0
321:unload hoist1 crate4 truck1 distributor0
322:unload hoist1 crate5 truck0 distributor0
323:unload hoist1 crate5 truck1 distributor0
324:unload hoist2 crate0 truck0 distributor1
325:unload hoist2 crate0 truck1 distributor1
326:unload hoist2 crate1 truck0 distributor1
327:unload hoist2 crate1 truck1 distributor1
328:unload hoist2 crate2 truck0 distributor1
329:unload hoist2 crate2 truck1 distributor1
330:unload hoist2 crate3 truck0 distributor1
331:unload hoist2 crate3 truck1 distributor1
332:unload hoist2 crate4 truck0 distributor1
333:unload hoist2 crate4 truck1 distributor1
334:unload hoist2 crate5 truck0 distributor1
335:unload hoist2 crate5 truck1 distributor1
