0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot1 depot0
3:drive truck0 depot1 distributor0
4:drive truck0 distributor0 depot0
5:drive truck0 distributor0 depot1
6:drive truck1 depot0 depot1
7:drive truck1 depot0 distributor0
8:drive truck1 depot1 depot0
9:drive truck1 depot1 distributor0
10:drive truck1 distributor0 depot0
11:drive truck1 distributor0 depot1
156:lift hoist0 crate4 crate5 depot0
157:lift hoist0 crate4 pallet0 depot0
158:lift hoist0 crate4 pallet1 depot0
159:lift hoist0 crate4 pallet2 depot0
160:lift hoist0 crate5 crate0 depot0
161:lift hoist0 crate5 crate1 depot0
162:lift hoist0 crate5 crate2 depot0
163:lift hoist0 crate5 crate3 depot0
164:lift hoist0 crate5 crate4 depot0
165:lift hoist0 crate5 pallet0 depot0
166:lift hoist0 crate5 pallet1 depot0
167:lift hoist0 crate5 pallet2 depot0
168:lift hoist1 crate0 crate1 depot1
169:lift hoist1 crate0 crate2 depot1
170:lift hoist1 crate0 crate3 depot1
171:lift hoist1 crate0 crate4 depot1
172:lift hoist1 crate0 crate5 depot1
173:lift hoist1 crate0 pallet0 depot1
174:lift hoist1 crate0 pallet1 depot1
175:lift hoist1 crate0 pallet2 depot1
176:lift hoist1 crate1 crate0 depot1
177:lift hoist1 crate1 crate2 depot1
178:lift hoist1 crate1 crate3 depot1
179:lift hoist1 crate1 crate4 depot1
180:lift hoist1 crate1 crate5 depot1
181:lift hoist1 crate1 pallet0 depot1
182:lift hoist1 crate1 pallet1 depot1
183:lift hoist1 crate1 pallet2 depot1
184:lift hoist1 crate2 crate0 depot1
185:lift hoist1 crate2 crate1 depot1
186:lift hoist1 crate2 crate3 depot1
187:lift hoist1 crate2 crate4 depot1
188:lift hoist1 crate2 crate5 depot1
189:lift hoist1 crate2 pallet0 depot1
190:lift hoist1 crate2 pallet1 depot1
191:lift hoist1 crate2 pallet2 depot1
192:lift hoist1 crate3 crate0 depot1
193:lift hoist1 crate3 crate1 depot1
194:lift hoist1 crate3 crate2 depot1
195:lift hoist1 crate3 crate4 depot1
196:lift hoist1 crate3 crate5 depot1
197:lift hoist1 crate3 pallet0 depot1
198:lift hoist1 crate3 pallet1 depot1
199:lift hoist1 crate3 pallet2 depot1
200:lift hoist1 crate4 crate0 depot1
201:lift hoist1 crate4 crate1 depot1
202:lift hoist1 crate4 crate2 depot1
203:lift hoist1 crate4 crate3 depot1
204:lift hoist1 crate4 crate5 depot1
205:lift hoist1 crate4 pallet0 depot1
206:lift hoist1 crate4 pallet1 depot1
207:lift hoist1 crate4 pallet2 depot1
208:lift hoist1 crate5 crate0 depot1
209:lift hoist1 crate5 crate1 depot1
210:lift hoist1 crate5 crate2 depot1
211:lift hoist1 crate5 crate3 depot1
212:lift hoist1 crate5 crate4 depot1
213:lift hoist1 crate5 pallet0 depot1
214:lift hoist1 crate5 pallet1 depot1
215:lift hoist1 crate5 pallet2 depot1
216:lift hoist2 crate0 crate1 distributor0
217:lift hoist2 crate0 crate2 distributor0
218:lift hoist2 crate0 crate3 distributor0
219:lift hoist2 crate0 crate4 distributor0
220:lift hoist2 crate0 crate5 distributor0
221:lift hoist2 crate0 pallet0 distributor0
222:lift hoist2 crate0 pallet1 distributor0
223:lift hoist2 crate0 pallet2 distributor0
224:lift hoist2 crate1 crate0 distributor0
225:lift hoist2 crate1 crate2 distributor0
226:lift hoist2 crate1 crate3 distributor0
227:lift hoist2 crate1 crate4 distributor0
228:lift hoist2 crate1 crate5 distributor0
229:lift hoist2 crate1 pallet0 distributor0
230:lift hoist2 crate1 pallet1 distributor0
231:lift hoist2 crate1 pallet2 distributor0
232:lift hoist2 crate2 crate0 distributor0
233:lift hoist2 crate2 crate1 distributor0
234:lift hoist2 crate2 crate3 distributor0
235:lift hoist2 crate2 crate4 distributor0
236:lift hoist2 crate2 crate5 distributor0
237:lift hoist2 crate2 pallet0 distributor0
238:lift hoist2 crate2 pallet1 distributor0
239:lift hoist2 crate2 pallet2 distributor0
240:lift hoist2 crate3 crate0 distributor0
241:lift hoist2 crate3 crate1 distributor0
242:lift hoist2 crate3 crate2 distributor0
243:lift hoist2 crate3 crate4 distributor0
244:lift hoist2 crate3 crate5 distributor0
245:lift hoist2 crate3 pallet0 distributor0
246:lift hoist2 crate3 pallet1 distributor0
247:lift hoist2 crate3 pallet2 distributor0
248:lift hoist2 crate4 crate0 distributor0
249:lift hoist2 crate4 crate1 distributor0
250:lift hoist2 crate4 crate2 distributor0
251:lift hoist2 crate4 crate3 distributor0
252:lift hoist2 crate4 crate5 distributor0
253:lift hoist2 crate4 pallet0 distributor0
254:lift hoist2 crate4 pallet1 distributor0
255:lift hoist2 crate4 pallet2 distributor0
256:lift hoist2 crate5 crate0 distributor0
257:lift hoist2 crate5 crate1 distributor0
258:lift hoist2 crate5 crate2 distributor0
259:lift hoist2 crate5 crate3 distributor0
260:lift hoist2 crate5 crate4 distributor0
261:lift hoist2 crate5 pallet0 distributor0
262:lift hoist2 crate5 pallet1 distributor0
263:lift hoist2 crate5 pallet2 distributor0
264:load hoist0 crate0 truck0 depot0
265:load hoist0 crate0 truck1 depot0
266:load hoist0 crate1 truck0 depot0
267:load hoist0 crate1 truck1 depot0
268:load hoist0 crate2 truck0 depot0
269:load hoist0 crate2 truck1 depot0
270:load hoist0 crate3 truck0 depot0
271:load hoist0 crate3 truck1 depot0
272:load hoist0 crate4 truck0 depot0
273:load hoist0 crate4 truck1 depot0
274:load hoist0 crate5 truck0 depot0
275:load hoist0 crate5 truck1 depot0
276:load hoist1 crate0 truck0 depot1
277:load hoist1 crate0 truck1 depot1
278:load hoist1 crate1 truck0 depot1
279:load hoist1 crate1 truck1 depot1
280:load hoist1 crate2 truck0 depot1
281:load hoist1 crate2 truck1 depot1
282:load hoist1 crate3 truck0 depot1
283:load hoist1 crate3 truck1 depot1
284:load hoist1 crate4 truck0 depot1
285:load hoist1 crate4 truck1 depot1
286:load hoist1 crate5 truck0 depot1
287:load hoist1 crate5 truck1 depot1
288:load hoist2 crate0 truck0 distributor0
289:load hoist2 crate0 truck1 distributor0
290:load hoist2 crate1 truck0 distributor0
291:load hoist2 crate1 truck1 distributor0
292:load hoist2 crate2 truck0 distributor0
293:load hoist2 crate2 truck1 distributor0
294:load hoist2 crate3 truck0 distributor0
295:load hoist2 crate3 truck1 distributor0
296:load hoist2 crate4 truck0 distributor0
297:load hoist2 crate4 truck1 distributor0
298:load hoist2 crate5 truck0 distributor0
299:load hoist2 crate5 truck1 distributor0
300:unload hoist0 crate0 truck0 depot0
301:unload hoist0 crate0 truck1 depot0
302:unload hoist0 crate1 truck0 depot0
303:unload hoist0 crate1 truck1 depot0
304:unload hoist0 crate2 truck0 depot0
305:unload hoist0 crate2 truck1 depot0
306:unload hoist0 crate3 truck0 depot0
307:unload hoist0 crate3 truck1 depot0
308:unload hoist0 crate4 truck0 depot0
309:unload hoist0 crate4 truck1 depot0
310:unload hoist0 crate5 truck0 depot0
311:unload hoist0 crate5 truck1 depot0
312:unload hoist1 crate0 truck0 depot1
313:unload hoist1 crate0 truck1 depot1
314:unload hoist1 crate1 truck0 depot1
315:unload hoist1 crate1 truck1 depot1
316:unload hoist1 crate2 truck0 depot1
317:unload hoist1 crate2 truck1 depot1
318:unload hoist1 crate3 truck0 depot1
319:unload hoist1 crate3 truck1 depot1
320:unload hoist1 crate4 truck0 depot1
321:unload hoist1 crate4 truck1 depot1
322:unload hoist1 crate5 truck0 depot1
323:unload hoist1 crate5 truck1 depot1
324:unload hoist2 crate0 truck0 distributor0
325:unload hoist2 crate0 truck1 distributor0
326:unload hoist2 crate1 truck0 distributor0
327:unload hoist2 crate1 truck1 distributor0
328:unload hoist2 crate2 truck0 distributor0
329:unload hoist2 crate2 truck1 distributor0
330:unload hoist2 crate3 truck0 distributor0
331:unload hoist2 crate3 truck1 distributor0
332:unload hoist2 crate4 truck0 distributor0
333:unload hoist2 crate4 truck1 distributor0
334:unload hoist2 crate5 truck0 distributor0
335:unload hoist2 crate5 truck1 distributor0
