0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot1 depot0
3:drive truck0 depot1 distributor0
4:drive truck0 distributor0 depot0
5:drive truck0 distributor0 depot1
6:drive truck1 depot0 depot1
7:drive truck1 depot0 distributor0
8:drive truck1 depot1 depot0
9:drive truck1 depot1 distributor0
10:drive truck1 distributor0 depot0
11:drive truck1 distributor0 depot1
12:drive truck2 depot0 depot1
13:drive truck2 depot0 distributor0
14:drive truck2 depot1 depot0
15:drive truck2 depot1 distributor0
16:drive truck2 distributor0 depot0
17:drive truck2 distributor0 depot1
84:drop hoist1 crate5 crate0 depot1
85:drop hoist1 crate5 crate1 depot1
86:drop hoist1 crate5 crate2 depot1
87:drop hoist1 crate5 crate3 depot1
88:drop hoist1 crate5 crate4 depot1
89:drop hoist1 crate5 pallet1 depot1
90:drop hoist2 crate0 crate1 distributor0
91:drop hoist2 crate0 crate2 distributor0
92:drop hoist2 crate0 crate3 distributor0
93:drop hoist2 crate0 crate4 distributor0
94:drop hoist2 crate0 crate5 distributor0
95:drop hoist2 crate0 pallet2 distributor0
96:drop hoist2 crate1 crate0 distributor0
97:drop hoist2 crate1 crate2 distributor0
98:drop hoist2 crate1 crate3 distributor0
99:drop hoist2 crate1 crate4 distributor0
100:drop hoist2 crate1 crate5 distributor0
101:drop hoist2 crate1 pallet2 distributor0
102:drop hoist2 crate2 crate0 distributor0
103:drop hoist2 crate2 crate1 distributor0
104:drop hoist2 crate2 crate3 distributor0
105:drop hoist2 crate2 crate4 distributor0
106:drop hoist2 crate2 crate5 distributor0
107:drop hoist2 crate2 pallet2 distributor0
108:drop hoist2 crate3 crate0 distributor0
109:drop hoist2 crate3 crate1 distributor0
110:drop hoist2 crate3 crate2 distributor0
111:drop hoist2 crate3 crate4 distributor0
112:drop hoist2 crate3 crate5 distributor0
113:drop hoist2 crate3 pallet2 distributor0
114:drop hoist2 crate4 crate0 distributor0
115:drop hoist2 crate4 crate1 distributor0
116:drop hoist2 crate4 crate2 distributor0
117:drop hoist2 crate4 crate3 distributor0
118:drop hoist2 crate4 crate5 distributor0
119:drop hoist2 crate4 pallet2 distributor0
120:drop hoist2 crate5 crate0 distributor0
121:drop hoist2 crate5 crate1 distributor0
122:drop hoist2 crate5 crate2 distributor0
123:drop hoist2 crate5 crate3 distributor0
124:drop hoist2 crate5 crate4 distributor0
125:drop hoist2 crate5 pallet2 distributor0
126:lift hoist0 crate0 crate1 depot0
127:lift hoist0 crate0 crate2 depot0
128:lift hoist0 crate0 crate3 depot0
129:lift hoist0 crate0 crate4 depot0
130:lift hoist0 crate0 crate5 depot0
131:lift hoist0 crate0 pallet0 depot0
132:lift hoist0 crate0 pallet1 depot0
133:lift hoist0 crate0 pallet2 depot0
134:lift hoist0 crate1 crate0 depot0
135:lift hoist0 crate1 crate2 depot0
136:lift hoist0 crate1 crate3 depot0
137:lift hoist0 crate1 crate4 depot0
138:lift hoist0 crate1 crate5 depot0
139:lift hoist0 crate1 pallet0 depot0
140:lift hoist0 crate1 pallet1 depot0
141:lift hoist0 crate1 pallet2 depot0
142:lift hoist0 crate2 crate0 depot0
143:lift hoist0 crate2 crate1 depot0
144:lift hoist0 crate2 crate3 depot0
145:lift hoist0 crate2 crate4 depot0
146:lift hoist0 crate2 crate5 depot0
147:lift hoist0 crate2 pallet0 depot0
148:lift hoist0 crate2 pallet1 depot0
149:lift hoist0 crate2 pallet2 depot0
150:lift hoist0 crate3 crate0 depot0
151:lift hoist0 crate3 crate1 depot0
152:lift hoist0 crate3 crate2 depot0
153:lift hoist0 crate3 crate4 depot0
154:lift hoist0 crate3 crate5 depot0
155:lift hoist0 crate3 pallet0 depot0
156:lift hoist0 crate3 pallet1 depot0
157:lift hoist0 crate3 pallet2 depot0
158:lift hoist0 crate4 crate0 depot0
159:lift hoist0 crate4 crate1 depot0
160:lift hoist0 crate4 crate2 depot0
161:lift hoist0 crate4 crate3 depot0
162:lift hoist0 crate4 crate5 depot0
163:lift hoist0 crate4 pallet0 depot0
164:lift hoist0 crate4 pallet1 depot0
165:lift hoist0 crate4 pallet2 depot0
166:lift hoist0 crate5 crate0 depot0
167:lift hoist0 crate5 crate1 depot0
168:lift hoist0 crate5 crate2 depot0
169:lift hoist0 crate5 crate3 depot0
170:lift hoist0 crate5 crate4 depot0
171:lift hoist0 crate5 pallet0 depot0
172:lift hoist0 crate5 pallet1 depot0
173:lift hoist0 crate5 pallet2 depot0
174:lift hoist1 crate0 crate1 depot1
175:lift hoist1 crate0 crate2 depot1
176:lift hoist1 crate0 crate3 depot1
177:lift hoist1 crate0 crate4 depot1
178:lift hoist1 crate0 crate5 depot1
179:lift hoist1 crate0 pallet0 depot1
180:lift hoist1 crate0 pallet1 depot1
181:lift hoist1 crate0 pallet2 depot1
182:lift hoist1 crate1 crate0 depot1
183:lift hoist1 crate1 crate2 depot1
184:lift hoist1 crate1 crate3 depot1
185:lift hoist1 crate1 crate4 depot1
186:lift hoist1 crate1 crate5 depot1
187:lift hoist1 crate1 pallet0 depot1
188:lift hoist1 crate1 pallet1 depot1
189:lift hoist1 crate1 pallet2 depot1
190:lift hoist1 crate2 crate0 depot1
191:lift hoist1 crate2 crate1 depot1
192:lift hoist1 crate2 crate3 depot1
193:lift hoist1 crate2 crate4 depot1
194:lift hoist1 crate2 crate5 depot1
195:lift hoist1 crate2 pallet0 depot1
196:lift hoist1 crate2 pallet1 depot1
197:lift hoist1 crate2 pallet2 depot1
198:lift hoist1 crate3 crate0 depot1
199:lift hoist1 crate3 crate1 depot1
200:lift hoist1 crate3 crate2 depot1
201:lift hoist1 crate3 crate4 depot1
202:lift hoist1 crate3 crate5 depot1
203:lift hoist1 crate3 pallet0 depot1
204:lift hoist1 crate3 pallet1 depot1
205:lift hoist1 crate3 pallet2 depot1
206:lift hoist1 crate4 crate0 depot1
207:lift hoist1 crate4 crate1 depot1
208:lift hoist1 crate4 crate2 depot1
209:lift hoist1 crate4 crate3 depot1
210:lift hoist1 crate4 crate5 depot1
211:lift hoist1 crate4 pallet0 depot1
212:lift hoist1 crate4 pallet1 depot1
213:lift hoist1 crate4 pallet2 depot1
214:lift hoist1 crate5 crate0 depot1
215:lift hoist1 crate5 crate1 depot1
216:lift hoist1 crate5 crate2 depot1
217:lift hoist1 crate5 crate3 depot1
218:lift hoist1 crate5 crate4 depot1
219:lift hoist1 crate5 pallet0 depot1
220:lift hoist1 crate5 pallet1 depot1
221:lift hoist1 crate5 pallet2 depot1
222:lift hoist2 crate0 crate1 distributor0
223:lift hoist2 crate0 crate2 distributor0
224:lift hoist2 crate0 crate3 distributor0
225:lift hoist2 crate0 crate4 distributor0
226:lift hoist2 crate0 crate5 distributor0
227:lift hoist2 crate0 pallet0 distributor0
228:lift hoist2 crate0 pallet1 distributor0
229:lift hoist2 crate0 pallet2 distributor0
230:lift hoist2 crate1 crate0 distributor0
231:lift hoist2 crate1 crate2 distributor0
232:lift hoist2 crate1 crate3 distributor0
233:lift hoist2 crate1 crate4 distributor0
234:lift hoist2 crate1 crate5 distributor0
235:lift hoist2 crate1 pallet0 distributor0
236:lift hoist2 crate1 pallet1 distributor0
237:lift hoist2 crate1 pallet2 distributor0
238:lift hoist2 crate2 crate0 distributor0
239:lift hoist2 crate2 crate1 distributor0
240:lift hoist2 crate2 crate3 distributor0
241:lift hoist2 crate2 crate4 distributor0
242:lift hoist2 crate2 crate5 distributor0
243:lift hoist2 crate2 pallet0 distributor0
244:lift hoist2 crate2 pallet1 distributor0
245:lift hoist2 crate2 pallet2 distributor0
246:lift hoist2 crate3 crate0 distributor0
247:lift hoist2 crate3 crate1 distributor0
248:lift hoist2 crate3 crate2 distributor0
249:lift hoist2 crate3 crate4 distributor0
250:lift hoist2 crate3 crate5 distributor0
251:lift hoist2 crate3 pallet0 distributor0
252:lift hoist2 crate3 pallet1 distributor0
253:lift hoist2 crate3 pallet2 distributor0
254:lift hoist2 crate4 crate0 distributor0
255:lift hoist2 crate4 crate1 distributor0
256:lift hoist2 crate4 crate2 distributor0
257:lift hoist2 crate4 crate3 distributor0
258:lift hoist2 crate4 crate5 distributor0
259:lift hoist2 crate4 pallet0 distributor0
260:lift hoist2 crate4 pallet1 distributor0
261:lift hoist2 crate4 pallet2 distributor0
262:lift hoist2 crate5 crate0 distributor0
263:lift hoist2 crate5 crate1 distributor0
264:lift hoist2 crate5 crate2 distributor0
265:lift hoist2 crate5 crate3 distributor0
266:lift hoist2 crate5 crate4 distributor0
267:lift hoist2 crate5 pallet0 distributor0
268:lift hoist2 crate5 pallet1 distributor0
269:lift hoist2 crate5 pallet2 distributor0
270:load hoist0 crate0 truck0 depot0
271:load hoist0 crate0 truck1 depot0
272:load hoist0 crate0 truck2 depot0
273:load hoist0 crate1 truck0 depot0
274:load hoist0 crate1 truck1 depot0
275:load hoist0 crate1 truck2 depot0
276:load hoist0 crate2 truck0 depot0
277:load hoist0 crate2 truck1 depot0
278:load hoist0 crate2 truck2 depot0
279:load hoist0 crate3 truck0 depot0
280:load hoist0 crate3 truck1 depot0
281:load hoist0 crate3 truck2 depot0
282:load hoist0 crate4 truck0 depot0
283:load hoist0 crate4 truck1 depot0
284:load hoist0 crate4 truck2 depot0
285:load hoist0 crate5 truck0 depot0
286:load hoist0 crate5 truck1 depot0
287:load hoist0 crate5 truck2 depot0
288:load hoist1 crate0 truck0 depot1
289:load hoist1 crate0 truck1 depot1
290:load hoist1 crate0 truck2 depot1
291:load hoist1 crate1 truck0 depot1
292:load hoist1 crate1 truck1 depot1
293:load hoist1 crate1 truck2 depot1
294:load hoist1 crate2 truck0 depot1
295:load hoist1 crate2 truck1 depot1
296:load hoist1 crate2 truck2 depot1
297:load hoist1 crate3 truck0 depot1
298:load hoist1 crate3 truck1 depot1
299:load hoist1 crate3 truck2 depot1
300:load hoist1 crate4 truck0 depot1
301:load hoist1 crate4 truck1 depot1
302:load hoist1 crate4 truck2 depot1
303:load hoist1 crate5 truck0 depot1
304:load hoist1 crate5 truck1 depot1
305:load hoist1 crate5 truck2 depot1
306:load hoist2 crate0 truck0 distributor0
307:load hoist2 crate0 truck1 distributor0
308:load hoist2 crate0 truck2 distributor0
309:load hoist2 crate1 truck0 distributor0
310:load hoist2 crate1 truck1 distributor0
311:load hoist2 crate1 truck2 distributor0
312:load hoist2 crate2 truck0 distributor0
313:load hoist2 crate2 truck1 distributor0
314:load hoist2 crate2 truck2 distributor0
315:load hoist2 crate3 truck0 distributor0
316:load hoist2 crate3 truck1 distributor0
317:load hoist2 crate3 truck2 distributor0
318:load hoist2 crate4 truck0 distributor0
319:load hoist2 crate4 truck1 distributor0
320:load hoist2 crate4 truck2 distributor0
321:load hoist2 crate5 truck0 distributor0
322:load hoist2 crate5 truck1 distributor0
323:load hoist2 crate5 truck2 distributor0
324:unload hoist0 crate0 truck0 depot0
325:unload hoist0 crate0 truck1 depot0
326:unload hoist0 crate0 truck2 depot0
327:unload hoist0 crate1 truck0 depot0
328:unload hoist0 crate1 truck1 depot0
329:unload hoist0 crate1 truck2 depot0
330:unload hoist0 crate2 truck0 depot0
331:unload hoist0 crate2 truck1 depot0
332:unload hoist0 crate2 truck2 depot0
333:unload hoist0 crate3 truck0 depot0
334:unload hoist0 crate3 truck1 depot0
335:unload hoist0 crate3 truck2 depot0
336:unload hoist0 crate4 truck0 depot0
337:unload hoist0 crate4 truck1 depot0
338:unload hoist0 crate4 truck2 depot0
339:unload hoist0 crate5 truck0 depot0
340:unload hoist0 crate5 truck1 depot0
341:unload hoist0 crate5 truck2 depot0
342:unload hoist1 crate0 truck0 depot1
343:unload hoist1 crate0 truck1 depot1
344:unload hoist1 crate0 truck2 depot1
345:unload hoist1 crate1 truck0 depot1
346:unload hoist1 crate1 truck1 depot1
347:unload hoist1 crate1 truck2 depot1
348:unload hoist1 crate2 truck0 depot1
349:unload hoist1 crate2 truck1 depot1
350:unload hoist1 crate2 truck2 depot1
351:unload hoist1 crate3 truck0 depot1
352:unload hoist1 crate3 truck1 depot1
353:unload hoist1 crate3 truck2 depot1
354:unload hoist1 crate4 truck0 depot1
355:unload hoist1 crate4 truck1 depot1
356:unload hoist1 crate4 truck2 depot1
357:unload hoist1 crate5 truck0 depot1
358:unload hoist1 crate5 truck1 depot1
359:unload hoist1 crate5 truck2 depot1
360:unload hoist2 crate0 truck0 distributor0
361:unload hoist2 crate0 truck1 distributor0
362:unload hoist2 crate0 truck2 distributor0
363:unload hoist2 crate1 truck0 distributor0
364:unload hoist2 crate1 truck1 distributor0
365:unload hoist2 crate1 truck2 distributor0
366:unload hoist2 crate2 truck0 distributor0
367:unload hoist2 crate2 truck1 distributor0
368:unload hoist2 crate2 truck2 distributor0
369:unload hoist2 crate3 truck0 distributor0
370:unload hoist2 crate3 truck1 distributor0
371:unload hoist2 crate3 truck2 distributor0
372:unload hoist2 crate4 truck0 distributor0
373:unload hoist2 crate4 truck1 distributor0
374:unload hoist2 crate4 truck2 distributor0
375:unload hoist2 crate5 truck0 distributor0
376:unload hoist2 crate5 truck1 distributor0
377:unload hoist2 crate5 truck2 distributor0
