0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
108:lift hoist1 crate3 pallet0 distributor0
109:lift hoist1 crate3 pallet1 distributor0
110:lift hoist1 crate4 crate0 distributor0
111:lift hoist1 crate4 crate1 distributor0
112:lift hoist1 crate4 crate2 distributor0
113:lift hoist1 crate4 crate3 distributor0
114:lift hoist1 crate4 pallet0 distributor0
115:lift hoist1 crate4 pallet1 distributor0
116:load hoist0 crate0 truck0 depot0
117:load hoist0 crate0 truck1 depot0
118:load hoist0 crate0 truck2 depot0
119:load hoist0 crate1 truck0 depot0
120:load hoist0 crate1 truck1 depot0
121:load hoist0 crate1 truck2 depot0
122:load hoist0 crate2 truck0 depot0
123:load hoist0 crate2 truck1 depot0
124:load hoist0 crate2 truck2 depot0
125:load hoist0 crate3 truck0 depot0
126:load hoist0 crate3 truck1 depot0
127:load hoist0 crate3 truck2 depot0
128:load hoist0 crate4 truck0 depot0
129:load hoist0 crate4 truck1 depot0
130:load hoist0 crate4 truck2 depot0
131:load hoist1 crate0 truck0 distributor0
132:load hoist1 crate0 truck1 distributor0
133:load hoist1 crate0 truck2 distributor0
134:load hoist1 crate1 truck0 distributor0
135:load hoist1 crate1 truck1 distributor0
136:load hoist1 crate1 truck2 distributor0
137:load hoist1 crate2 truck0 distributor0
138:load hoist1 crate2 truck1 distributor0
139:load hoist1 crate2 truck2 distributor0
140:load hoist1 crate3 truck0 distributor0
141:load hoist1 crate3 truck1 distributor0
142:load hoist1 crate3 truck2 distributor0
143:load hoist1 crate4 truck0 distributor0
144:load hoist1 crate4 truck1 distributor0
145:load hoist1 crate4 truck2 distributor0
146:unload hoist0 crate0 truck0 depot0
147:unload hoist0 crate0 truck1 depot0
148:unload hoist0 crate0 truck2 depot0
149:unload hoist0 crate1 truck0 depot0
150:unload hoist0 crate1 truck1 depot0
151:unload hoist0 crate1 truck2 depot0
152:unload hoist0 crate2 truck0 depot0
153:unload hoist0 crate2 truck1 depot0
154:unload hoist0 crate2 truck2 depot0
155:unload hoist0 crate3 truck0 depot0
156:unload hoist0 crate3 truck1 depot0
157:unload hoist0 crate3 truck2 depot0
158:unload hoist0 crate4 truck0 depot0
159:unload hoist0 crate4 truck1 depot0
160:unload hoist0 crate4 truck2 depot0
161:unload hoist1 crate0 truck0 distributor0
162:unload hoist1 crate0 truck1 distributor0
163:unload hoist1 crate0 truck2 distributor0
164:unload hoist1 crate1 truck0 distributor0
165:unload hoist1 crate1 truck1 distributor0
166:unload hoist1 crate1 truck2 distributor0
167:unload hoist1 crate2 truck0 distributor0
168:unload hoist1 crate2 truck1 distributor0
169:unload hoist1 crate2 truck2 distributor0
170:unload hoist1 crate3 truck0 distributor0
171:unload hoist1 crate3 truck1 distributor0
172:unload hoist1 crate3 truck2 distributor0
173:unload hoist1 crate4 truck0 distributor0
174:unload hoist1 crate4 truck1 distributor0
175:unload hoist1 crate4 truck2 distributor0
