0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
109:lift hoist0 crate3 crate2 depot0
110:lift hoist0 crate3 crate4 depot0
111:lift hoist0 crate3 pallet0 depot0
112:lift hoist0 crate3 pallet1 depot0
113:lift hoist0 crate3 pallet2 depot0
114:lift hoist0 crate4 crate0 depot0
115:lift hoist0 crate4 crate1 depot0
116:lift hoist0 crate4 crate2 depot0
117:lift hoist0 crate4 crate3 depot0
118:lift hoist0 crate4 pallet0 depot0
119:lift hoist0 crate4 pallet1 depot0
120:lift hoist0 crate4 pallet2 depot0
121:lift hoist1 crate0 crate1 distributor0
122:lift hoist1 crate0 crate2 distributor0
123:lift hoist1 crate0 crate3 distributor0
124:lift hoist1 crate0 crate4 distributor0
125:lift hoist1 crate0 pallet0 distributor0
126:lift hoist1 crate0 pallet1 distributor0
127:lift hoist1 crate0 pallet2 distributor0
128:lift hoist1 crate1 crate0 distributor0
129:lift hoist1 crate1 crate2 distributor0
130:lift hoist1 crate1 crate3 distributor0
131:lift hoist1 crate1 crate4 distributor0
132:lift hoist1 crate1 pallet0 distributor0
133:lift hoist1 crate1 pallet1 distributor0
134:lift hoist1 crate1 pallet2 distributor0
135:lift hoist1 crate2 crate0 distributor0
136:lift hoist1 crate2 crate1 distributor0
137:lift hoist1 crate2 crate3 distributor0
138:lift hoist1 crate2 crate4 distributor0
139:lift hoist1 crate2 pallet0 distributor0
140:lift hoist1 crate2 pallet1 distributor0
141:lift hoist1 crate2 pallet2 distributor0
142:lift hoist1 crate3 crate0 distributor0
143:lift hoist1 crate3 crate1 distributor0
144:lift hoist1 crate3 crate2 distributor0
145:lift hoist1 crate3 crate4 distributor0
146:lift hoist1 crate3 pallet0 distributor0
147:lift hoist1 crate3 pallet1 distributor0
148:lift hoist1 crate3 pallet2 distributor0
149:lift hoist1 crate4 crate0 distributor0
150:lift hoist1 crate4 crate1 distributor0
151:lift hoist1 crate4 crate2 distributor0
152:lift hoist1 crate4 crate3 distributor0
153:lift hoist1 crate4 pallet0 distributor0
154:lift hoist1 crate4 pallet1 distributor0
155:lift hoist1 crate4 pallet2 distributor0
156:lift hoist2 crate0 crate1 depot0
157:lift hoist2 crate0 crate2 depot0
158:lift hoist2 crate0 crate3 depot0
159:lift hoist2 crate0 crate4 depot0
160:lift hoist2 crate0 pallet0 depot0
161:lift hoist2 crate0 pallet1 depot0
162:lift hoist2 crate0 pallet2 depot0
163:lift hoist2 crate1 crate0 depot0
164:lift hoist2 crate1 crate2 depot0
165:lift hoist2 crate1 crate3 depot0
166:lift hoist2 crate1 crate4 depot0
167:lift hoist2 crate1 pallet0 depot0
168:lift hoist2 crate1 pallet1 depot0
169:lift hoist2 crate1 pallet2 depot0
170:lift hoist2 crate2 crate0 depot0
171:lift hoist2 crate2 crate1 depot0
172:lift hoist2 crate2 crate3 depot0
173:lift hoist2 crate2 crate4 depot0
174:lift hoist2 crate2 pallet0 depot0
175:lift hoist2 crate2 pallet1 depot0
176:lift hoist2 crate2 pallet2 depot0
177:lift hoist2 crate3 crate0 depot0
178:lift hoist2 crate3 crate1 depot0
179:lift hoist2 crate3 crate2 depot0
180:lift hoist2 crate3 crate4 depot0
181:lift hoist2 crate3 pallet0 depot0
182:lift hoist2 crate3 pallet1 depot0
183:lift hoist2 crate3 pallet2 depot0
184:lift hoist2 crate4 crate0 depot0
185:lift hoist2 crate4 crate1 depot0
186:lift hoist2 crate4 crate2 depot0
187:lift hoist2 crate4 crate3 depot0
188:lift hoist2 crate4 pallet0 depot0
189:lift hoist2 crate4 pallet1 depot0
190:lift hoist2 crate4 pallet2 depot0
191:load hoist0 crate0 truck0 depot0
192:load hoist0 crate0 truck1 depot0
193:load hoist0 crate0 truck2 depot0
194:load hoist0 crate1 truck0 depot0
195:load hoist0 crate1 truck1 depot0
196:load hoist0 crate1 truck2 depot0
197:load hoist0 crate2 truck0 depot0
198:load hoist0 crate2 truck1 depot0
199:load hoist0 crate2 truck2 depot0
200:load hoist0 crate3 truck0 depot0
201:load hoist0 crate3 truck1 depot0
202:load hoist0 crate3 truck2 depot0
203:load hoist0 crate4 truck0 depot0
204:load hoist0 crate4 truck1 depot0
205:load hoist0 crate4 truck2 depot0
206:load hoist1 crate0 truck0 distributor0
207:load hoist1 crate0 truck1 distributor0
208:load hoist1 crate0 truck2 distributor0
209:load hoist1 crate1 truck0 distributor0
210:load hoist1 crate1 truck1 distributor0
211:load hoist1 crate1 truck2 distributor0
212:load hoist1 crate2 truck0 distributor0
213:load hoist1 crate2 truck1 distributor0
214:load hoist1 crate2 truck2 distributor0
215:load hoist1 crate3 truck0 distributor0
216:load hoist1 crate3 truck1 distributor0
217:load hoist1 crate3 truck2 distributor0
218:load hoist1 crate4 truck0 distributor0
219:load hoist1 crate4 truck1 distributor0
220:load hoist1 crate4 truck2 distributor0
221:load hoist2 crate0 truck0 depot0
222:load hoist2 crate0 truck1 depot0
223:load hoist2 crate0 truck2 depot0
224:load hoist2 crate1 truck0 depot0
225:load hoist2 crate1 truck1 depot0
226:load hoist2 crate1 truck2 depot0
227:load hoist2 crate2 truck0 depot0
228:load hoist2 crate2 truck1 depot0
229:load hoist2 crate2 truck2 depot0
230:load hoist2 crate3 truck0 depot0
231:load hoist2 crate3 truck1 depot0
232:load hoist2 crate3 truck2 depot0
233:load hoist2 crate4 truck0 depot0
234:load hoist2 crate4 truck1 depot0
235:load hoist2 crate4 truck2 depot0
236:unload hoist0 crate0 truck0 depot0
237:unload hoist0 crate0 truck1 depot0
238:unload hoist0 crate0 truck2 depot0
239:unload hoist0 crate1 truck0 depot0
240:unload hoist0 crate1 truck1 depot0
241:unload hoist0 crate1 truck2 depot0
242:unload hoist0 crate2 truck0 depot0
243:unload hoist0 crate2 truck1 depot0
244:unload hoist0 crate2 truck2 depot0
245:unload hoist0 crate3 truck0 depot0
246:unload hoist0 crate3 truck1 depot0
247:unload hoist0 crate3 truck2 depot0
248:unload hoist0 crate4 truck0 depot0
249:unload hoist0 crate4 truck1 depot0
250:unload hoist0 crate4 truck2 depot0
251:unload hoist1 crate0 truck0 distributor0
252:unload hoist1 crate0 truck1 distributor0
253:unload hoist1 crate0 truck2 distributor0
254:unload hoist1 crate1 truck0 distributor0
255:unload hoist1 crate1 truck1 distributor0
256:unload hoist1 crate1 truck2 distributor0
257:unload hoist1 crate2 truck0 distributor0
258:unload hoist1 crate2 truck1 distributor0
259:unload hoist1 crate2 truck2 distributor0
260:unload hoist1 crate3 truck0 distributor0
261:unload hoist1 crate3 truck1 distributor0
262:unload hoist1 crate3 truck2 distributor0
263:unload hoist1 crate4 truck0 distributor0
264:unload hoist1 crate4 truck1 distributor0
265:unload hoist1 crate4 truck2 distributor0
266:unload hoist2 crate0 truck0 depot0
267:unload hoist2 crate0 truck1 depot0
268:unload hoist2 crate0 truck2 depot0
269:unload hoist2 crate1 truck0 depot0
270:unload hoist2 crate1 truck1 depot0
271:unload hoist2 crate1 truck2 depot0
272:unload hoist2 crate2 truck0 depot0
273:unload hoist2 crate2 truck1 depot0
274:unload hoist2 crate2 truck2 depot0
275:unload hoist2 crate3 truck0 depot0
276:unload hoist2 crate3 truck1 depot0
277:unload hoist2 crate3 truck2 depot0
278:unload hoist2 crate4 truck0 depot0
279:unload hoist2 crate4 truck1 depot0
280:unload hoist2 crate4 truck2 depot0
