0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
109:drop hoist1 crate4 crate3 distributor0
110:drop hoist1 crate4 crate5 distributor0
111:drop hoist1 crate4 crate6 distributor0
112:drop hoist1 crate4 crate7 distributor0
113:drop hoist1 crate4 pallet1 distributor0
114:drop hoist1 crate4 pallet2 distributor0
115:drop hoist1 crate5 crate0 distributor0
116:drop hoist1 crate5 crate1 distributor0
117:drop hoist1 crate5 crate2 distributor0
118:drop hoist1 crate5 crate3 distributor0
119:drop hoist1 crate5 crate4 distributor0
120:drop hoist1 crate5 crate6 distributor0
121:drop hoist1 crate5 crate7 distributor0
122:drop hoist1 crate5 pallet1 distributor0
123:drop hoist1 crate5 pallet2 distributor0
124:drop hoist1 crate6 crate0 distributor0
125:drop hoist1 crate6 crate1 distributor0
126:drop hoist1 crate6 crate2 distributor0
127:drop hoist1 crate6 crate3 distributor0
128:drop hoist1 crate6 crate4 distributor0
129:drop hoist1 crate6 crate5 distributor0
130:drop hoist1 crate6 crate7 distributor0
131:drop hoist1 crate6 pallet1 distributor0
132:drop hoist1 crate6 pallet2 distributor0
133:drop hoist1 crate7 crate0 distributor0
134:drop hoist1 crate7 crate1 distributor0
135:drop hoist1 crate7 crate2 distributor0
136:drop hoist1 crate7 crate3 distributor0
137:drop hoist1 crate7 crate4 distributor0
138:drop hoist1 crate7 crate5 distributor0
139:drop hoist1 crate7 crate6 distributor0
140:drop hoist1 crate7 pallet1 distributor0
141:drop hoist1 crate7 pallet2 distributor0
142:lift hoist0 crate0 crate1 depot0
143:lift hoist0 crate0 crate2 depot0
144:lift hoist0 crate0 crate3 depot0
145:lift hoist0 crate0 crate4 depot0
146:lift hoist0 crate0 crate5 depot0
147:lift hoist0 crate0 crate6 depot0
148:lift hoist0 crate0 crate7 depot0
149:lift hoist0 crate0 pallet0 depot0
150:lift hoist0 crate0 pallet1 depot0
151:lift hoist0 crate0 pallet2 depot0
152:lift hoist0 crate1 crate0 depot0
153:lift hoist0 crate1 crate2 depot0
154:lift hoist0 crate1 crate3 depot0
155:lift hoist0 crate1 crate4 depot0
156:lift hoist0 crate1 crate5 depot0
157:lift hoist0 crate1 crate6 depot0
158:lift hoist0 crate1 crate7 depot0
159:lift hoist0 crate1 pallet0 depot0
160:lift hoist0 crate1 pallet1 depot0
161:lift hoist0 crate1 pallet2 depot0
162:lift hoist0 crate2 crate0 depot0
163:lift hoist0 crate2 crate1 depot0
164:lift hoist0 crate2 crate3 depot0
165:lift hoist0 crate2 crate4 depot0
166:lift hoist0 crate2 crate5 depot0
167:lift hoist0 crate2 crate6 depot0
168:lift hoist0 crate2 crate7 depot0
169:lift hoist0 crate2 pallet0 depot0
170:lift hoist0 crate2 pallet1 depot0
171:lift hoist0 crate2 pallet2 depot0
172:lift hoist0 crate3 crate0 depot0
173:lift hoist0 crate3 crate1 depot0
174:lift hoist0 crate3 crate2 depot0
175:lift hoist0 crate3 crate4 depot0
176:lift hoist0 crate3 crate5 depot0
177:lift hoist0 crate3 crate6 depot0
178:lift hoist0 crate3 crate7 depot0
179:lift hoist0 crate3 pallet0 depot0
180:lift hoist0 crate3 pallet1 depot0
181:lift hoist0 crate3 pallet2 depot0
182:lift hoist0 crate4 crate0 depot0
183:lift hoist0 crate4 crate1 depot0
184:lift hoist0 crate4 crate2 depot0
185:lift hoist0 crate4 crate3 depot0
186:lift hoist0 crate4 crate5 depot0
187:lift hoist0 crate4 crate6 depot0
188:lift hoist0 crate4 crate7 depot0
189:lift hoist0 crate4 pallet0 depot0
190:lift hoist0 crate4 pallet1 depot0
191:lift hoist0 crate4 pallet2 depot0
192:lift hoist0 crate5 crate0 depot0
193:lift hoist0 crate5 crate1 depot0
194:lift hoist0 crate5 crate2 depot0
195:lift hoist0 crate5 crate3 depot0
196:lift hoist0 crate5 crate4 depot0
197:lift hoist0 crate5 crate6 depot0
198:lift hoist0 crate5 crate7 depot0
199:lift hoist0 crate5 pallet0 depot0
200:lift hoist0 crate5 pallet1 depot0
201:lift hoist0 crate5 pallet2 depot0
202:lift hoist0 crate6 crate0 depot0
203:lift hoist0 crate6 crate1 depot0
204:lift hoist0 crate6 crate2 depot0
205:lift hoist0 crate6 crate3 depot0
206:lift hoist0 crate6 crate4 depot0
207:lift hoist0 crate6 crate5 depot0
208:lift hoist0 crate6 crate7 depot0
209:lift hoist0 crate6 pallet0 depot0
210:lift hoist0 crate6 pallet1 depot0
211:lift hoist0 crate6 pallet2 depot0
212:lift hoist0 crate7 crate0 depot0
213:lift hoist0 crate7 crate1 depot0
214:lift hoist0 crate7 crate2 depot0
215:lift hoist0 crate7 crate3 depot0
216:lift hoist0 crate7 crate4 depot0
217:lift hoist0 crate7 crate5 depot0
218:lift hoist0 crate7 crate6 depot0
219:lift hoist0 crate7 pallet0 depot0
220:lift hoist0 crate7 pallet1 depot0
221:lift hoist0 crate7 pallet2 depot0
222:lift hoist1 crate0 crate1 distributor0
223:lift hoist1 crate0 crate2 distributor0
224:lift hoist1 crate0 crate3 distributor0
225:lift hoist1 crate0 crate4 distributor0
226:lift hoist1 crate0 crate5 distributor0
227:lift hoist1 crate0 crate6 distributor0
228:lift hoist1 crate0 crate7 distributor0
229:lift hoist1 crate0 pallet0 distributor0
230:lift hoist1 crate0 pallet1 distributor0
231:lift hoist1 crate0 pallet2 distributor0
232:lift hoist1 crate1 crate0 distributor0
233:lift hoist1 crate1 crate2 distributor0
234:lift hoist1 crate1 crate3 distributor0
235:lift hoist1 crate1 crate4 distributor0
236:lift hoist1 crate1 crate5 distributor0
237:lift hoist1 crate1 crate6 distributor0
238:lift hoist1 crate1 crate7 distributor0
239:lift hoist1 crate1 pallet0 distributor0
240:lift hoist1 crate1 pallet1 distributor0
241:lift hoist1 crate1 pallet2 distributor0
242:lift hoist1 crate2 crate0 distributor0
243:lift hoist1 crate2 crate1 distributor0
244:lift hoist1 crate2 crate3 distributor0
245:lift hoist1 crate2 crate4 distributor0
246:lift hoist1 crate2 crate5 distributor0
247:lift hoist1 crate2 crate6 distributor0
248:lift hoist1 crate2 crate7 distributor0
249:lift hoist1 crate2 pallet0 distributor0
250:lift hoist1 crate2 pallet1 distributor0
251:lift hoist1 crate2 pallet2 distributor0
252:lift hoist1 crate3 crate0 distributor0
253:lift hoist1 crate3 crate1 distributor0
254:lift hoist1 crate3 crate2 distributor0
255:lift hoist1 crate3 crate4 distributor0
256:lift hoist1 crate3 crate5 distributor0
257:lift hoist1 crate3 crate6 distributor0
258:lift hoist1 crate3 crate7 distributor0
259:lift hoist1 crate3 pallet0 distributor0
260:lift hoist1 crate3 pallet1 distributor0
261:lift hoist1 crate3 pallet2 distributor0
262:lift hoist1 crate4 crate0 distributor0
263:lift hoist1 crate4 crate1 distributor0
264:lift hoist1 crate4 crate2 distributor0
265:lift hoist1 crate4 crate3 distributor0
266:lift hoist1 crate4 crate5 distributor0
267:lift hoist1 crate4 crate6 distributor0
268:lift hoist1 crate4 crate7 distributor0
269:lift hoist1 crate4 pallet0 distributor0
270:lift hoist1 crate4 pallet1 distributor0
271:lift hoist1 crate4 pallet2 distributor0
272:lift hoist1 crate5 crate0 distributor0
273:lift hoist1 crate5 crate1 distributor0
274:lift hoist1 crate5 crate2 distributor0
275:lift hoist1 crate5 crate3 distributor0
276:lift hoist1 crate5 crate4 distributor0
277:lift hoist1 crate5 crate6 distributor0
278:lift hoist1 crate5 crate7 distributor0
279:lift hoist1 crate5 pallet0 distributor0
280:lift hoist1 crate5 pallet1 distributor0
281:lift hoist1 crate5 pallet2 distributor0
282:lift hoist1 crate6 crate0 distributor0
283:lift hoist1 crate6 crate1 distributor0
284:lift hoist1 crate6 crate2 distributor0
285:lift hoist1 crate6 crate3 distributor0
286:lift hoist1 crate6 crate4 distributor0
287:lift hoist1 crate6 crate5 distributor0
288:lift hoist1 crate6 crate7 distributor0
289:lift hoist1 crate6 pallet0 distributor0
290:lift hoist1 crate6 pallet1 distributor0
291:lift hoist1 crate6 pallet2 distributor0
292:lift hoist1 crate7 crate0 distributor0
293:lift hoist1 crate7 crate1 distributor0
294:lift hoist1 crate7 crate2 distributor0
295:lift hoist1 crate7 crate3 distributor0
296:lift hoist1 crate7 crate4 distributor0
297:lift hoist1 crate7 crate5 distributor0
298:lift hoist1 crate7 crate6 distributor0
299:lift hoist1 crate7 pallet0 distributor0
300:lift hoist1 crate7 pallet1 distributor0
301:lift hoist1 crate7 pallet2 distributor0
302:load hoist0 crate0 truck0 depot0
303:load hoist0 crate0 truck1 depot0
304:load hoist0 crate0 truck2 depot0
305:load hoist0 crate1 truck0 depot0
306:load hoist0 crate1 truck1 depot0
307:load hoist0 crate1 truck2 depot0
308:load hoist0 crate2 truck0 depot0
309:load hoist0 crate2 truck1 depot0
310:load hoist0 crate2 truck2 depot0
311:load hoist0 crate3 truck0 depot0
312:load hoist0 crate3 truck1 depot0
313:load hoist0 crate3 truck2 depot0
314:load hoist0 crate4 truck0 depot0
315:load hoist0 crate4 truck1 depot0
316:load hoist0 crate4 truck2 depot0
317:load hoist0 crate5 truck0 depot0
318:load hoist0 crate5 truck1 depot0
319:load hoist0 crate5 truck2 depot0
320:load hoist0 crate6 truck0 depot0
321:load hoist0 crate6 truck1 depot0
322:load hoist0 crate6 truck2 depot0
323:load hoist0 crate7 truck0 depot0
324:load hoist0 crate7 truck1 depot0
325:load hoist0 crate7 truck2 depot0
326:load hoist1 crate0 truck0 distributor0
327:load hoist1 crate0 truck1 distributor0
328:load hoist1 crate0 truck2 distributor0
329:load hoist1 crate1 truck0 distributor0
330:load hoist1 crate1 truck1 distributor0
331:load hoist1 crate1 truck2 distributor0
332:load hoist1 crate2 truck0 distributor0
333:load hoist1 crate2 truck1 distributor0
334:load hoist1 crate2 truck2 distributor0
335:load hoist1 crate3 truck0 distributor0
336:load hoist1 crate3 truck1 distributor0
337:load hoist1 crate3 truck2 distributor0
338:load hoist1 crate4 truck0 distributor0
339:load hoist1 crate4 truck1 distributor0
340:load hoist1 crate4 truck2 distributor0
341:load hoist1 crate5 truck0 distributor0
342:load hoist1 crate5 truck1 distributor0
343:load hoist1 crate5 truck2 distributor0
344:load hoist1 crate6 truck0 distributor0
345:load hoist1 crate6 truck1 distributor0
346:load hoist1 crate6 truck2 distributor0
347:load hoist1 crate7 truck0 distributor0
348:load hoist1 crate7 truck1 distributor0
349:load hoist1 crate7 truck2 distributor0
350:unload hoist0 crate0 truck0 depot0
351:unload hoist0 crate0 truck1 depot0
352:unload hoist0 crate0 truck2 depot0
353:unload hoist0 crate1 truck0 depot0
354:unload hoist0 crate1 truck1 depot0
355:unload hoist0 crate1 truck2 depot0
356:unload hoist0 crate2 truck0 depot0
357:unload hoist0 crate2 truck1 depot0
358:unload hoist0 crate2 truck2 depot0
359:unload hoist0 crate3 truck0 depot0
360:unload hoist0 crate3 truck1 depot0
361:unload hoist0 crate3 truck2 depot0
362:unload hoist0 crate4 truck0 depot0
363:unload hoist0 crate4 truck1 depot0
364:unload hoist0 crate4 truck2 depot0
365:unload hoist0 crate5 truck0 depot0
366:unload hoist0 crate5 truck1 depot0
367:unload hoist0 crate5 truck2 depot0
368:unload hoist0 crate6 truck0 depot0
369:unload hoist0 crate6 truck1 depot0
370:unload hoist0 crate6 truck2 depot0
371:unload hoist0 crate7 truck0 depot0
372:unload hoist0 crate7 truck1 depot0
373:unload hoist0 crate7 truck2 depot0
374:unload hoist1 crate0 truck0 distributor0
375:unload hoist1 crate0 truck1 distributor0
376:unload hoist1 crate0 truck2 distributor0
377:unload hoist1 crate1 truck0 distributor0
378:unload hoist1 crate1 truck1 distributor0
379:unload hoist1 crate1 truck2 distributor0
380:unload hoist1 crate2 truck0 distributor0
381:unload hoist1 crate2 truck1 distributor0
382:unload hoist1 crate2 truck2 distributor0
383:unload hoist1 crate3 truck0 distributor0
384:unload hoist1 crate3 truck1 distributor0
385:unload hoist1 crate3 truck2 distributor0
386:unload hoist1 crate4 truck0 distributor0
387:unload hoist1 crate4 truck1 distributor0
388:unload hoist1 crate4 truck2 distributor0
389:unload hoist1 crate5 truck0 distributor0
390:unload hoist1 crate5 truck1 distributor0
391:unload hoist1 crate5 truck2 distributor0
392:unload hoist1 crate6 truck0 distributor0
393:unload hoist1 crate6 truck1 distributor0
394:unload hoist1 crate6 truck2 distributor0
395:unload hoist1 crate7 truck0 distributor0
396:unload hoist1 crate7 truck1 distributor0
397:unload hoist1 crate7 truck2 distributor0
