0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot1 depot0
3:drive truck0 depot1 distributor0
4:drive truck0 distributor0 depot0
5:drive truck0 distributor0 depot1
6:drive truck1 depot0 depot1
7:drive truck1 depot0 distributor0
8:drive truck1 depot1 depot0
9:drive truck1 depot1 distributor0
10:drive truck1 distributor0 depot0
11:drive truck1 distributor0 depot1
12:drive truck2 depot0 depot1
13:drive truck2 depot0 distributor0
14:drive truck2 depot1 depot0
15:drive truck2 depot1 distributor0
16:drive truck2 distributor0 depot0
17:drive truck2 distributor0 depot1
84:drop hoist1 crate0 crate3 depot1
85:drop hoist1 crate0 crate4 depot1
86:drop hoist1 crate0 crate5 depot1
87:drop hoist1 crate0 crate6 depot1
88:drop hoist1 crate0 crate7 depot1
89:drop hoist1 crate0 pallet1 depot1
90:drop hoist1 crate1 crate0 depot1
91:drop hoist1 crate1 crate2 depot1
92:drop hoist1 crate1 crate3 depot1
93:drop hoist1 crate1 crate4 depot1
94:drop hoist1 crate1 crate5 depot1
95:drop hoist1 crate1 crate6 depot1
96:drop hoist1 crate1 crate7 depot1
97:drop hoist1 crate1 pallet1 depot1
98:drop hoist1 crate2 crate0 depot1
99:drop hoist1 crate2 crate1 depot1
100:drop hoist1 crate2 crate3 depot1
101:drop hoist1 crate2 crate4 depot1
102:drop hoist1 crate2 crate5 depot1
103:drop hoist1 crate2 crate6 depot1
104:drop hoist1 crate2 crate7 depot1
105:drop hoist1 crate2 pallet1 depot1
106:drop hoist1 crate3 crate0 depot1
107:drop hoist1 crate3 crate1 depot1
108:drop hoist1 crate3 crate2 depot1
109:drop hoist1 crate3 crate4 depot1
110:drop hoist1 crate3 crate5 depot1
111:drop hoist1 crate3 crate6 depot1
112:drop hoist1 crate3 crate7 depot1
113:drop hoist1 crate3 pallet1 depot1
114:drop hoist1 crate4 crate0 depot1
115:drop hoist1 crate4 crate1 depot1
116:drop hoist1 crate4 crate2 depot1
117:drop hoist1 crate4 crate3 depot1
118:drop hoist1 crate4 crate5 depot1
119:drop hoist1 crate4 crate6 depot1
120:drop hoist1 crate4 crate7 depot1
121:drop hoist1 crate4 pallet1 depot1
122:drop hoist1 crate5 crate0 depot1
123:drop hoist1 crate5 crate1 depot1
124:drop hoist1 crate5 crate2 depot1
125:drop hoist1 crate5 crate3 depot1
126:drop hoist1 crate5 crate4 depot1
127:drop hoist1 crate5 crate6 depot1
128:drop hoist1 crate5 crate7 depot1
129:drop hoist1 crate5 pallet1 depot1
130:drop hoist1 crate6 crate0 depot1
131:drop hoist1 crate6 crate1 depot1
132:drop hoist1 crate6 crate2 depot1
133:drop hoist1 crate6 crate3 depot1
134:drop hoist1 crate6 crate4 depot1
135:drop hoist1 crate6 crate5 depot1
136:drop hoist1 crate6 crate7 depot1
137:drop hoist1 crate6 pallet1 depot1
138:drop hoist1 crate7 crate0 depot1
139:drop hoist1 crate7 crate1 depot1
140:drop hoist1 crate7 crate2 depot1
141:drop hoist1 crate7 crate3 depot1
142:drop hoist1 crate7 crate4 depot1
143:drop hoist1 crate7 crate5 depot1
144:drop hoist1 crate7 crate6 depot1
145:drop hoist1 crate7 pallet1 depot1
146:drop hoist2 crate0 crate1 distributor0
147:drop hoist2 crate0 crate2 distributor0
148:drop hoist2 crate0 crate3 distributor0
149:drop hoist2 crate0 crate4 distributor0
150:drop hoist2 crate0 crate5 distributor0
151:drop hoist2 crate0 crate6 distributor0
152:drop hoist2 crate0 crate7 distributor0
153:drop hoist2 crate0 pallet2 distributor0
154:drop hoist2 crate1 crate0 distributor0
155:drop hoist2 crate1 crate2 distributor0
156:drop hoist2 crate1 crate3 distributor0
157:drop hoist2 crate1 crate4 distributor0
158:drop hoist2 crate1 crate5 distributor0
159:drop hoist2 crate1 crate6 distributor0
160:drop hoist2 crate1 crate7 distributor0
161:drop hoist2 crate1 pallet2 distributor0
162:drop hoist2 crate2 crate0 distributor0
163:drop hoist2 crate2 crate1 distributor0
164:drop hoist2 crate2 crate3 distributor0
165:drop hoist2 crate2 crate4 distributor0
166:drop hoist2 crate2 crate5 distributor0
167:drop hoist2 crate2 crate6 distributor0
168:drop hoist2 crate2 crate7 distributor0
169:drop hoist2 crate2 pallet2 distributor0
170:drop hoist2 crate3 crate0 distributor0
171:drop hoist2 crate3 crate1 distributor0
172:drop hoist2 crate3 crate2 distributor0
173:drop hoist2 crate3 crate4 distributor0
174:drop hoist2 crate3 crate5 distributor0
175:drop hoist2 crate3 crate6 distributor0
176:drop hoist2 crate3 crate7 distributor0
177:drop hoist2 crate3 pallet2 distributor0
178:drop hoist2 crate4 crate0 distributor0
179:drop hoist2 crate4 crate1 distributor0
180:drop hoist2 crate4 crate2 distributor0
181:drop hoist2 crate4 crate3 distributor0
182:drop hoist2 crate4 crate5 distributor0
183:drop hoist2 crate4 crate6 distributor0
184:drop hoist2 crate4 crate7 distributor0
185:drop hoist2 crate4 pallet2 distributor0
186:drop hoist2 crate5 crate0 distributor0
187:drop hoist2 crate5 crate1 distributor0
188:drop hoist2 crate5 crate2 distributor0
189:drop hoist2 crate5 crate3 distributor0
190:drop hoist2 crate5 crate4 distributor0
191:drop hoist2 crate5 crate6 distributor0
192:drop hoist2 crate5 crate7 distributor0
193:drop hoist2 crate5 pallet2 distributor0
194:drop hoist2 crate6 crate0 distributor0
195:drop hoist2 crate6 crate1 distributor0
196:drop hoist2 crate6 crate2 distributor0
197:drop hoist2 crate6 crate3 distributor0
198:drop hoist2 crate6 crate4 distributor0
199:drop hoist2 crate6 crate5 distributor0
200:drop hoist2 crate6 crate7 distributor0
201:drop hoist2 crate6 pallet2 distributor0
202:drop hoist2 crate7 crate0 distributor0
203:drop hoist2 crate7 crate1 distributor0
204:drop hoist2 crate7 crate2 distributor0
205:drop hoist2 crate7 crate3 distributor0
206:drop hoist2 crate7 crate4 distributor0
207:drop hoist2 crate7 crate5 distributor0
208:drop hoist2 crate7 crate6 distributor0
209:drop hoist2 crate7 pallet2 distributor0
210:lift hoist0 crate0 crate1 depot0
211:lift hoist0 crate0 crate2 depot0
212:lift hoist0 crate0 crate3 depot0
213:lift hoist0 crate0 crate4 depot0
214:lift hoist0 crate0 crate5 depot0
215:lift hoist0 crate0 crate6 depot0
216:lift hoist0 crate0 crate7 depot0
217:lift hoist0 crate0 pallet0 depot0
218:lift hoist0 crate0 pallet1 depot0
219:lift hoist0 crate0 pallet2 depot0
220:lift hoist0 crate1 crate0 depot0
221:lift hoist0 crate1 crate2 depot0
222:lift hoist0 crate1 crate3 depot0
223:lift hoist0 crate1 crate4 depot0
224:lift hoist0 crate1 crate5 depot0
225:lift hoist0 crate1 crate6 depot0
226:lift hoist0 crate1 crate7 depot0
227:lift hoist0 crate1 pallet0 depot0
228:lift hoist0 crate1 pallet1 depot0
229:lift hoist0 crate1 pallet2 depot0
230:lift hoist0 crate2 crate0 depot0
231:lift hoist0 crate2 crate1 depot0
232:lift hoist0 crate2 crate3 depot0
233:lift hoist0 crate2 crate4 depot0
234:lift hoist0 crate2 crate5 depot0
235:lift hoist0 crate2 crate6 depot0
236:lift hoist0 crate2 crate7 depot0
237:lift hoist0 crate2 pallet0 depot0
238:lift hoist0 crate2 pallet1 depot0
239:lift hoist0 crate2 pallet2 depot0
240:lift hoist0 crate3 crate0 depot0
241:lift hoist0 crate3 crate1 depot0
242:lift hoist0 crate3 crate2 depot0
243:lift hoist0 crate3 crate4 depot0
244:lift hoist0 crate3 crate5 depot0
245:lift hoist0 crate3 crate6 depot0
246:lift hoist0 crate3 crate7 depot0
247:lift hoist0 crate3 pallet0 depot0
248:lift hoist0 crate3 pallet1 depot0
249:lift hoist0 crate3 pallet2 depot0
250:lift hoist0 crate4 crate0 depot0
251:lift hoist0 crate4 crate1 depot0
252:lift hoist0 crate4 crate2 depot0
253:lift hoist0 crate4 crate3 depot0
254:lift hoist0 crate4 crate5 depot0
255:lift hoist0 crate4 crate6 depot0
256:lift hoist0 crate4 crate7 depot0
257:lift hoist0 crate4 pallet0 depot0
258:lift hoist0 crate4 pallet1 depot0
259:lift hoist0 crate4 pallet2 depot0
260:lift hoist0 crate5 crate0 depot0
261:lift hoist0 crate5 crate1 depot0
262:lift hoist0 crate5 crate2 depot0
263:lift hoist0 crate5 crate3 depot0
264:lift hoist0 crate5 crate4 depot0
265:lift hoist0 crate5 crate6 depot0
266:lift hoist0 crate5 crate7 depot0
267:lift hoist0 crate5 pallet0 depot0
268:lift hoist0 crate5 pallet1 depot0
269:lift hoist0 crate5 pallet2 depot0
270:lift hoist0 crate6 crate0 depot0
271:lift hoist0 crate6 crate1 depot0
272:lift hoist0 crate6 crate2 depot0
273:lift hoist0 crate6 crate3 depot0
274:lift hoist0 crate6 crate4 depot0
275:lift hoist0 crate6 crate5 depot0
276:lift hoist0 crate6 crate7 depot0
277:lift hoist0 crate6 pallet0 depot0
278:lift hoist0 crate6 pallet1 depot0
279:lift hoist0 crate6 pallet2 depot0
280:lift hoist0 crate7 crate0 depot0
281:lift hoist0 crate7 crate1 depot0
282:lift hoist0 crate7 crate2 depot0
283:lift hoist0 crate7 crate3 depot0
284:lift hoist0 crate7 crate4 depot0
285:lift hoist0 crate7 crate5 depot0
286:lift hoist0 crate7 crate6 depot0
287:lift hoist0 crate7 pallet0 depot0
288:lift hoist0 crate7 pallet1 depot0
289:lift hoist0 crate7 pallet2 depot0
290:lift hoist1 crate0 crate1 depot1
291:lift hoist1 crate0 crate2 depot1
292:lift hoist1 crate0 crate3 depot1
293:lift hoist1 crate0 crate4 depot1
294:lift hoist1 crate0 crate5 depot1
295:lift hoist1 crate0 crate6 depot1
296:lift hoist1 crate0 crate7 depot1
297:lift hoist1 crate0 pallet0 depot1
298:lift hoist1 crate0 pallet1 depot1
299:lift hoist1 crate0 pallet2 depot1
300:lift hoist1 crate1 crate0 depot1
301:lift hoist1 crate1 crate2 depot1
302:lift hoist1 crate1 crate3 depot1
303:lift hoist1 crate1 crate4 depot1
304:lift hoist1 crate1 crate5 depot1
305:lift hoist1 crate1 crate6 depot1
306:lift hoist1 crate1 crate7 depot1
307:lift hoist1 crate1 pallet0 depot1
308:lift hoist1 crate1 pallet1 depot1
309:lift hoist1 crate1 pallet2 depot1
310:lift hoist1 crate2 crate0 depot1
311:lift hoist1 crate2 crate1 depot1
312:lift hoist1 crate2 crate3 depot1
313:lift hoist1 crate2 crate4 depot1
314:lift hoist1 crate2 crate5 depot1
315:lift hoist1 crate2 crate6 depot1
316:lift hoist1 crate2 crate7 depot1
317:lift hoist1 crate2 pallet0 depot1
318:lift hoist1 crate2 pallet1 depot1
319:lift hoist1 crate2 pallet2 depot1
320:lift hoist1 crate3 crate0 depot1
321:lift hoist1 crate3 crate1 depot1
322:lift hoist1 crate3 crate2 depot1
323:lift hoist1 crate3 crate4 depot1
324:lift hoist1 crate3 crate5 depot1
325:lift hoist1 crate3 crate6 depot1
326:lift hoist1 crate3 crate7 depot1
327:lift hoist1 crate3 pallet0 depot1
328:lift hoist1 crate3 pallet1 depot1
329:lift hoist1 crate3 pallet2 depot1
330:lift hoist1 crate4 crate0 depot1
331:lift hoist1 crate4 crate1 depot1
332:lift hoist1 crate4 crate2 depot1
333:lift hoist1 crate4 crate3 depot1
334:lift hoist1 crate4 crate5 depot1
335:lift hoist1 crate4 crate6 depot1
336:lift hoist1 crate4 crate7 depot1
337:lift hoist1 crate4 pallet0 depot1
338:lift hoist1 crate4 pallet1 depot1
339:lift hoist1 crate4 pallet2 depot1
340:lift hoist1 crate5 crate0 depot1
341:lift hoist1 crate5 crate1 depot1
342:lift hoist1 crate5 crate2 depot1
343:lift hoist1 crate5 crate3 depot1
344:lift hoist1 crate5 crate4 depot1
345:lift hoist1 crate5 crate6 depot1
346:lift hoist1 crate5 crate7 depot1
347:lift hoist1 crate5 pallet0 depot1
348:lift hoist1 crate5 pallet1 depot1
349:lift hoist1 crate5 pallet2 depot1
350:lift hoist1 crate6 crate0 depot1
351:lift hoist1 crate6 crate1 depot1
352:lift hoist1 crate6 crate2 depot1
353:lift hoist1 crate6 crate3 depot1
354:lift hoist1 crate6 crate4 depot1
355:lift hoist1 crate6 crate5 depot1
356:lift hoist1 crate6 crate7 depot1
357:lift hoist1 crate6 pallet0 depot1
358:lift hoist1 crate6 pallet1 depot1
359:lift hoist1 crate6 pallet2 depot1
360:lift hoist1 crate7 crate0 depot1
361:lift hoist1 crate7 crate1 depot1
362:lift hoist1 crate7 crate2 depot1
363:lift hoist1 crate7 crate3 depot1
364:lift hoist1 crate7 crate4 depot1
365:lift hoist1 crate7 crate5 depot1
366:lift hoist1 crate7 crate6 depot1
367:lift hoist1 crate7 pallet0 depot1
368:lift hoist1 crate7 pallet1 depot1
369:lift hoist1 crate7 pallet2 depot1
370:lift hoist2 crate0 crate1 distributor0
371:lift hoist2 crate0 crate2 distributor0
372:lift hoist2 crate0 crate3 distributor0
373:lift hoist2 crate0 crate4 distributor0
374:lift hoist2 crate0 crate5 distributor0
375:lift hoist2 crate0 crate6 distributor0
376:lift hoist2 crate0 crate7 distributor0
377:lift hoist2 crate0 pallet0 distributor0
378:lift hoist2 crate0 pallet1 distributor0
379:lift hoist2 crate0 pallet2 distributor0
380:lift hoist2 crate1 crate0 distributor0
381:lift hoist2 crate1 crate2 distributor0
382:lift hoist2 crate1 crate3 distributor0
383:lift hoist2 crate1 crate4 distributor0
384:lift hoist2 crate1 crate5 distributor0
385:lift hoist2 crate1 crate6 distributor0
386:lift hoist2 crate1 crate7 distributor0
387:lift hoist2 crate1 pallet0 distributor0
388:lift hoist2 crate1 pallet1 distributor0
389:lift hoist2 crate1 pallet2 distributor0
390:lift hoist2 crate2 crate0 distributor0
391:lift hoist2 crate2 crate1 distributor0
392:lift hoist2 crate2 crate3 distributor0
393:lift hoist2 crate2 crate4 distributor0
394:lift hoist2 crate2 crate5 distributor0
395:lift hoist2 crate2 crate6 distributor0
396:lift hoist2 crate2 crate7 distributor0
397:lift hoist2 crate2 pallet0 distributor0
398:lift hoist2 crate2 pallet1 distributor0
399:lift hoist2 crate2 pallet2 distributor0
400:lift hoist2 crate3 crate0 distributor0
401:lift hoist2 crate3 crate1 distributor0
402:lift hoist2 crate3 crate2 distributor0
403:lift hoist2 crate3 crate4 distributor0
404:lift hoist2 crate3 crate5 distributor0
405:lift hoist2 crate3 crate6 distributor0
406:lift hoist2 crate3 crate7 distributor0
407:lift hoist2 crate3 pallet0 distributor0
408:lift hoist2 crate3 pallet1 distributor0
409:lift hoist2 crate3 pallet2 distributor0
410:lift hoist2 crate4 crate0 distributor0
411:lift hoist2 crate4 crate1 distributor0
412:lift hoist2 crate4 crate2 distributor0
413:lift hoist2 crate4 crate3 distributor0
414:lift hoist2 crate4 crate5 distributor0
415:lift hoist2 crate4 crate6 distributor0
416:lift hoist2 crate4 crate7 distributor0
417:lift hoist2 crate4 pallet0 distributor0
418:lift hoist2 crate4 pallet1 distributor0
419:lift hoist2 crate4 pallet2 distributor0
420:lift hoist2 crate5 crate0 distributor0
421:lift hoist2 crate5 crate1 distributor0
422:lift hoist2 crate5 crate2 distributor0
423:lift hoist2 crate5 crate3 distributor0
424:lift hoist2 crate5 crate4 distributor0
425:lift hoist2 crate5 crate6 distributor0
426:lift hoist2 crate5 crate7 distributor0
427:lift hoist2 crate5 pallet0 distributor0
428:lift hoist2 crate5 pallet1 distributor0
429:lift hoist2 crate5 pallet2 distributor0
430:lift hoist2 crate6 crate0 distributor0
431:lift hoist2 crate6 crate1 distributor0
432:lift hoist2 crate6 crate2 distributor0
433:lift hoist2 crate6 crate3 distributor0
434:lift hoist2 crate6 crate4 distributor0
435:lift hoist2 crate6 crate5 distributor0
436:lift hoist2 crate6 crate7 distributor0
437:lift hoist2 crate6 pallet0 distributor0
438:lift hoist2 crate6 pallet1 distributor0
439:lift hoist2 crate6 pallet2 distributor0
440:lift hoist2 crate7 crate0 distributor0
441:lift hoist2 crate7 crate1 distributor0
442:lift hoist2 crate7 crate2 distributor0
443:lift hoist2 crate7 crate3 distributor0
444:lift hoist2 crate7 crate4 distributor0
445:lift hoist2 crate7 crate5 distributor0
446:lift hoist2 crate7 crate6 distributor0
447:lift hoist2 crate7 pallet0 distributor0
448:lift hoist2 crate7 pallet1 distributor0
449:lift hoist2 crate7 pallet2 distributor0
450:load hoist0 crate0 truck0 depot0
451:load hoist0 crate0 truck1 depot0
452:load hoist0 crate0 truck2 depot0
453:load hoist0 crate1 truck0 depot0
454:load hoist0 crate1 truck1 depot0
455:load hoist0 crate1 truck2 depot0
456:load hoist0 crate2 truck0 depot0
457:load hoist0 crate2 truck1 depot0
458:load hoist0 crate2 truck2 depot0
459:load hoist0 crate3 truck0 depot0
460:load hoist0 crate3 truck1 depot0
461:load hoist0 crate3 truck2 depot0
462:load hoist0 crate4 truck0 depot0
463:load hoist0 crate4 truck1 depot0
464:load hoist0 crate4 truck2 depot0
465:load hoist0 crate5 truck0 depot0
466:load hoist0 crate5 truck1 depot0
467:load hoist0 crate5 truck2 depot0
468:load hoist0 crate6 truck0 depot0
469:load hoist0 crate6 truck1 depot0
470:load hoist0 crate6 truck2 depot0
471:load hoist0 crate7 truck0 depot0
472:load hoist0 crate7 truck1 depot0
473:load hoist0 crate7 truck2 depot0
474:load hoist1 crate0 truck0 depot1
475:load hoist1 crate0 truck1 depot1
476:load hoist1 crate0 truck2 depot1
477:load hoist1 crate1 truck0 depot1
478:load hoist1 crate1 truck1 depot1
479:load hoist1 crate1 truck2 depot1
480:load hoist1 crate2 truck0 depot1
481:load hoist1 crate2 truck1 depot1
482:load hoist1 crate2 truck2 depot1
483:load hoist1 crate3 truck0 depot1
484:load hoist1 crate3 truck1 depot1
485:load hoist1 crate3 truck2 depot1
486:load hoist1 crate4 truck0 depot1
487:load hoist1 crate4 truck1 depot1
488:load hoist1 crate4 truck2 depot1
489:load hoist1 crate5 truck0 depot1
490:load hoist1 crate5 truck1 depot1
491:load hoist1 crate5 truck2 depot1
492:load hoist1 crate6 truck0 depot1
493:load hoist1 crate6 truck1 depot1
494:load hoist1 crate6 truck2 depot1
495:load hoist1 crate7 truck0 depot1
496:load hoist1 crate7 truck1 depot1
497:load hoist1 crate7 truck2 depot1
498:load hoist2 crate0 truck0 distributor0
499:load hoist2 crate0 truck1 distributor0
500:load hoist2 crate0 truck2 distributor0
501:load hoist2 crate1 truck0 distributor0
502:load hoist2 crate1 truck1 distributor0
503:load hoist2 crate1 truck2 distributor0
504:load hoist2 crate2 truck0 distributor0
505:load hoist2 crate2 truck1 distributor0
506:load hoist2 crate2 truck2 distributor0
507:load hoist2 crate3 truck0 distributor0
508:load hoist2 crate3 truck1 distributor0
509:load hoist2 crate3 truck2 distributor0
510:load hoist2 crate4 truck0 distributor0
511:load hoist2 crate4 truck1 distributor0
512:load hoist2 crate4 truck2 distributor0
513:load hoist2 crate5 truck0 distributor0
514:load hoist2 crate5 truck1 distributor0
515:load hoist2 crate5 truck2 distributor0
516:load hoist2 crate6 truck0 distributor0
517:load hoist2 crate6 truck1 distributor0
518:load hoist2 crate6 truck2 distributor0
519:load hoist2 crate7 truck0 distributor0
520:load hoist2 crate7 truck1 distributor0
521:load hoist2 crate7 truck2 distributor0
522:unload hoist0 crate0 truck0 depot0
523:unload hoist0 crate0 truck1 depot0
524:unload hoist0 crate0 truck2 depot0
525:unload hoist0 crate1 truck0 depot0
526:unload hoist0 crate1 truck1 depot0
527:unload hoist0 crate1 truck2 depot0
528:unload hoist0 crate2 truck0 depot0
529:unload hoist0 crate2 truck1 depot0
530:unload hoist0 crate2 truck2 depot0
531:unload hoist0 crate3 truck0 depot0
532:unload hoist0 crate3 truck1 depot0
533:unload hoist0 crate3 truck2 depot0
534:unload hoist0 crate4 truck0 depot0
535:unload hoist0 crate4 truck1 depot0
536:unload hoist0 crate4 truck2 depot0
537:unload hoist0 crate5 truck0 depot0
538:unload hoist0 crate5 truck1 depot0
539:unload hoist0 crate5 truck2 depot0
540:unload hoist0 crate6 truck0 depot0
541:unload hoist0 crate6 truck1 depot0
542:unload hoist0 crate6 truck2 depot0
543:unload hoist0 crate7 truck0 depot0
544:unload hoist0 crate7 truck1 depot0
545:unload hoist0 crate7 truck2 depot0
546:unload hoist1 crate0 truck0 depot1
547:unload hoist1 crate0 truck1 depot1
548:unload hoist1 crate0 truck2 depot1
549:unload hoist1 crate1 truck0 depot1
550:unload hoist1 crate1 truck1 depot1
551:unload hoist1 crate1 truck2 depot1
552:unload hoist1 crate2 truck0 depot1
553:unload hoist1 crate2 truck1 depot1
554:unload hoist1 crate2 truck2 depot1
555:unload hoist1 crate3 truck0 depot1
556:unload hoist1 crate3 truck1 depot1
557:unload hoist1 crate3 truck2 depot1
558:unload hoist1 crate4 truck0 depot1
559:unload hoist1 crate4 truck1 depot1
560:unload hoist1 crate4 truck2 depot1
561:unload hoist1 crate5 truck0 depot1
562:unload hoist1 crate5 truck1 depot1
563:unload hoist1 crate5 truck2 depot1
564:unload hoist1 crate6 truck0 depot1
565:unload hoist1 crate6 truck1 depot1
566:unload hoist1 crate6 truck2 depot1
567:unload hoist1 crate7 truck0 depot1
568:unload hoist1 crate7 truck1 depot1
569:unload hoist1 crate7 truck2 depot1
570:unload hoist2 crate0 truck0 distributor0
571:unload hoist2 crate0 truck1 distributor0
572:unload hoist2 crate0 truck2 distributor0
573:unload hoist2 crate1 truck0 distributor0
574:unload hoist2 crate1 truck1 distributor0
575:unload hoist2 crate1 truck2 distributor0
576:unload hoist2 crate2 truck0 distributor0
577:unload hoist2 crate2 truck1 distributor0
578:unload hoist2 crate2 truck2 distributor0
579:unload hoist2 crate3 truck0 distributor0
580:unload hoist2 crate3 truck1 distributor0
581:unload hoist2 crate3 truck2 distributor0
582:unload hoist2 crate4 truck0 distributor0
583:unload hoist2 crate4 truck1 distributor0
584:unload hoist2 crate4 truck2 distributor0
585:unload hoist2 crate5 truck0 distributor0
586:unload hoist2 crate5 truck1 distributor0
587:unload hoist2 crate5 truck2 distributor0
588:unload hoist2 crate6 truck0 distributor0
589:unload hoist2 crate6 truck1 distributor0
590:unload hoist2 crate6 truck2 distributor0
591:unload hoist2 crate7 truck0 distributor0
592:unload hoist2 crate7 truck1 distributor0
593:unload hoist2 crate7 truck2 distributor0
