0:drive truck0 depot0 distributor0
1:drive truck0 distributor0 depot0
2:drive truck1 depot0 distributor0
3:drive truck1 distributor0 depot0
4:drive truck2 depot0 distributor0
5:drive truck2 distributor0 depot0
108:drop hoist1 crate6 crate4 distributor0
109:drop hoist1 crate6 crate5 distributor0
110:drop hoist1 crate6 pallet1 distributor0
111:lift hoist0 crate0 crate1 depot0
112:lift hoist0 crate0 crate2 depot0
113:lift hoist0 crate0 crate3 depot0
114:lift hoist0 crate0 crate4 depot0
115:lift hoist0 crate0 crate5 depot0
116:lift hoist0 crate0 crate6 depot0
117:lift hoist0 crate0 pallet0 depot0
118:lift hoist0 crate0 pallet1 depot0
119:lift hoist0 crate0 pallet2 depot0
120:lift hoist0 crate1 crate0 depot0
121:lift hoist0 crate1 crate2 depot0
122:lift hoist0 crate1 crate3 depot0
123:lift hoist0 crate1 crate4 depot0
124:lift hoist0 crate1 crate5 depot0
125:lift hoist0 crate1 crate6 depot0
126:lift hoist0 crate1 pallet0 depot0
127:lift hoist0 crate1 pallet1 depot0
128:lift hoist0 crate1 pallet2 depot0
129:lift hoist0 crate2 crate0 depot0
130:lift hoist0 crate2 crate1 depot0
131:lift hoist0 crate2 crate3 depot0
132:lift hoist0 crate2 crate4 depot0
133:lift hoist0 crate2 crate5 depot0
134:lift hoist0 crate2 crate6 depot0
135:lift hoist0 crate2 pallet0 depot0
136:lift hoist0 crate2 pallet1 depot0
137:lift hoist0 crate2 pallet2 depot0
138:lift hoist0 crate3 crate0 depot0
139:lift hoist0 crate3 crate1 depot0
140:lift hoist0 crate3 crate2 depot0
141:lift hoist0 crate3 crate4 depot0
142:lift hoist0 crate3 crate5 depot0
143:lift hoist0 crate3 crate6 depot0
144:lift hoist0 crate3 pallet0 depot0
145:lift hoist0 crate3 pallet1 depot0
146:lift hoist0 crate3 pallet2 depot0
147:lift hoist0 crate4 crate0 depot0
148:lift hoist0 crate4 crate1 depot0
149:lift hoist0 crate4 crate2 depot0
150:lift hoist0 crate4 crate3 depot0
151:lift hoist0 crate4 crate5 depot0
152:lift hoist0 crate4 crate6 depot0
153:lift hoist0 crate4 pallet0 depot0
154:lift hoist0 crate4 pallet1 depot0
155:lift hoist0 crate4 pallet2 depot0
156:lift hoist0 crate5 crate0 depot0
157:lift hoist0 crate5 crate1 depot0
158:lift hoist0 crate5 crate2 depot0
159:lift hoist0 crate5 crate3 depot0
160:lift hoist0 crate5 crate4 depot0
161:lift hoist0 crate5 crate6 depot0
162:lift hoist0 crate5 pallet0 depot0
163:lift hoist0 crate5 pallet1 depot0
164:lift hoist0 crate5 pallet2 depot0
165:lift hoist0 crate6 crate0 depot0
166:lift hoist0 crate6 crate1 depot0
167:lift hoist0 crate6 crate2 depot0
168:lift hoist0 crate6 crate3 depot0
169:lift hoist0 crate6 crate4 depot0
170:lift hoist0 crate6 crate5 depot0
171:lift hoist0 crate6 pallet0 depot0
172:lift hoist0 crate6 pallet1 depot0
173:lift hoist0 crate6 pallet2 depot0
174:lift hoist1 crate0 crate1 distributor0
175:lift hoist1 crate0 crate2 distributor0
176:lift hoist1 crate0 crate3 distributor0
177:lift hoist1 crate0 crate4 distributor0
178:lift hoist1 crate0 crate5 distributor0
179:lift hoist1 crate0 crate6 distributor0
180:lift hoist1 crate0 pallet0 distributor0
181:lift hoist1 crate0 pallet1 distributor0
182:lift hoist1 crate0 pallet2 distributor0
183:lift hoist1 crate1 crate0 distributor0
184:lift hoist1 crate1 crate2 distributor0
185:lift hoist1 crate1 crate3 distributor0
186:lift hoist1 crate1 crate4 distributor0
187:lift hoist1 crate1 crate5 distributor0
188:lift hoist1 crate1 crate6 distributor0
189:lift hoist1 crate1 pallet0 distributor0
190:lift hoist1 crate1 pallet1 distributor0
191:lift hoist1 crate1 pallet2 distributor0
192:lift hoist1 crate2 crate0 distributor0
193:lift hoist1 crate2 crate1 distributor0
194:lift hoist1 crate2 crate3 distributor0
195:lift hoist1 crate2 crate4 distributor0
196:lift hoist1 crate2 crate5 distributor0
197:lift hoist1 crate2 crate6 distributor0
198:lift hoist1 crate2 pallet0 distributor0
199:lift hoist1 crate2 pallet1 distributor0
200:lift hoist1 crate2 pallet2 distributor0
201:lift hoist1 crate3 crate0 distributor0
202:lift hoist1 crate3 crate1 distributor0
203:lift hoist1 crate3 crate2 distributor0
204:lift hoist1 crate3 crate4 distributor0
205:lift hoist1 crate3 crate5 distributor0
206:lift hoist1 crate3 crate6 distributor0
207:lift hoist1 crate3 pallet0 distributor0
208:lift hoist1 crate3 pallet1 distributor0
209:lift hoist1 crate3 pallet2 distributor0
210:lift hoist1 crate4 crate0 distributor0
211:lift hoist1 crate4 crate1 distributor0
212:lift hoist1 crate4 crate2 distributor0
213:lift hoist1 crate4 crate3 distributor0
214:lift hoist1 crate4 crate5 distributor0
215:lift hoist1 crate4 crate6 distributor0
216:lift hoist1 crate4 pallet0 distributor0
217:lift hoist1 crate4 pallet1 distributor0
218:lift hoist1 crate4 pallet2 distributor0
219:lift hoist1 crate5 crate0 distributor0
220:lift hoist1 crate5 crate1 distributor0
221:lift hoist1 crate5 crate2 distributor0
222:lift hoist1 crate5 crate3 distributor0
223:lift hoist1 crate5 crate4 distributor0
224:lift hoist1 crate5 crate6 distributor0
225:lift hoist1 crate5 pallet0 distributor0
226:lift hoist1 crate5 pallet1 distributor0
227:lift hoist1 crate5 pallet2 distributor0
228:lift hoist1 crate6 crate0 distributor0
229:lift hoist1 crate6 crate1 distributor0
230:lift hoist1 crate6 crate2 distributor0
231:lift hoist1 crate6 crate3 distributor0
232:lift hoist1 crate6 crate4 distributor0
233:lift hoist1 crate6 crate5 distributor0
234:lift hoist1 crate6 pallet0 distributor0
235:lift hoist1 crate6 pallet1 distributor0
236:lift hoist1 crate6 pallet2 distributor0
237:load hoist0 crate0 truck0 depot0
238:load hoist0 crate0 truck1 depot0
239:load hoist0 crate0 truck2 depot0
240:load hoist0 crate1 truck0 depot0
241:load hoist0 crate1 truck1 depot0
242:load hoist0 crate1 truck2 depot0
243:load hoist0 crate2 truck0 depot0
244:load hoist0 crate2 truck1 depot0
245:load hoist0 crate2 truck2 depot0
246:load hoist0 crate3 truck0 depot0
247:load hoist0 crate3 truck1 depot0
248:load hoist0 crate3 truck2 depot0
249:load hoist0 crate4 truck0 depot0
250:load hoist0 crate4 truck1 depot0
251:load hoist0 crate4 truck2 depot0
252:load hoist0 crate5 truck0 depot0
253:load hoist0 crate5 truck1 depot0
254:load hoist0 crate5 truck2 depot0
255:load hoist0 crate6 truck0 depot0
256:load hoist0 crate6 truck1 depot0
257:load hoist0 crate6 truck2 depot0
258:load hoist1 crate0 truck0 distributor0
259:load hoist1 crate0 truck1 distributor0
260:load hoist1 crate0 truck2 distributor0
261:load hoist1 crate1 truck0 distributor0
262:load hoist1 crate1 truck1 distributor0
263:load hoist1 crate1 truck2 distributor0
264:load hoist1 crate2 truck0 distributor0
265:load hoist1 crate2 truck1 distributor0
266:load hoist1 crate2 truck2 distributor0
267:load hoist1 crate3 truck0 distributor0
268:load hoist1 crate3 truck1 distributor0
269:load hoist1 crate3 truck2 distributor0
270:load hoist1 crate4 truck0 distributor0
271:load hoist1 crate4 truck1 distributor0
272:load hoist1 crate4 truck2 distributor0
273:load hoist1 crate5 truck0 distributor0
274:load hoist1 crate5 truck1 distributor0
275:load hoist1 crate5 truck2 distributor0
276:load hoist1 crate6 truck0 distributor0
277:load hoist1 crate6 truck1 distributor0
278:load hoist1 crate6 truck2 distributor0
279:unload hoist0 crate0 truck0 depot0
280:unload hoist0 crate0 truck1 depot0
281:unload hoist0 crate0 truck2 depot0
282:unload hoist0 crate1 truck0 depot0
283:unload hoist0 crate1 truck1 depot0
284:unload hoist0 crate1 truck2 depot0
285:unload hoist0 crate2 truck0 depot0
286:unload hoist0 crate2 truck1 depot0
287:unload hoist0 crate2 truck2 depot0
288:unload hoist0 crate3 truck0 depot0
289:unload hoist0 crate3 truck1 depot0
290:unload hoist0 crate3 truck2 depot0
291:unload hoist0 crate4 truck0 depot0
292:unload hoist0 crate4 truck1 depot0
293:unload hoist0 crate4 truck2 depot0
294:unload hoist0 crate5 truck0 depot0
295:unload hoist0 crate5 truck1 depot0
296:unload hoist0 crate5 truck2 depot0
297:unload hoist0 crate6 truck0 depot0
298:unload hoist0 crate6 truck1 depot0
299:unload hoist0 crate6 truck2 depot0
300:unload hoist1 crate0 truck0 distributor0
301:unload hoist1 crate0 truck1 distributor0
302:unload hoist1 crate0 truck2 distributor0
303:unload hoist1 crate1 truck0 distributor0
304:unload hoist1 crate1 truck1 distributor0
305:unload hoist1 crate1 truck2 distributor0
306:unload hoist1 crate2 truck0 distributor0
307:unload hoist1 crate2 truck1 distributor0
308:unload hoist1 crate2 truck2 distributor0
309:unload hoist1 crate3 truck0 distributor0
310:unload hoist1 crate3 truck1 distributor0
311:unload hoist1 crate3 truck2 distributor0
312:unload hoist1 crate4 truck0 distributor0
313:unload hoist1 crate4 truck1 distributor0
314:unload hoist1 crate4 truck2 distributor0
315:unload hoist1 crate5 truck0 distributor0
316:unload hoist1 crate5 truck1 distributor0
317:unload hoist1 crate5 truck2 distributor0
318:unload hoist1 crate6 truck0 distributor0
319:unload hoist1 crate6 truck1 distributor0
320:unload hoist1 crate6 truck2 distributor0
