0:drive truck0 depot0 depot1
1:drive truck0 depot0 distributor0
2:drive truck0 depot0 distributor1
3:drive truck0 depot1 depot0
4:drive truck0 depot1 distributor0
5:drive truck0 depot1 distributor1
6:drive truck0 distributor0 depot0
7:drive truck0 distributor0 depot1
8:drive truck0 distributor0 distributor1
9:drive truck0 distributor1 depot0
10:drive truck0 distributor1 depot1
11:drive truck0 distributor1 distributor0
12:drive truck1 depot0 depot1
13:drive truck1 depot0 distributor0
14:drive truck1 depot0 distributor1
15:drive truck1 depot1 depot0
16:drive truck1 depot1 distributor0
17:drive truck1 depot1 distributor1
18:drive truck1 distributor0 depot0
19:drive truck1 distributor0 depot1
20:drive truck1 distributor0 distributor1
21:drive truck1 distributor1 depot0
22:drive truck1 distributor1 depot1
23:drive truck1 distributor1 distributor0
104:drop hoist2 crate1 crate3 distributor0
105:drop hoist2 crate1 crate4 distributor0
106:drop hoist2 crate1 crate5 distributor0
107:drop hoist2 crate1 pallet2 distributor0
108:drop hoist2 crate2 crate0 distributor0
109:drop hoist2 crate2 crate1 distributor0
110:drop hoist2 crate2 crate3 distributor0
111:drop hoist2 crate2 crate4 distributor0
112:drop hoist2 crate2 crate5 distributor0
113:drop hoist2 crate2 pallet2 distributor0
114:drop hoist2 crate3 crate0 distributor0
115:drop hoist2 crate3 crate1 distributor0
116:drop hoist2 crate3 crate2 distributor0
117:drop hoist2 crate3 crate4 distributor0
118:drop hoist2 crate3 crate5 distributor0
119:drop hoist2 crate3 pallet2 distributor0
120:drop hoist2 crate4 crate0 distributor0
121:drop hoist2 crate4 crate1 distributor0
122:drop hoist2 crate4 crate2 distributor0
123:drop hoist2 crate4 crate3 distributor0
124:drop hoist2 crate4 crate5 distributor0
125:drop hoist2 crate4 pallet2 distributor0
126:drop hoist2 crate5 crate0 distributor0
127:drop hoist2 crate5 crate1 distributor0
128:drop hoist2 crate5 crate2 distributor0
129:drop hoist2 crate5 crate3 distributor0
130:drop hoist2 crate5 crate4 distributor0
131:drop hoist2 crate5 pallet2 distributor0
132:drop hoist3 crate0 crate1 distributor1
133:drop hoist3 crate0 crate2 distributor1
134:drop hoist3 crate0 crate3 distributor1
135:drop hoist3 crate0 crate4 distributor1
136:drop hoist3 crate0 crate5 distributor1
137:drop hoist3 crate0 pallet3 distributor1
138:drop hoist3 crate1 crate0 distributor1
139:drop hoist3 crate1 crate2 distributor1
140:drop hoist3 crate1 crate3 distributor1
141:drop hoist3 crate1 crate4 distributor1
142:drop hoist3 crate1 crate5 distributor1
143:drop hoist3 crate1 pallet3 distributor1
144:drop hoist3 crate2 crate0 distributor1
145:drop hoist3 crate2 crate1 distributor1
146:drop hoist3 crate2 crate3 distributor1
147:drop hoist3 crate2 crate4 distributor1
148:drop hoist3 crate2 crate5 distributor1
149:drop hoist3 crate2 pallet3 distributor1
150:drop hoist3 crate3 crate0 distributor1
151:drop hoist3 crate3 crate1 distributor1
152:drop hoist3 crate3 crate2 distributor1
153:drop hoist3 crate3 crate4 distributor1
154:drop hoist3 crate3 crate5 distributor1
155:drop hoist3 crate3 pallet3 distributor1
156:drop hoist3 crate4 crate0 distributor1
157:drop hoist3 crate4 crate1 distributor1
158:drop hoist3 crate4 crate2 distributor1
159:drop hoist3 crate4 crate3 distributor1
160:drop hoist3 crate4 crate5 distributor1
161:drop hoist3 crate4 pallet3 distributor1
162:drop hoist3 crate5 crate0 distributor1
163:drop hoist3 crate5 crate1 distributor1
164:drop hoist3 crate5 crate2 distributor1
165:drop hoist3 crate5 crate3 distributor1
166:drop hoist3 crate5 crate4 distributor1
167:drop hoist3 crate5 pallet3 distributor1
168:lift hoist0 crate0 crate1 depot0
169:lift hoist0 crate0 crate2 depot0
170:lift hoist0 crate0 crate3 depot0
171:lift hoist0 crate0 crate4 depot0
172:lift hoist0 crate0 crate5 depot0
173:lift hoist0 crate0 pallet0 depot0
174:lift hoist0 crate0 pallet1 depot0
175:lift hoist0 crate0 pallet2 depot0
176:lift hoist0 crate0 pallet3 depot0
177:lift hoist0 crate1 crate0 depot0
178:lift hoist0 crate1 crate2 depot0
179:lift hoist0 crate1 crate3 depot0
180:lift hoist0 crate1 crate4 depot0
181:lift hoist0 crate1 crate5 depot0
182:lift hoist0 crate1 pallet0 depot0
183:lift hoist0 crate1 pallet1 depot0
184:lift hoist0 crate1 pallet2 depot0
185:lift hoist0 crate1 pallet3 depot0
186:lift hoist0 crate2 crate0 depot0
187:lift hoist0 crate2 crate1 depot0
188:lift hoist0 crate2 crate3 depot0
189:lift hoist0 crate2 crate4 depot0
190:lift hoist0 crate2 crate5 depot0
191:lift hoist0 crate2 pallet0 depot0
192:lift hoist0 crate2 pallet1 depot0
193:lift hoist0 crate2 pallet2 depot0
194:lift hoist0 crate2 pallet3 depot0
195:lift hoist0 crate3 crate0 depot0
196:lift hoist0 crate3 crate1 depot0
197:lift hoist0 crate3 crate2 depot0
198:lift hoist0 crate3 crate4 depot0
199:lift hoist0 crate3 crate5 depot0
200:lift hoist0 crate3 pallet0 depot0
201:lift hoist0 crate3 pallet1 depot0
202:lift hoist0 crate3 pallet2 depot0
203:lift hoist0 crate3 pallet3 depot0
204:lift hoist0 crate4 crate0 depot0
205:lift hoist0 crate4 crate1 depot0
206:lift hoist0 crate4 crate2 depot0
207:lift hoist0 crate4 crate3 depot0
208:lift hoist0 crate4 crate5 depot0
209:lift hoist0 crate4 pallet0 depot0
210:lift hoist0 crate4 pallet1 depot0
211:lift hoist0 crate4 pallet2 depot0
212:lift hoist0 crate4 pallet3 depot0
213:lift hoist0 crate5 crate0 depot0
214:lift hoist0 crate5 crate1 depot0
215:lift hoist0 crate5 crate2 depot0
216:lift hoist0 crate5 crate3 depot0
217:lift hoist0 crate5 crate4 depot0
218:lift hoist0 crate5 pallet0 depot0
219:lift hoist0 crate5 pallet1 depot0
220:lift hoist0 crate5 pallet2 depot0
221:lift hoist0 crate5 pallet3 depot0
222:lift hoist1 crate0 crate1 depot1
223:lift hoist1 crate0 crate2 depot1
224:lift hoist1 crate0 crate3 depot1
225:lift hoist1 crate0 crate4 depot1
226:lift hoist1 crate0 crate5 depot1
227:lift hoist1 crate0 pallet0 depot1
228:lift hoist1 crate0 pallet1 depot1
229:lift hoist1 crate0 pallet2 depot1
230:lift hoist1 crate0 pallet3 depot1
231:lift hoist1 crate1 crate0 depot1
232:lift hoist1 crate1 crate2 depot1
233:lift hoist1 crate1 crate3 depot1
234:lift hoist1 crate1 crate4 depot1
235:lift hoist1 crate1 crate5 depot1
236:lift hoist1 crate1 pallet0 depot1
237:lift hoist1 crate1 pallet1 depot1
238:lift hoist1 crate1 pallet2 depot1
239:lift hoist1 crate1 pallet3 depot1
240:lift hoist1 crate2 crate0 depot1
241:lift hoist1 crate2 crate1 depot1
242:lift hoist1 crate2 crate3 depot1
243:lift hoist1 crate2 crate4 depot1
244:lift hoist1 crate2 crate5 depot1
245:lift hoist1 crate2 pallet0 depot1
246:lift hoist1 crate2 pallet1 depot1
247:lift hoist1 crate2 pallet2 depot1
248:lift hoist1 crate2 pallet3 depot1
249:lift hoist1 crate3 crate0 depot1
250:lift hoist1 crate3 crate1 depot1
251:lift hoist1 crate3 crate2 depot1
252:lift hoist1 crate3 crate4 depot1
253:lift hoist1 crate3 crate5 depot1
254:lift hoist1 crate3 pallet0 depot1
255:lift hoist1 crate3 pallet1 depot1
256:lift hoist1 crate3 pallet2 depot1
257:lift hoist1 crate3 pallet3 depot1
258:lift hoist1 crate4 crate0 depot1
259:lift hoist1 crate4 crate1 depot1
260:lift hoist1 crate4 crate2 depot1
261:lift hoist1 crate4 crate3 depot1
262:lift hoist1 crate4 crate5 depot1
263:lift hoist1 crate4 pallet0 depot1
264:lift hoist1 crate4 pallet1 depot1
265:lift hoist1 crate4 pallet2 depot1
266:lift hoist1 crate4 pallet3 depot1
267:lift hoist1 crate5 crate0 depot1
268:lift hoist1 crate5 crate1 depot1
269:lift hoist1 crate5 crate2 depot1
270:lift hoist1 crate5 crate3 depot1
271:lift hoist1 crate5 crate4 depot1
272:lift hoist1 crate5 pallet0 depot1
273:lift hoist1 crate5 pallet1 depot1
274:lift hoist1 crate5 pallet2 depot1
275:lift hoist1 crate5 pallet3 depot1
276:lift hoist2 crate0 crate1 distributor0
277:lift hoist2 crate0 crate2 distributor0
278:lift hoist2 crate0 crate3 distributor0
279:lift hoist2 crate0 crate4 distributor0
280:lift hoist2 crate0 crate5 distributor0
281:lift hoist2 crate0 pallet0 distributor0
282:lift hoist2 crate0 pallet1 distributor0
283:lift hoist2 crate0 pallet2 distributor0
284:lift hoist2 crate0 pallet3 distributor0
285:lift hoist2 crate1 crate0 distributor0
286:lift hoist2 crate1 crate2 distributor0
287:lift hoist2 crate1 crate3 distributor0
288:lift hoist2 crate1 crate4 distributor0
289:lift hoist2 crate1 crate5 distributor0
290:lift hoist2 crate1 pallet0 distributor0
291:lift hoist2 crate1 pallet1 distributor0
292:lift hoist2 crate1 pallet2 distributor0
293:lift hoist2 crate1 pallet3 distributor0
294:lift hoist2 crate2 crate0 distributor0
295:lift hoist2 crate2 crate1 distributor0
296:lift hoist2 crate2 crate3 distributor0
297:lift hoist2 crate2 crate4 distributor0
298:lift hoist2 crate2 crate5 distributor0
299:lift hoist2 crate2 pallet0 distributor0
300:lift hoist2 crate2 pallet1 distributor0
301:lift hoist2 crate2 pallet2 distributor0
302:lift hoist2 crate2 pallet3 distributor0
303:lift hoist2 crate3 crate0 distributor0
304:lift hoist2 crate3 crate1 distributor0
305:lift hoist2 crate3 crate2 distributor0
306:lift hoist2 crate3 crate4 distributor0
307:lift hoist2 crate3 crate5 distributor0
308:lift hoist2 crate3 pallet0 distributor0
309:lift hoist2 crate3 pallet1 distributor0
310:lift hoist2 crate3 pallet2 distributor0
311:lift hoist2 crate3 pallet3 distributor0
312:lift hoist2 crate4 crate0 distributor0
313:lift hoist2 crate4 crate1 distributor0
314:lift hoist2 crate4 crate2 distributor0
315:lift hoist2 crate4 crate3 distributor0
316:lift hoist2 crate4 crate5 distributor0
317:lift hoist2 crate4 pallet0 distributor0
318:lift hoist2 crate4 pallet1 distributor0
319:lift hoist2 crate4 pallet2 distributor0
320:lift hoist2 crate4 pallet3 distributor0
321:lift hoist2 crate5 crate0 distributor0
322:lift hoist2 crate5 crate1 distributor0
323:lift hoist2 crate5 crate2 distributor0
324:lift hoist2 crate5 crate3 distributor0
325:lift hoist2 crate5 crate4 distributor0
326:lift hoist2 crate5 pallet0 distributor0
327:lift hoist2 crate5 pallet1 distributor0
328:lift hoist2 crate5 pallet2 distributor0
329:lift hoist2 crate5 pallet3 distributor0
330:lift hoist3 crate0 crate1 distributor1
331:lift hoist3 crate0 crate2 distributor1
332:lift hoist3 crate0 crate3 distributor1
333:lift hoist3 crate0 crate4 distributor1
334:lift hoist3 crate0 crate5 distributor1
335:lift hoist3 crate0 pallet0 distributor1
336:lift hoist3 crate0 pallet1 distributor1
337:lift hoist3 crate0 pallet2 distributor1
338:lift hoist3 crate0 pallet3 distributor1
339:lift hoist3 crate1 crate0 distributor1
340:lift hoist3 crate1 crate2 distributor1
341:lift hoist3 crate1 crate3 distributor1
342:lift hoist3 crate1 crate4 distributor1
343:lift hoist3 crate1 crate5 distributor1
344:lift hoist3 crate1 pallet0 distributor1
345:lift hoist3 crate1 pallet1 distributor1
346:lift hoist3 crate1 pallet2 distributor1
347:lift hoist3 crate1 pallet3 distributor1
348:lift hoist3 crate2 crate0 distributor1
349:lift hoist3 crate2 crate1 distributor1
350:lift hoist3 crate2 crate3 distributor1
351:lift hoist3 crate2 crate4 distributor1
352:lift hoist3 crate2 crate5 distributor1
353:lift hoist3 crate2 pallet0 distributor1
354:lift hoist3 crate2 pallet1 distributor1
355:lift hoist3 crate2 pallet2 distributor1
356:lift hoist3 crate2 pallet3 distributor1
357:lift hoist3 crate3 crate0 distributor1
358:lift hoist3 crate3 crate1 distributor1
359:lift hoist3 crate3 crate2 distributor1
360:lift hoist3 crate3 crate4 distributor1
361:lift hoist3 crate3 crate5 distributor1
362:lift hoist3 crate3 pallet0 distributor1
363:lift hoist3 crate3 pallet1 distributor1
364:lift hoist3 crate3 pallet2 distributor1
365:lift hoist3 crate3 pallet3 distributor1
366:lift hoist3 crate4 crate0 distributor1
367:lift hoist3 crate4 crate1 distributor1
368:lift hoist3 crate4 crate2 distributor1
369:lift hoist3 crate4 crate3 distributor1
370:lift hoist3 crate4 crate5 distributor1
371:lift hoist3 crate4 pallet0 distributor1
372:lift hoist3 crate4 pallet1 distributor1
373:lift hoist3 crate4 pallet2 distributor1
374:lift hoist3 crate4 pallet3 distributor1
375:lift hoist3 crate5 crate0 distributor1
376:lift hoist3 crate5 crate1 distributor1
377:lift hoist3 crate5 crate2 distributor1
378:lift hoist3 crate5 crate3 distributor1
379:lift hoist3 crate5 crate4 distributor1
380:lift hoist3 crate5 pallet0 distributor1
381:lift hoist3 crate5 pallet1 distributor1
382:lift hoist3 crate5 pallet2 distributor1
383:lift hoist3 crate5 pallet3 distributor1
384:load hoist0 crate0 truck0 depot0
385:load hoist0 crate0 truck1 depot0
386:load hoist0 crate1 truck0 depot0
387:load hoist0 crate1 truck1 depot0
388:load hoist0 crate2 truck0 depot0
389:load hoist0 crate2 truck1 depot0
390:load hoist0 crate3 truck0 depot0
391:load hoist0 crate3 truck1 depot0
392:load hoist0 crate4 truck0 depot0
393:load hoist0 crate4 truck1 depot0
394:load hoist0 crate5 truck0 depot0
395:load hoist0 crate5 truck1 depot0
396:load hoist1 crate0 truck0 depot1
397:load hoist1 crate0 truck1 depot1
398:load hoist1 crate1 truck0 depot1
399:load hoist1 crate1 truck1 depot1
400:load hoist1 crate2 truck0 depot1
401:load hoist1 crate2 truck1 depot1
402:load hoist1 crate3 truck0 depot1
403:load hoist1 crate3 truck1 depot1
404:load hoist1 crate4 truck0 depot1
405:load hoist1 crate4 truck1 depot1
406:load hoist1 crate5 truck0 depot1
407:load hoist1 crate5 truck1 depot1
408:load hoist2 crate0 truck0 distributor0
409:load hoist2 crate0 truck1 distributor0
410:load hoist2 crate1 truck0 distributor0
411:load hoist2 crate1 truck1 distributor0
412:load hoist2 crate2 truck0 distributor0
413:load hoist2 crate2 truck1 distributor0
414:load hoist2 crate3 truck0 distributor0
415:load hoist2 crate3 truck1 distributor0
416:load hoist2 crate4 truck0 distributor0
417:load hoist2 crate4 truck1 distributor0
418:load hoist2 crate5 truck0 distributor0
419:load hoist2 crate5 truck1 distributor0
420:load hoist3 crate0 truck0 distributor1
421:load hoist3 crate0 truck1 distributor1
422:load hoist3 crate1 truck0 distributor1
423:load hoist3 crate1 truck1 distributor1
424:load hoist3 crate2 truck0 distributor1
425:load hoist3 crate2 truck1 distributor1
426:load hoist3 crate3 truck0 distributor1
427:load hoist3 crate3 truck1 distributor1
428:load hoist3 crate4 truck0 distributor1
429:load hoist3 crate4 truck1 distributor1
430:load hoist3 crate5 truck0 distributor1
431:load hoist3 crate5 truck1 distributor1
432:unload hoist0 crate0 truck0 depot0
433:unload hoist0 crate0 truck1 depot0
434:unload hoist0 crate1 truck0 depot0
435:unload hoist0 crate1 truck1 depot0
436:unload hoist0 crate2 truck0 depot0
437:unload hoist0 crate2 truck1 depot0
438:unload hoist0 crate3 truck0 depot0
439:unload hoist0 crate3 truck1 depot0
440:unload hoist0 crate4 truck0 depot0
441:unload hoist0 crate4 truck1 depot0
442:unload hoist0 crate5 truck0 depot0
443:unload hoist0 crate5 truck1 depot0
444:unload hoist1 crate0 truck0 depot1
445:unload hoist1 crate0 truck1 depot1
446:unload hoist1 crate1 truck0 depot1
447:unload hoist1 crate1 truck1 depot1
448:unload hoist1 crate2 truck0 depot1
449:unload hoist1 crate2 truck1 depot1
450:unload hoist1 crate3 truck0 depot1
451:unload hoist1 crate3 truck1 depot1
452:unload hoist1 crate4 truck0 depot1
453:unload hoist1 crate4 truck1 depot1
454:unload hoist1 crate5 truck0 depot1
455:unload hoist1 crate5 truck1 depot1
456:unload hoist2 crate0 truck0 distributor0
457:unload hoist2 crate0 truck1 distributor0
458:unload hoist2 crate1 truck0 distributor0
459:unload hoist2 crate1 truck1 distributor0
460:unload hoist2 crate2 truck0 distributor0
461:unload hoist2 crate2 truck1 distributor0
462:unload hoist2 crate3 truck0 distributor0
463:unload hoist2 crate3 truck1 distributor0
464:unload hoist2 crate4 truck0 distributor0
465:unload hoist2 crate4 truck1 distributor0
466:unload hoist2 crate5 truck0 distributor0
467:unload hoist2 crate5 truck1 distributor0
468:unload hoist3 crate0 truck0 distributor1
469:unload hoist3 crate0 truck1 distributor1
470:unload hoist3 crate1 truck0 distributor1
471:unload hoist3 crate1 truck1 distributor1
472:unload hoist3 crate2 truck0 distributor1
473:unload hoist3 crate2 truck1 distributor1
474:unload hoist3 crate3 truck0 distributor1
475:unload hoist3 crate3 truck1 distributor1
476:unload hoist3 crate4 truck0 distributor1
477:unload hoist3 crate4 truck1 distributor1
478:unload hoist3 crate5 truck0 distributor1
479:unload hoist3 crate5 truck1 distributor1
